ID	Gene
KEY:MYCTH_2294472	MYCTH_2294472
KEY:MYCTH_2294476	MYCTH_2294476
KEY:MYCTH_2294478	MYCTH_2294478
KEY:MYCTH_2294482	MYCTH_2294482
KEY:MYCTH_2294483	MYCTH_2294483
KEY:MYCTH_2294485	MYCTH_2294485
KEY:MYCTH_2294490	MYCTH_2294490
KEY:MYCTH_2294493	MYCTH_2294493
KEY:MYCTH_2294496	MYCTH_2294496
KEY:MYCTH_2294498	MYCTH_2294498
KEY:MYCTH_2294499	MYCTH_2294499
KEY:MYCTH_2294503	MYCTH_2294503
KEY:MYCTH_2294504	MYCTH_2294504
KEY:MYCTH_2294518	MYCTH_2294518
KEY:MYCTH_2294520	MYCTH_2294520
KEY:MYCTH_2294522	MYCTH_2294522
KEY:MYCTH_2294523	MYCTH_2294523
KEY:MYCTH_2294525	MYCTH_2294525
KEY:MYCTH_2294540	MYCTH_2294540
KEY:MYCTH_2294541	MYCTH_2294541
KEY:MYCTH_2294543	MYCTH_2294543
KEY:MYCTH_2294547	MYCTH_2294547
KEY:MYCTH_2294549	MYCTH_2294549
KEY:MYCTH_2294550	MYCTH_2294550
KEY:MYCTH_2294554	MYCTH_2294554
KEY:MYCTH_2294555	MYCTH_2294555
KEY:MYCTH_2294558	MYCTH_2294558
KEY:MYCTH_2294559	MYCTH_2294559
KEY:MYCTH_2294574	MYCTH_2294574
KEY:MYCTH_2294582	MYCTH_2294582
KEY:MYCTH_2294585	MYCTH_2294585
KEY:MYCTH_2294587	MYCTH_2294587
KEY:MYCTH_2294589	MYCTH_2294589
KEY:MYCTH_2294596	MYCTH_2294596
KEY:MYCTH_2294601	MYCTH_2294601
KEY:MYCTH_2294607	MYCTH_2294607
KEY:MYCTH_2294614	MYCTH_2294614
KEY:MYCTH_2294618	MYCTH_2294618
KEY:MYCTH_2294621	MYCTH_2294621
KEY:MYCTH_2294623	MYCTH_2294623
KEY:MYCTH_2294624	MYCTH_2294624
KEY:MYCTH_2294631	MYCTH_2294631
KEY:MYCTH_2294635	MYCTH_2294635
KEY:MYCTH_2294640	MYCTH_2294640
KEY:MYCTH_2294643	MYCTH_2294643
KEY:MYCTH_2294646	MYCTH_2294646
KEY:MYCTH_2294650	MYCTH_2294650
KEY:MYCTH_2294653	MYCTH_2294653
KEY:MYCTH_2294655	MYCTH_2294655
KEY:MYCTH_2294657	MYCTH_2294657
KEY:MYCTH_2294661	MYCTH_2294661
KEY:MYCTH_2294663	MYCTH_2294663
KEY:MYCTH_2294664	MYCTH_2294664
KEY:MYCTH_2294675	MYCTH_2294675
KEY:MYCTH_2294679	MYCTH_2294679
KEY:MYCTH_2294684	MYCTH_2294684
KEY:MYCTH_2294689	MYCTH_2294689
KEY:MYCTH_2294698	MYCTH_2294698
KEY:MYCTH_2294700	MYCTH_2294700
KEY:MYCTH_2294705	MYCTH_2294705
KEY:MYCTH_2294706	MYCTH_2294706
KEY:MYCTH_2294707	MYCTH_2294707
KEY:MYCTH_2294711	MYCTH_2294711
KEY:MYCTH_2294713	MYCTH_2294713
KEY:MYCTH_2294721	MYCTH_2294721
KEY:MYCTH_2294727	MYCTH_2294727
KEY:MYCTH_2294730	MYCTH_2294730
KEY:MYCTH_2294733	MYCTH_2294733
KEY:MYCTH_2294734	MYCTH_2294734
KEY:MYCTH_2294738	MYCTH_2294738
KEY:MYCTH_2294749	MYCTH_2294749
KEY:MYCTH_2294752	MYCTH_2294752
KEY:MYCTH_2294755	MYCTH_2294755
KEY:MYCTH_2294757	MYCTH_2294757
KEY:MYCTH_2294760	MYCTH_2294760
KEY:MYCTH_2294761	MYCTH_2294761
KEY:MYCTH_2294768	MYCTH_2294768
KEY:MYCTH_2294774	MYCTH_2294774
KEY:MYCTH_2294775	MYCTH_2294775
KEY:MYCTH_2294783	MYCTH_2294783
KEY:MYCTH_2294784	MYCTH_2294784
KEY:MYCTH_2294789	MYCTH_2294789
KEY:MYCTH_2294791	MYCTH_2294791
KEY:MYCTH_2294793	MYCTH_2294793
KEY:MYCTH_2294795	MYCTH_2294795
KEY:MYCTH_2294799	MYCTH_2294799
KEY:MYCTH_2294800	MYCTH_2294800
KEY:MYCTH_2294802	MYCTH_2294802
KEY:MYCTH_2294805	MYCTH_2294805
KEY:MYCTH_2294810	MYCTH_2294810
KEY:MYCTH_2294811	MYCTH_2294811
KEY:MYCTH_2294813	MYCTH_2294813
KEY:MYCTH_2294814	MYCTH_2294814
KEY:MYCTH_2294815	MYCTH_2294815
KEY:MYCTH_2294816	MYCTH_2294816
KEY:MYCTH_2294817	MYCTH_2294817
KEY:MYCTH_2294820	MYCTH_2294820
KEY:MYCTH_2294821	MYCTH_2294821
KEY:MYCTH_2294824	MYCTH_2294824
KEY:MYCTH_2294825	MYCTH_2294825
KEY:MYCTH_2294830	MYCTH_2294830
KEY:MYCTH_2294835	MYCTH_2294835
KEY:MYCTH_2294840	MYCTH_2294840
KEY:MYCTH_2294844	MYCTH_2294844
KEY:MYCTH_2294846	MYCTH_2294846
KEY:MYCTH_2294851	MYCTH_2294851
KEY:MYCTH_2294852	MYCTH_2294852
KEY:MYCTH_2294854	MYCTH_2294854
KEY:MYCTH_2294858	MYCTH_2294858
KEY:MYCTH_2294860	MYCTH_2294860
KEY:MYCTH_2294863	MYCTH_2294863
KEY:MYCTH_2294864	MYCTH_2294864
KEY:MYCTH_2294867	MYCTH_2294867
KEY:MYCTH_2294870	MYCTH_2294870
KEY:MYCTH_2294872	MYCTH_2294872
KEY:MYCTH_2294878	MYCTH_2294878
KEY:MYCTH_2294886	MYCTH_2294886
KEY:MYCTH_2294895	MYCTH_2294895
KEY:MYCTH_2294897	MYCTH_2294897
KEY:MYCTH_2294923	MYCTH_2294923
KEY:MYCTH_2294926	MYCTH_2294926
KEY:MYCTH_2294928	MYCTH_2294928
KEY:MYCTH_2294934	MYCTH_2294934
KEY:MYCTH_2294938	MYCTH_2294938
KEY:MYCTH_2294942	MYCTH_2294942
KEY:MYCTH_2294943	MYCTH_2294943
KEY:MYCTH_2294947	MYCTH_2294947
KEY:MYCTH_2294959	MYCTH_2294959
KEY:MYCTH_2294962	MYCTH_2294962
KEY:MYCTH_2294970	MYCTH_2294970
KEY:MYCTH_2294977	MYCTH_2294977
KEY:MYCTH_2294980	MYCTH_2294980
KEY:MYCTH_2294987	MYCTH_2294987
KEY:MYCTH_2294991	MYCTH_2294991
KEY:MYCTH_2294994	MYCTH_2294994
KEY:MYCTH_2294996	MYCTH_2294996
KEY:MYCTH_2294998	MYCTH_2294998
KEY:MYCTH_2294999	MYCTH_2294999
KEY:MYCTH_2295005	MYCTH_2295005
KEY:MYCTH_2295009	MYCTH_2295009
KEY:MYCTH_2295015	MYCTH_2295015
KEY:MYCTH_2295017	MYCTH_2295017
KEY:MYCTH_2295019	MYCTH_2295019
KEY:MYCTH_2295020	MYCTH_2295020
KEY:MYCTH_2295025	MYCTH_2295025
KEY:MYCTH_2295033	MYCTH_2295033
KEY:MYCTH_2295034	MYCTH_2295034
KEY:MYCTH_2295037	MYCTH_2295037
KEY:MYCTH_2295038	MYCTH_2295038
KEY:MYCTH_2295039	MYCTH_2295039
KEY:MYCTH_2295040	MYCTH_2295040
KEY:MYCTH_2295044	MYCTH_2295044
KEY:MYCTH_2295050	MYCTH_2295050
KEY:MYCTH_2295056	MYCTH_2295056
KEY:MYCTH_2295064	MYCTH_2295064
KEY:MYCTH_2295068	MYCTH_2295068
KEY:MYCTH_2295069	MYCTH_2295069
KEY:MYCTH_2295071	MYCTH_2295071
KEY:MYCTH_2295074	MYCTH_2295074
KEY:MYCTH_2295075	MYCTH_2295075
KEY:MYCTH_2295076	MYCTH_2295076
KEY:MYCTH_2295083	MYCTH_2295083
KEY:MYCTH_2295088	MYCTH_2295088
KEY:MYCTH_2295089	MYCTH_2295089
KEY:MYCTH_2295090	MYCTH_2295090
KEY:MYCTH_2295092	MYCTH_2295092
KEY:MYCTH_2295096	MYCTH_2295096
KEY:MYCTH_2295097	MYCTH_2295097
KEY:MYCTH_2295098	MYCTH_2295098
KEY:MYCTH_2295100	MYCTH_2295100
KEY:MYCTH_2295106	MYCTH_2295106
KEY:MYCTH_2295109	MYCTH_2295109
KEY:MYCTH_2295112	MYCTH_2295112
KEY:MYCTH_2295119	MYCTH_2295119
KEY:MYCTH_2295120	MYCTH_2295120
KEY:MYCTH_2295124	MYCTH_2295124
KEY:MYCTH_2295128	MYCTH_2295128
KEY:MYCTH_2295130	MYCTH_2295130
KEY:MYCTH_2295132	MYCTH_2295132
KEY:MYCTH_2295135	MYCTH_2295135
KEY:MYCTH_2295138	MYCTH_2295138
KEY:MYCTH_2295141	MYCTH_2295141
KEY:MYCTH_2295145	MYCTH_2295145
KEY:MYCTH_2295152	MYCTH_2295152
KEY:MYCTH_2295153	MYCTH_2295153
KEY:MYCTH_2295154	MYCTH_2295154
KEY:MYCTH_2295155	MYCTH_2295155
KEY:MYCTH_2295158	MYCTH_2295158
KEY:MYCTH_2295162	MYCTH_2295162
KEY:MYCTH_2295164	MYCTH_2295164
KEY:MYCTH_2295168	MYCTH_2295168
KEY:MYCTH_2295173	MYCTH_2295173
KEY:MYCTH_2295174	MYCTH_2295174
KEY:MYCTH_2295176	MYCTH_2295176
KEY:MYCTH_2295177	MYCTH_2295177
KEY:MYCTH_2295178	MYCTH_2295178
KEY:MYCTH_2295180	MYCTH_2295180
KEY:MYCTH_2295183	MYCTH_2295183
KEY:MYCTH_2295186	MYCTH_2295186
KEY:MYCTH_2295190	MYCTH_2295190
KEY:MYCTH_2295193	MYCTH_2295193
KEY:MYCTH_2295196	MYCTH_2295196
KEY:MYCTH_2295198	MYCTH_2295198
KEY:MYCTH_2295204	MYCTH_2295204
KEY:MYCTH_2295207	MYCTH_2295207
KEY:MYCTH_2295212	MYCTH_2295212
KEY:MYCTH_2295218	MYCTH_2295218
KEY:MYCTH_2295230	MYCTH_2295230
KEY:MYCTH_2295239	MYCTH_2295239
KEY:MYCTH_2295242	MYCTH_2295242
KEY:MYCTH_2295243	MYCTH_2295243
KEY:MYCTH_2295245	MYCTH_2295245
KEY:MYCTH_2295248	MYCTH_2295248
KEY:MYCTH_2295250	MYCTH_2295250
KEY:MYCTH_2295253	MYCTH_2295253
KEY:MYCTH_2295254	MYCTH_2295254
KEY:MYCTH_2295255	MYCTH_2295255
KEY:MYCTH_2295256	MYCTH_2295256
KEY:MYCTH_2295258	MYCTH_2295258
KEY:MYCTH_2295261	MYCTH_2295261
KEY:MYCTH_2295266	MYCTH_2295266
KEY:MYCTH_2295268	MYCTH_2295268
KEY:MYCTH_2295272	MYCTH_2295272
KEY:MYCTH_2295275	MYCTH_2295275
KEY:MYCTH_2295280	MYCTH_2295280
KEY:MYCTH_2295283	MYCTH_2295283
KEY:MYCTH_2295284	MYCTH_2295284
KEY:MYCTH_2295287	MYCTH_2295287
KEY:MYCTH_2295289	MYCTH_2295289
KEY:MYCTH_2295290	MYCTH_2295290
KEY:MYCTH_2295293	MYCTH_2295293
KEY:MYCTH_2295298	MYCTH_2295298
KEY:MYCTH_2295301	MYCTH_2295301
KEY:MYCTH_2295307	MYCTH_2295307
KEY:MYCTH_2295309	MYCTH_2295309
KEY:MYCTH_2295311	MYCTH_2295311
KEY:MYCTH_2295315	MYCTH_2295315
KEY:MYCTH_2295317	MYCTH_2295317
KEY:MYCTH_2295321	MYCTH_2295321
KEY:MYCTH_2295324	MYCTH_2295324
KEY:MYCTH_2295331	MYCTH_2295331
KEY:MYCTH_2295337	MYCTH_2295337
KEY:MYCTH_2295338	MYCTH_2295338
KEY:MYCTH_2295344	MYCTH_2295344
KEY:MYCTH_2295346	MYCTH_2295346
KEY:MYCTH_2295347	MYCTH_2295347
KEY:MYCTH_2295350	MYCTH_2295350
KEY:MYCTH_2295353	MYCTH_2295353
KEY:MYCTH_2295355	MYCTH_2295355
KEY:MYCTH_2295358	MYCTH_2295358
KEY:MYCTH_2295362	MYCTH_2295362
KEY:MYCTH_2295366	MYCTH_2295366
KEY:MYCTH_2295383	MYCTH_2295383
KEY:MYCTH_2295391	MYCTH_2295391
KEY:MYCTH_2295392	MYCTH_2295392
KEY:MYCTH_2295396	MYCTH_2295396
KEY:MYCTH_2295397	MYCTH_2295397
KEY:MYCTH_2295405	MYCTH_2295405
KEY:MYCTH_2295409	MYCTH_2295409
KEY:MYCTH_2295414	MYCTH_2295414
KEY:MYCTH_2295416	MYCTH_2295416
KEY:MYCTH_2295424	MYCTH_2295424
KEY:MYCTH_2295431	MYCTH_2295431
KEY:MYCTH_2295432	MYCTH_2295432
KEY:MYCTH_2295433	MYCTH_2295433
KEY:MYCTH_2295436	MYCTH_2295436
KEY:MYCTH_2295438	MYCTH_2295438
KEY:MYCTH_2295439	MYCTH_2295439
KEY:MYCTH_2295441	MYCTH_2295441
KEY:MYCTH_2295444	MYCTH_2295444
KEY:MYCTH_2295445	MYCTH_2295445
KEY:MYCTH_2295490	MYCTH_2295490
KEY:MYCTH_2295497	MYCTH_2295497
KEY:MYCTH_2295498	MYCTH_2295498
KEY:MYCTH_2295501	MYCTH_2295501
KEY:MYCTH_2295502	MYCTH_2295502
KEY:MYCTH_2295504	MYCTH_2295504
KEY:MYCTH_2295506	MYCTH_2295506
KEY:MYCTH_2295508	MYCTH_2295508
KEY:MYCTH_2295512	MYCTH_2295512
KEY:MYCTH_2295514	MYCTH_2295514
KEY:MYCTH_2295518	MYCTH_2295518
KEY:MYCTH_2295521	MYCTH_2295521
KEY:MYCTH_2295527	MYCTH_2295527
KEY:MYCTH_2295555	MYCTH_2295555
KEY:MYCTH_2295558	MYCTH_2295558
KEY:MYCTH_2295561	MYCTH_2295561
KEY:MYCTH_2295563	MYCTH_2295563
KEY:MYCTH_2295564	MYCTH_2295564
KEY:MYCTH_2295570	MYCTH_2295570
KEY:MYCTH_2295588	MYCTH_2295588
KEY:MYCTH_2295590	MYCTH_2295590
KEY:MYCTH_2295591	MYCTH_2295591
KEY:MYCTH_2295595	MYCTH_2295595
KEY:MYCTH_2295596	MYCTH_2295596
KEY:MYCTH_2295598	MYCTH_2295598
KEY:MYCTH_2295600	MYCTH_2295600
KEY:MYCTH_2295601	MYCTH_2295601
KEY:MYCTH_2295606	MYCTH_2295606
KEY:MYCTH_2295609	MYCTH_2295609
KEY:MYCTH_2295614	MYCTH_2295614
KEY:MYCTH_2295616	MYCTH_2295616
KEY:MYCTH_2295624	MYCTH_2295624
KEY:MYCTH_2295629	MYCTH_2295629
KEY:MYCTH_2295633	MYCTH_2295633
KEY:MYCTH_2295634	MYCTH_2295634
KEY:MYCTH_2295635	MYCTH_2295635
KEY:MYCTH_2295637	MYCTH_2295637
KEY:MYCTH_2295642	MYCTH_2295642
KEY:MYCTH_2295647	MYCTH_2295647
KEY:MYCTH_2295651	MYCTH_2295651
KEY:MYCTH_2295666	MYCTH_2295666
KEY:MYCTH_2295675	MYCTH_2295675
KEY:MYCTH_2295684	MYCTH_2295684
KEY:MYCTH_2295692	MYCTH_2295692
KEY:MYCTH_2295697	MYCTH_2295697
KEY:MYCTH_2295699	MYCTH_2295699
KEY:MYCTH_2295704	MYCTH_2295704
KEY:MYCTH_2295707	MYCTH_2295707
KEY:MYCTH_2295709	MYCTH_2295709
KEY:MYCTH_2295714	MYCTH_2295714
KEY:MYCTH_2295716	MYCTH_2295716
KEY:MYCTH_2295718	MYCTH_2295718
KEY:MYCTH_2295720	MYCTH_2295720
KEY:MYCTH_2295721	MYCTH_2295721
KEY:MYCTH_2295724	MYCTH_2295724
KEY:MYCTH_2295727	MYCTH_2295727
KEY:MYCTH_2295728	MYCTH_2295728
KEY:MYCTH_2295729	MYCTH_2295729
KEY:MYCTH_2295731	MYCTH_2295731
KEY:MYCTH_2295736	MYCTH_2295736
KEY:MYCTH_2295737	MYCTH_2295737
KEY:MYCTH_2295741	MYCTH_2295741
KEY:MYCTH_2295743	MYCTH_2295743
KEY:MYCTH_2295744	MYCTH_2295744
KEY:MYCTH_2295745	MYCTH_2295745
KEY:MYCTH_2295747	MYCTH_2295747
KEY:MYCTH_2295750	MYCTH_2295750
KEY:MYCTH_2295756	MYCTH_2295756
KEY:MYCTH_2295763	MYCTH_2295763
KEY:MYCTH_2295764	MYCTH_2295764
KEY:MYCTH_2295767	MYCTH_2295767
KEY:MYCTH_2295768	MYCTH_2295768
KEY:MYCTH_2295769	MYCTH_2295769
KEY:MYCTH_2295771	MYCTH_2295771
KEY:MYCTH_2295773	MYCTH_2295773
KEY:MYCTH_2295774	MYCTH_2295774
KEY:MYCTH_2295777	MYCTH_2295777
KEY:MYCTH_2295788	MYCTH_2295788
KEY:MYCTH_2295791	MYCTH_2295791
KEY:MYCTH_2295798	MYCTH_2295798
KEY:MYCTH_2295799	MYCTH_2295799
KEY:MYCTH_2295800	MYCTH_2295800
KEY:MYCTH_2295802	MYCTH_2295802
KEY:MYCTH_2295809	MYCTH_2295809
KEY:MYCTH_2295812	MYCTH_2295812
KEY:MYCTH_2295813	MYCTH_2295813
KEY:MYCTH_2295817	MYCTH_2295817
KEY:MYCTH_2295820	MYCTH_2295820
KEY:MYCTH_2295825	MYCTH_2295825
KEY:MYCTH_2295827	MYCTH_2295827
KEY:MYCTH_2295833	MYCTH_2295833
KEY:MYCTH_2295836	MYCTH_2295836
KEY:MYCTH_2295838	MYCTH_2295838
KEY:MYCTH_2295845	MYCTH_2295845
KEY:MYCTH_2295846	MYCTH_2295846
KEY:MYCTH_2295851	MYCTH_2295851
KEY:MYCTH_2295852	MYCTH_2295852
KEY:MYCTH_2295853	MYCTH_2295853
KEY:MYCTH_2295856	MYCTH_2295856
KEY:MYCTH_2295857	MYCTH_2295857
KEY:MYCTH_2295859	MYCTH_2295859
KEY:MYCTH_2295861	MYCTH_2295861
KEY:MYCTH_2295862	MYCTH_2295862
KEY:MYCTH_2295863	MYCTH_2295863
KEY:MYCTH_2295866	MYCTH_2295866
KEY:MYCTH_2295868	MYCTH_2295868
KEY:MYCTH_2295870	MYCTH_2295870
KEY:MYCTH_2295873	MYCTH_2295873
KEY:MYCTH_2295876	MYCTH_2295876
KEY:MYCTH_2295879	MYCTH_2295879
KEY:MYCTH_2295880	MYCTH_2295880
KEY:MYCTH_2295881	MYCTH_2295881
KEY:MYCTH_2295883	MYCTH_2295883
KEY:MYCTH_2295885	MYCTH_2295885
KEY:MYCTH_2295894	MYCTH_2295894
KEY:MYCTH_2295895	MYCTH_2295895
KEY:MYCTH_2295898	MYCTH_2295898
KEY:MYCTH_2295900	MYCTH_2295900
KEY:MYCTH_2295902	MYCTH_2295902
KEY:MYCTH_2295903	MYCTH_2295903
KEY:MYCTH_2295904	MYCTH_2295904
KEY:MYCTH_2295905	MYCTH_2295905
KEY:MYCTH_2295908	MYCTH_2295908
KEY:MYCTH_2295909	MYCTH_2295909
KEY:MYCTH_2295915	MYCTH_2295915
KEY:MYCTH_2295917	MYCTH_2295917
KEY:MYCTH_2295918	MYCTH_2295918
KEY:MYCTH_2295922	MYCTH_2295922
KEY:MYCTH_2295923	MYCTH_2295923
KEY:MYCTH_2295925	MYCTH_2295925
KEY:MYCTH_2295926	MYCTH_2295926
KEY:MYCTH_2295928	MYCTH_2295928
KEY:MYCTH_2295930	MYCTH_2295930
KEY:MYCTH_2295931	MYCTH_2295931
KEY:MYCTH_2295934	MYCTH_2295934
KEY:MYCTH_2295937	MYCTH_2295937
KEY:MYCTH_2295939	MYCTH_2295939
KEY:MYCTH_2295942	MYCTH_2295942
KEY:MYCTH_2295945	MYCTH_2295945
KEY:MYCTH_2295948	MYCTH_2295948
KEY:MYCTH_2295952	MYCTH_2295952
KEY:MYCTH_2295962	MYCTH_2295962
KEY:MYCTH_2295965	MYCTH_2295965
KEY:MYCTH_2295966	MYCTH_2295966
KEY:MYCTH_2295968	MYCTH_2295968
KEY:MYCTH_2295970	MYCTH_2295970
KEY:MYCTH_2295973	MYCTH_2295973
KEY:MYCTH_2295976	MYCTH_2295976
KEY:MYCTH_2295979	MYCTH_2295979
KEY:MYCTH_2295983	MYCTH_2295983
KEY:MYCTH_2295985	MYCTH_2295985
KEY:MYCTH_2295989	MYCTH_2295989
KEY:MYCTH_2295992	MYCTH_2295992
KEY:MYCTH_2295997	MYCTH_2295997
KEY:MYCTH_2295999	MYCTH_2295999
KEY:MYCTH_2296001	MYCTH_2296001
KEY:MYCTH_2296005	MYCTH_2296005
KEY:MYCTH_2296007	MYCTH_2296007
KEY:MYCTH_2296009	MYCTH_2296009
KEY:MYCTH_2296014	MYCTH_2296014
KEY:MYCTH_2296015	MYCTH_2296015
KEY:MYCTH_2296019	MYCTH_2296019
KEY:MYCTH_2296022	MYCTH_2296022
KEY:MYCTH_2296038	MYCTH_2296038
KEY:MYCTH_2296040	MYCTH_2296040
KEY:MYCTH_2296041	MYCTH_2296041
KEY:MYCTH_2296042	MYCTH_2296042
KEY:MYCTH_2296044	MYCTH_2296044
KEY:MYCTH_2296049	MYCTH_2296049
KEY:MYCTH_2296051	MYCTH_2296051
KEY:MYCTH_2296056	MYCTH_2296056
KEY:MYCTH_2296057	MYCTH_2296057
KEY:MYCTH_2296063	MYCTH_2296063
KEY:MYCTH_2296064	MYCTH_2296064
KEY:MYCTH_2296066	MYCTH_2296066
KEY:MYCTH_2296068	MYCTH_2296068
KEY:MYCTH_2296069	MYCTH_2296069
KEY:MYCTH_2296073	MYCTH_2296073
KEY:MYCTH_2296077	MYCTH_2296077
KEY:MYCTH_2296080	MYCTH_2296080
KEY:MYCTH_2296081	MYCTH_2296081
KEY:MYCTH_2296084	MYCTH_2296084
KEY:MYCTH_2296085	MYCTH_2296085
KEY:MYCTH_2296086	MYCTH_2296086
KEY:MYCTH_2296089	MYCTH_2296089
KEY:MYCTH_2296092	MYCTH_2296092
KEY:MYCTH_2296096	MYCTH_2296096
KEY:MYCTH_2296103	MYCTH_2296103
KEY:MYCTH_2296104	MYCTH_2296104
KEY:MYCTH_2296107	MYCTH_2296107
KEY:MYCTH_2296109	MYCTH_2296109
KEY:MYCTH_2296114	MYCTH_2296114
KEY:MYCTH_2296115	MYCTH_2296115
KEY:MYCTH_2296116	MYCTH_2296116
KEY:MYCTH_2296117	MYCTH_2296117
KEY:MYCTH_2296118	MYCTH_2296118
KEY:MYCTH_2296119	MYCTH_2296119
KEY:MYCTH_2296120	MYCTH_2296120
KEY:MYCTH_2296126	MYCTH_2296126
KEY:MYCTH_2296128	MYCTH_2296128
KEY:MYCTH_2296130	MYCTH_2296130
KEY:MYCTH_2296131	MYCTH_2296131
KEY:MYCTH_2296133	MYCTH_2296133
KEY:MYCTH_2296135	MYCTH_2296135
KEY:MYCTH_2296139	MYCTH_2296139
KEY:MYCTH_2296142	MYCTH_2296142
KEY:MYCTH_2296144	MYCTH_2296144
KEY:MYCTH_2296145	MYCTH_2296145
KEY:MYCTH_2296147	MYCTH_2296147
KEY:MYCTH_2296150	MYCTH_2296150
KEY:MYCTH_2296151	MYCTH_2296151
KEY:MYCTH_2296153	MYCTH_2296153
KEY:MYCTH_2296155	MYCTH_2296155
KEY:MYCTH_2296156	MYCTH_2296156
KEY:MYCTH_2296160	MYCTH_2296160
KEY:MYCTH_2296162	MYCTH_2296162
KEY:MYCTH_2296164	MYCTH_2296164
KEY:MYCTH_2296167	MYCTH_2296167
KEY:MYCTH_2296169	MYCTH_2296169
KEY:MYCTH_2296171	MYCTH_2296171
KEY:MYCTH_2296175	MYCTH_2296175
KEY:MYCTH_2296179	MYCTH_2296179
KEY:MYCTH_2296180	MYCTH_2296180
KEY:MYCTH_2296183	MYCTH_2296183
KEY:MYCTH_2296191	MYCTH_2296191
KEY:MYCTH_2296196	MYCTH_2296196
KEY:MYCTH_2296197	MYCTH_2296197
KEY:MYCTH_2296201	MYCTH_2296201
KEY:MYCTH_2296210	MYCTH_2296210
KEY:MYCTH_2296214	MYCTH_2296214
KEY:MYCTH_2296219	MYCTH_2296219
KEY:MYCTH_2296221	MYCTH_2296221
KEY:MYCTH_2296224	MYCTH_2296224
KEY:MYCTH_2296228	MYCTH_2296228
KEY:MYCTH_2296229	MYCTH_2296229
KEY:MYCTH_2296234	MYCTH_2296234
KEY:MYCTH_2296236	MYCTH_2296236
KEY:MYCTH_2296237	MYCTH_2296237
KEY:MYCTH_2296246	MYCTH_2296246
KEY:MYCTH_2296247	MYCTH_2296247
KEY:MYCTH_2296252	MYCTH_2296252
KEY:MYCTH_2296256	MYCTH_2296256
KEY:MYCTH_2296260	MYCTH_2296260
KEY:MYCTH_2296262	MYCTH_2296262
KEY:MYCTH_2296263	MYCTH_2296263
KEY:MYCTH_2296265	MYCTH_2296265
KEY:MYCTH_2296269	MYCTH_2296269
KEY:MYCTH_2296271	MYCTH_2296271
KEY:MYCTH_2296277	MYCTH_2296277
KEY:MYCTH_2296279	MYCTH_2296279
KEY:MYCTH_2296287	MYCTH_2296287
KEY:MYCTH_2296291	MYCTH_2296291
KEY:MYCTH_2296293	MYCTH_2296293
KEY:MYCTH_2296296	MYCTH_2296296
KEY:MYCTH_2296297	MYCTH_2296297
KEY:MYCTH_2296298	MYCTH_2296298
KEY:MYCTH_2296300	MYCTH_2296300
KEY:MYCTH_2296305	MYCTH_2296305
KEY:MYCTH_2296309	MYCTH_2296309
KEY:MYCTH_2296319	MYCTH_2296319
KEY:MYCTH_2296320	MYCTH_2296320
KEY:MYCTH_2296323	MYCTH_2296323
KEY:MYCTH_2296328	MYCTH_2296328
KEY:MYCTH_2296333	MYCTH_2296333
KEY:MYCTH_2296336	MYCTH_2296336
KEY:MYCTH_2296345	MYCTH_2296345
KEY:MYCTH_2296350	MYCTH_2296350
KEY:MYCTH_2296357	MYCTH_2296357
KEY:MYCTH_2296360	MYCTH_2296360
KEY:MYCTH_2296361	MYCTH_2296361
KEY:MYCTH_2296362	MYCTH_2296362
KEY:MYCTH_2296363	MYCTH_2296363
KEY:MYCTH_2296368	MYCTH_2296368
KEY:MYCTH_2296370	MYCTH_2296370
KEY:MYCTH_2296372	MYCTH_2296372
KEY:MYCTH_2296376	MYCTH_2296376
KEY:MYCTH_2296378	MYCTH_2296378
KEY:MYCTH_2296379	MYCTH_2296379
KEY:MYCTH_2296381	MYCTH_2296381
KEY:MYCTH_2296382	MYCTH_2296382
KEY:MYCTH_2296384	MYCTH_2296384
KEY:MYCTH_2296388	MYCTH_2296388
KEY:MYCTH_2296392	MYCTH_2296392
KEY:MYCTH_2296393	MYCTH_2296393
KEY:MYCTH_2296395	MYCTH_2296395
KEY:MYCTH_2296399	MYCTH_2296399
KEY:MYCTH_2296403	MYCTH_2296403
KEY:MYCTH_2296408	MYCTH_2296408
KEY:MYCTH_2296409	MYCTH_2296409
KEY:MYCTH_2296410	MYCTH_2296410
KEY:MYCTH_2296412	MYCTH_2296412
KEY:MYCTH_2296424	MYCTH_2296424
KEY:MYCTH_2296428	MYCTH_2296428
KEY:MYCTH_2296430	MYCTH_2296430
KEY:MYCTH_2296432	MYCTH_2296432
KEY:MYCTH_2296433	MYCTH_2296433
KEY:MYCTH_2296436	MYCTH_2296436
KEY:MYCTH_2296438	MYCTH_2296438
KEY:MYCTH_2296446	MYCTH_2296446
KEY:MYCTH_2296450	MYCTH_2296450
KEY:MYCTH_2296456	MYCTH_2296456
KEY:MYCTH_2296460	MYCTH_2296460
KEY:MYCTH_2296462	MYCTH_2296462
KEY:MYCTH_2296465	MYCTH_2296465
KEY:MYCTH_2296469	MYCTH_2296469
KEY:MYCTH_2296472	MYCTH_2296472
KEY:MYCTH_2296474	MYCTH_2296474
KEY:MYCTH_2296478	MYCTH_2296478
KEY:MYCTH_2296480	MYCTH_2296480
KEY:MYCTH_2296486	MYCTH_2296486
KEY:MYCTH_2296492	MYCTH_2296492
KEY:MYCTH_2296499	MYCTH_2296499
