Gene	Pathway
MYCTH_2299129	Purine metabolism
MYCTH_2299583	Purine metabolism
MYCTH_2299719	Purine metabolism
MYCTH_2300745	Purine metabolism
MYCTH_2301051	Purine metabolism
MYCTH_2302511	Purine metabolism
MYCTH_2303613	Purine metabolism
MYCTH_2304164	Purine metabolism
MYCTH_2304768	Purine metabolism
MYCTH_2305086	Purine metabolism
MYCTH_2306716	Purine metabolism
MYCTH_2307312	Purine metabolism
MYCTH_2308812	Purine metabolism
MYCTH_2310234	Purine metabolism
MYCTH_2310786	Purine metabolism
MYCTH_2310821	Purine metabolism
MYCTH_2311330	Purine metabolism
MYCTH_2311451	Purine metabolism
MYCTH_2311689	Purine metabolism
MYCTH_2312083	Purine metabolism
MYCTH_2314148	Purine metabolism
MYCTH_2314839	Purine metabolism
MYCTH_2315024	Purine metabolism
MYCTH_2316525	Purine metabolism
MYCTH_49355	Purine metabolism
MYCTH_61858	Purine metabolism
MYCTH_68292	Purine metabolism
MYCTH_93330	Purine metabolism
MYCTH_105063	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2075999	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2294429	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2294749	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2303583	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2304552	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2305104	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2307175	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2307549	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2309055	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2309057	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2310121	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2312474	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2312913	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2313212	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2313219	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_2314321	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_46981	Phenylalanine, tyrosine and tryptophan biosynthesis
MYCTH_105405	Ribosome
MYCTH_110817	Ribosome
MYCTH_111425	Ribosome
MYCTH_116020	Ribosome
MYCTH_117681	Ribosome
MYCTH_2033977	Ribosome
MYCTH_2039818	Ribosome
MYCTH_2058620	Ribosome
MYCTH_2059227	Ribosome
MYCTH_2062887	Ribosome
MYCTH_2064349	Ribosome
MYCTH_2075489	Ribosome
MYCTH_2078031	Ribosome
MYCTH_2086470	Ribosome
MYCTH_2088473	Ribosome
MYCTH_2091001	Ribosome
MYCTH_2091689	Ribosome
MYCTH_2096341	Ribosome
MYCTH_2107102	Ribosome
MYCTH_2119125	Ribosome
MYCTH_2122073	Ribosome
MYCTH_2126562	Ribosome
MYCTH_2145592	Ribosome
MYCTH_2294218	Ribosome
MYCTH_2294821	Ribosome
MYCTH_2295112	Ribosome
MYCTH_2295945	Ribosome
MYCTH_2296875	Ribosome
MYCTH_2297052	Ribosome
MYCTH_2297437	Ribosome
MYCTH_2297518	Ribosome
MYCTH_2297548	Ribosome
MYCTH_2297948	Ribosome
MYCTH_2298252	Ribosome
MYCTH_2298482	Ribosome
MYCTH_2299621	Ribosome
MYCTH_2300396	Ribosome
MYCTH_2300408	Ribosome
MYCTH_2300549	Ribosome
MYCTH_2300945	Ribosome
MYCTH_2302064	Ribosome
MYCTH_2302143	Ribosome
MYCTH_2302271	Ribosome
MYCTH_2302420	Ribosome
MYCTH_2303040	Ribosome
MYCTH_2303153	Ribosome
MYCTH_2303413	Ribosome
MYCTH_2303426	Ribosome
MYCTH_2303766	Ribosome
MYCTH_2304055	Ribosome
MYCTH_2304441	Ribosome
MYCTH_2304568	Ribosome
MYCTH_2304829	Ribosome
MYCTH_2306316	Ribosome
MYCTH_2306960	Ribosome
MYCTH_2308236	Ribosome
MYCTH_2309008	Ribosome
MYCTH_2309046	Ribosome
MYCTH_2309142	Ribosome
MYCTH_2311189	Ribosome
MYCTH_2311591	Ribosome
MYCTH_2311726	Ribosome
MYCTH_2311944	Ribosome
MYCTH_2312046	Ribosome
MYCTH_2312102	Ribosome
MYCTH_2312170	Ribosome
MYCTH_2312253	Ribosome
MYCTH_2312705	Ribosome
MYCTH_2312809	Ribosome
MYCTH_2312962	Ribosome
MYCTH_2313215	Ribosome
MYCTH_2313379	Ribosome
MYCTH_2313759	Ribosome
MYCTH_2313766	Ribosome
MYCTH_2313790	Ribosome
MYCTH_2313891	Ribosome
MYCTH_2314011	Ribosome
MYCTH_2314521	Ribosome
MYCTH_2314529	Ribosome
MYCTH_2314609	Ribosome
MYCTH_2314728	Ribosome
MYCTH_2314933	Ribosome
MYCTH_2314934	Ribosome
MYCTH_2315051	Ribosome
MYCTH_2315077	Ribosome
MYCTH_2315209	Ribosome
MYCTH_2315249	Ribosome
MYCTH_2315290	Ribosome
MYCTH_2315602	Ribosome
MYCTH_2315649	Ribosome
MYCTH_2315711	Ribosome
MYCTH_2315781	Ribosome
MYCTH_2316445	Ribosome
MYCTH_2316558	Ribosome
MYCTH_36979	Ribosome
MYCTH_62593	Ribosome
MYCTH_71369	Ribosome
MYCTH_71631	Ribosome
MYCTH_72333	Ribosome
MYCTH_75107	Ribosome
MYCTH_77277	Ribosome
MYCTH_78218	Ribosome
MYCTH_79440	Ribosome
MYCTH_83980	Ribosome
MYCTH_87600	Ribosome
MYCTH_105650	Ubiquitin mediated proteolysis
MYCTH_107255	Ubiquitin mediated proteolysis
MYCTH_107891	Ubiquitin mediated proteolysis
MYCTH_2033977	Ubiquitin mediated proteolysis
MYCTH_2054145	Ubiquitin mediated proteolysis
MYCTH_2067166	Ubiquitin mediated proteolysis
MYCTH_2073656	Ubiquitin mediated proteolysis
MYCTH_2074876	Ubiquitin mediated proteolysis
MYCTH_2080800	Ubiquitin mediated proteolysis
MYCTH_2090548	Ubiquitin mediated proteolysis
MYCTH_2111167	Ubiquitin mediated proteolysis
MYCTH_2138861	Ubiquitin mediated proteolysis
MYCTH_2142209	Ubiquitin mediated proteolysis
MYCTH_2295637	Ubiquitin mediated proteolysis
MYCTH_2296781	Ubiquitin mediated proteolysis
MYCTH_2296986	Ubiquitin mediated proteolysis
MYCTH_2298354	Ubiquitin mediated proteolysis
MYCTH_2299388	Ubiquitin mediated proteolysis
MYCTH_2300289	Ubiquitin mediated proteolysis
MYCTH_2300744	Ubiquitin mediated proteolysis
MYCTH_2300782	Ubiquitin mediated proteolysis
MYCTH_2301005	Ubiquitin mediated proteolysis
MYCTH_2301076	Ubiquitin mediated proteolysis
MYCTH_2301410	Ubiquitin mediated proteolysis
MYCTH_2301813	Ubiquitin mediated proteolysis
MYCTH_2302045	Ubiquitin mediated proteolysis
MYCTH_2302719	Ubiquitin mediated proteolysis
MYCTH_2303595	Ubiquitin mediated proteolysis
MYCTH_2303838	Ubiquitin mediated proteolysis
MYCTH_2304045	Ubiquitin mediated proteolysis
MYCTH_2304760	Ubiquitin mediated proteolysis
MYCTH_2304880	Ubiquitin mediated proteolysis
MYCTH_2304940	Ubiquitin mediated proteolysis
MYCTH_2305193	Ubiquitin mediated proteolysis
MYCTH_2305406	Ubiquitin mediated proteolysis
MYCTH_2305429	Ubiquitin mediated proteolysis
MYCTH_2306137	Ubiquitin mediated proteolysis
MYCTH_2306290	Ubiquitin mediated proteolysis
MYCTH_2307409	Ubiquitin mediated proteolysis
MYCTH_2308005	Ubiquitin mediated proteolysis
MYCTH_2308236	Ubiquitin mediated proteolysis
MYCTH_2308798	Ubiquitin mediated proteolysis
MYCTH_2309065	Ubiquitin mediated proteolysis
MYCTH_2309854	Ubiquitin mediated proteolysis
MYCTH_2310607	Ubiquitin mediated proteolysis
MYCTH_2310653	Ubiquitin mediated proteolysis
MYCTH_2311299	Ubiquitin mediated proteolysis
MYCTH_2311698	Ubiquitin mediated proteolysis
MYCTH_2311735	Ubiquitin mediated proteolysis
MYCTH_2312036	Ubiquitin mediated proteolysis
MYCTH_2312159	Ubiquitin mediated proteolysis
MYCTH_2313356	Ubiquitin mediated proteolysis
MYCTH_2313559	Ubiquitin mediated proteolysis
MYCTH_2314726	Ubiquitin mediated proteolysis
MYCTH_2315211	Ubiquitin mediated proteolysis
MYCTH_2315657	Ubiquitin mediated proteolysis
MYCTH_2316489	Ubiquitin mediated proteolysis
MYCTH_105822	Spliceosome
MYCTH_106950	Spliceosome
MYCTH_107891	Spliceosome
MYCTH_107972	Spliceosome
MYCTH_112686	Spliceosome
MYCTH_2050348	Spliceosome
MYCTH_2051026	Spliceosome
MYCTH_2054541	Spliceosome
MYCTH_2055144	Spliceosome
MYCTH_2057284	Spliceosome
MYCTH_2059795	Spliceosome
MYCTH_2062826	Spliceosome
MYCTH_2092438	Spliceosome
MYCTH_2115074	Spliceosome
MYCTH_2119714	Spliceosome
MYCTH_2126754	Spliceosome
MYCTH_2137175	Spliceosome
MYCTH_2142074	Spliceosome
MYCTH_2294008	Spliceosome
MYCTH_2294621	Spliceosome
MYCTH_2294867	Spliceosome
MYCTH_2295090	Spliceosome
MYCTH_2295178	Spliceosome
MYCTH_2295204	Spliceosome
MYCTH_2295675	Spliceosome
MYCTH_2296291	Spliceosome
MYCTH_2296654	Spliceosome
MYCTH_2296655	Spliceosome
MYCTH_2296766	Spliceosome
MYCTH_2296784	Spliceosome
MYCTH_2296998	Spliceosome
MYCTH_2297042	Spliceosome
MYCTH_2297048	Spliceosome
MYCTH_2297371	Spliceosome
MYCTH_2297763	Spliceosome
MYCTH_2297870	Spliceosome
MYCTH_2298018	Spliceosome
MYCTH_2298248	Spliceosome
MYCTH_2298355	Spliceosome
MYCTH_2298434	Spliceosome
MYCTH_2298464	Spliceosome
MYCTH_2298528	Spliceosome
MYCTH_2298741	Spliceosome
MYCTH_2298987	Spliceosome
MYCTH_2300385	Spliceosome
MYCTH_2300637	Spliceosome
MYCTH_2300970	Spliceosome
MYCTH_2301009	Spliceosome
MYCTH_2301550	Spliceosome
MYCTH_2302246	Spliceosome
MYCTH_2302387	Spliceosome
MYCTH_2302391	Spliceosome
MYCTH_2302831	Spliceosome
MYCTH_2303370	Spliceosome
MYCTH_2303431	Spliceosome
MYCTH_2303449	Spliceosome
MYCTH_2303495	Spliceosome
MYCTH_2303498	Spliceosome
MYCTH_2304190	Spliceosome
MYCTH_2304495	Spliceosome
MYCTH_2304928	Spliceosome
MYCTH_2305078	Spliceosome
MYCTH_2305356	Spliceosome
MYCTH_2306868	Spliceosome
MYCTH_2306934	Spliceosome
MYCTH_2307676	Spliceosome
MYCTH_2308439	Spliceosome
MYCTH_2309965	Spliceosome
MYCTH_2310069	Spliceosome
MYCTH_2310189	Spliceosome
MYCTH_2310803	Spliceosome
MYCTH_2310878	Spliceosome
MYCTH_2311886	Spliceosome
MYCTH_2312360	Spliceosome
MYCTH_2312423	Spliceosome
MYCTH_2312445	Spliceosome
MYCTH_2314668	Spliceosome
MYCTH_2316574	Spliceosome
MYCTH_2316657	Spliceosome
MYCTH_75824	Spliceosome
MYCTH_77195	Spliceosome
MYCTH_78571	Spliceosome
MYCTH_105847	Valine, leucine and isoleucine degradation
MYCTH_108115	Valine, leucine and isoleucine degradation
MYCTH_111331	Valine, leucine and isoleucine degradation
MYCTH_111934	Valine, leucine and isoleucine degradation
MYCTH_2092688	Valine, leucine and isoleucine degradation
MYCTH_2122605	Valine, leucine and isoleucine degradation
MYCTH_2140820	Valine, leucine and isoleucine degradation
MYCTH_2294540	Valine, leucine and isoleucine degradation
MYCTH_2296757	Valine, leucine and isoleucine degradation
MYCTH_2297338	Valine, leucine and isoleucine degradation
MYCTH_2297847	Valine, leucine and isoleucine degradation
MYCTH_2297849	Valine, leucine and isoleucine degradation
MYCTH_2298614	Valine, leucine and isoleucine degradation
MYCTH_2299913	Valine, leucine and isoleucine degradation
MYCTH_2301077	Valine, leucine and isoleucine degradation
MYCTH_2301430	Valine, leucine and isoleucine degradation
MYCTH_2302228	Valine, leucine and isoleucine degradation
MYCTH_2302660	Valine, leucine and isoleucine degradation
MYCTH_2303755	Valine, leucine and isoleucine degradation
MYCTH_2304244	Valine, leucine and isoleucine degradation
MYCTH_2304900	Valine, leucine and isoleucine degradation
MYCTH_2306503	Valine, leucine and isoleucine degradation
MYCTH_2306813	Valine, leucine and isoleucine degradation
MYCTH_2307188	Valine, leucine and isoleucine degradation
MYCTH_2308492	Valine, leucine and isoleucine degradation
MYCTH_2308533	Valine, leucine and isoleucine degradation
MYCTH_2309210	Valine, leucine and isoleucine degradation
MYCTH_2310435	Valine, leucine and isoleucine degradation
MYCTH_2310492	Valine, leucine and isoleucine degradation
MYCTH_2312869	Valine, leucine and isoleucine degradation
MYCTH_2315847	Valine, leucine and isoleucine degradation
MYCTH_76126	Valine, leucine and isoleucine degradation
MYCTH_95158	Valine, leucine and isoleucine degradation
MYCTH_105847	Lysine degradation
MYCTH_2082917	Lysine degradation
MYCTH_2086155	Lysine degradation
MYCTH_2088454	Lysine degradation
MYCTH_2140820	Lysine degradation
MYCTH_2294077	Lysine degradation
MYCTH_2298281	Lysine degradation
MYCTH_2298614	Lysine degradation
MYCTH_2299913	Lysine degradation
MYCTH_2300877	Lysine degradation
MYCTH_2303755	Lysine degradation
MYCTH_2304244	Lysine degradation
MYCTH_2304605	Lysine degradation
MYCTH_2304904	Lysine degradation
MYCTH_2306866	Lysine degradation
MYCTH_2308801	Lysine degradation
MYCTH_2309210	Lysine degradation
MYCTH_2315436	Lysine degradation
MYCTH_40990	Lysine degradation
MYCTH_73315	Lysine degradation
MYCTH_79077	Lysine degradation
MYCTH_105847	Pyruvate metabolism
MYCTH_109978	Pyruvate metabolism
MYCTH_110317	Pyruvate metabolism
MYCTH_112014	Pyruvate metabolism
MYCTH_2066697	Pyruvate metabolism
MYCTH_2080603	Pyruvate metabolism
MYCTH_2097501	Pyruvate metabolism
MYCTH_2137000	Pyruvate metabolism
MYCTH_2140820	Pyruvate metabolism
MYCTH_2141262	Pyruvate metabolism
MYCTH_2295692	Pyruvate metabolism
MYCTH_2296724	Pyruvate metabolism
MYCTH_2297263	Pyruvate metabolism
MYCTH_2297943	Pyruvate metabolism
MYCTH_2298064	Pyruvate metabolism
MYCTH_2298071	Pyruvate metabolism
MYCTH_2298614	Pyruvate metabolism
MYCTH_2299107	Pyruvate metabolism
MYCTH_2299715	Pyruvate metabolism
MYCTH_2299913	Pyruvate metabolism
MYCTH_2300520	Pyruvate metabolism
MYCTH_2300817	Pyruvate metabolism
MYCTH_2302433	Pyruvate metabolism
MYCTH_2303826	Pyruvate metabolism
MYCTH_2303832	Pyruvate metabolism
MYCTH_2304244	Pyruvate metabolism
MYCTH_2305575	Pyruvate metabolism
MYCTH_2306994	Pyruvate metabolism
MYCTH_2307131	Pyruvate metabolism
MYCTH_2307908	Pyruvate metabolism
MYCTH_2309210	Pyruvate metabolism
MYCTH_2311072	Pyruvate metabolism
MYCTH_2313014	Pyruvate metabolism
MYCTH_2314544	Pyruvate metabolism
MYCTH_2315052	Pyruvate metabolism
MYCTH_2315623	Pyruvate metabolism
MYCTH_38939	Pyruvate metabolism
MYCTH_77206	Pyruvate metabolism
MYCTH_84302	Pyruvate metabolism
MYCTH_105847	Glyoxylate and dicarboxylate metabolism
MYCTH_109533	Glyoxylate and dicarboxylate metabolism
MYCTH_110871	Glyoxylate and dicarboxylate metabolism
MYCTH_110931	Glyoxylate and dicarboxylate metabolism
MYCTH_2067613	Glyoxylate and dicarboxylate metabolism
MYCTH_2091486	Glyoxylate and dicarboxylate metabolism
MYCTH_2097501	Glyoxylate and dicarboxylate metabolism
MYCTH_2120482	Glyoxylate and dicarboxylate metabolism
MYCTH_2298071	Glyoxylate and dicarboxylate metabolism
MYCTH_2298614	Glyoxylate and dicarboxylate metabolism
MYCTH_2299739	Glyoxylate and dicarboxylate metabolism
MYCTH_2301499	Glyoxylate and dicarboxylate metabolism
MYCTH_2305575	Glyoxylate and dicarboxylate metabolism
MYCTH_2307642	Glyoxylate and dicarboxylate metabolism
MYCTH_2309210	Glyoxylate and dicarboxylate metabolism
MYCTH_2309261	Glyoxylate and dicarboxylate metabolism
MYCTH_2311001	Glyoxylate and dicarboxylate metabolism
MYCTH_2311062	Glyoxylate and dicarboxylate metabolism
MYCTH_2311065	Glyoxylate and dicarboxylate metabolism
MYCTH_2311083	Glyoxylate and dicarboxylate metabolism
MYCTH_2311243	Glyoxylate and dicarboxylate metabolism
MYCTH_2311910	Glyoxylate and dicarboxylate metabolism
MYCTH_2312570	Glyoxylate and dicarboxylate metabolism
MYCTH_2313750	Glyoxylate and dicarboxylate metabolism
MYCTH_2315052	Glyoxylate and dicarboxylate metabolism
MYCTH_2316346	Glyoxylate and dicarboxylate metabolism
MYCTH_58873	Glyoxylate and dicarboxylate metabolism
MYCTH_63965	Glyoxylate and dicarboxylate metabolism
MYCTH_80916	Glyoxylate and dicarboxylate metabolism
MYCTH_82456	Glyoxylate and dicarboxylate metabolism
MYCTH_105847	Propanoate metabolism
MYCTH_110317	Propanoate metabolism
MYCTH_2097501	Propanoate metabolism
MYCTH_2296757	Propanoate metabolism
MYCTH_2297873	Propanoate metabolism
MYCTH_2298614	Propanoate metabolism
MYCTH_2299715	Propanoate metabolism
MYCTH_2300248	Propanoate metabolism
MYCTH_2301810	Propanoate metabolism
MYCTH_2302228	Propanoate metabolism
MYCTH_2303755	Propanoate metabolism
MYCTH_2304900	Propanoate metabolism
MYCTH_2306503	Propanoate metabolism
MYCTH_2309210	Propanoate metabolism
MYCTH_2309890	Propanoate metabolism
MYCTH_2310492	Propanoate metabolism
MYCTH_2312147	Propanoate metabolism
MYCTH_38939	Propanoate metabolism
MYCTH_76126	Propanoate metabolism
MYCTH_77206	Propanoate metabolism
MYCTH_95158	Propanoate metabolism
MYCTH_105847	Butanoate metabolism
MYCTH_111934	Butanoate metabolism
MYCTH_2085059	Butanoate metabolism
MYCTH_2092688	Butanoate metabolism
MYCTH_2294077	Butanoate metabolism
MYCTH_2298614	Butanoate metabolism
MYCTH_2298784	Butanoate metabolism
MYCTH_2299597	Butanoate metabolism
MYCTH_2301077	Butanoate metabolism
MYCTH_2301113	Butanoate metabolism
MYCTH_2303755	Butanoate metabolism
MYCTH_2304900	Butanoate metabolism
MYCTH_2308492	Butanoate metabolism
MYCTH_2308533	Butanoate metabolism
MYCTH_2308594	Butanoate metabolism
MYCTH_2312869	Butanoate metabolism
MYCTH_77970	Butanoate metabolism
MYCTH_105847	Terpenoid backbone biosynthesis
MYCTH_111934	Terpenoid backbone biosynthesis
MYCTH_114008	Terpenoid backbone biosynthesis
MYCTH_115096	Terpenoid backbone biosynthesis
MYCTH_2296378	Terpenoid backbone biosynthesis
MYCTH_2298614	Terpenoid backbone biosynthesis
MYCTH_2298881	Terpenoid backbone biosynthesis
MYCTH_2300227	Terpenoid backbone biosynthesis
MYCTH_2300946	Terpenoid backbone biosynthesis
MYCTH_2300958	Terpenoid backbone biosynthesis
MYCTH_2303882	Terpenoid backbone biosynthesis
MYCTH_2306596	Terpenoid backbone biosynthesis
MYCTH_2308190	Terpenoid backbone biosynthesis
MYCTH_2308814	Terpenoid backbone biosynthesis
MYCTH_2311525	Terpenoid backbone biosynthesis
MYCTH_38472	Terpenoid backbone biosynthesis
MYCTH_49425	Terpenoid backbone biosynthesis
MYCTH_66022	Terpenoid backbone biosynthesis
MYCTH_71219	Terpenoid backbone biosynthesis
MYCTH_83048	Terpenoid backbone biosynthesis
MYCTH_105847	Carbon metabolism
MYCTH_110871	Carbon metabolism
MYCTH_110931	Carbon metabolism
MYCTH_2054249	Carbon metabolism
MYCTH_2066697	Carbon metabolism
MYCTH_2067613	Carbon metabolism
MYCTH_2074905	Carbon metabolism
MYCTH_2080603	Carbon metabolism
MYCTH_2082917	Carbon metabolism
MYCTH_2097501	Carbon metabolism
MYCTH_2132657	Carbon metabolism
MYCTH_2138853	Carbon metabolism
MYCTH_2294375	Carbon metabolism
MYCTH_2294679	Carbon metabolism
MYCTH_2295190	Carbon metabolism
MYCTH_2295514	Carbon metabolism
MYCTH_2295692	Carbon metabolism
MYCTH_2295756	Carbon metabolism
MYCTH_2295989	Carbon metabolism
MYCTH_2296115	Carbon metabolism
MYCTH_2296247	Carbon metabolism
MYCTH_2296974	Carbon metabolism
MYCTH_2297263	Carbon metabolism
MYCTH_2297364	Carbon metabolism
MYCTH_2297503	Carbon metabolism
MYCTH_2297820	Carbon metabolism
MYCTH_2298064	Carbon metabolism
MYCTH_2298071	Carbon metabolism
MYCTH_2298134	Carbon metabolism
MYCTH_2298309	Carbon metabolism
MYCTH_2298386	Carbon metabolism
MYCTH_2298452	Carbon metabolism
MYCTH_2298614	Carbon metabolism
MYCTH_2299129	Carbon metabolism
MYCTH_2299676	Carbon metabolism
MYCTH_2299739	Carbon metabolism
MYCTH_2300033	Carbon metabolism
MYCTH_2300520	Carbon metabolism
MYCTH_2300643	Carbon metabolism
MYCTH_2300745	Carbon metabolism
MYCTH_2300974	Carbon metabolism
MYCTH_2301113	Carbon metabolism
MYCTH_2301266	Carbon metabolism
MYCTH_2301499	Carbon metabolism
MYCTH_2301810	Carbon metabolism
MYCTH_2302225	Carbon metabolism
MYCTH_2302228	Carbon metabolism
MYCTH_2302253	Carbon metabolism
MYCTH_2302433	Carbon metabolism
MYCTH_2303755	Carbon metabolism
MYCTH_2303813	Carbon metabolism
MYCTH_2303832	Carbon metabolism
MYCTH_2304931	Carbon metabolism
MYCTH_2305575	Carbon metabolism
MYCTH_2305613	Carbon metabolism
MYCTH_2306437	Carbon metabolism
MYCTH_2306777	Carbon metabolism
MYCTH_2306943	Carbon metabolism
MYCTH_2306993	Carbon metabolism
MYCTH_2307328	Carbon metabolism
MYCTH_2307642	Carbon metabolism
MYCTH_2307908	Carbon metabolism
MYCTH_2309088	Carbon metabolism
MYCTH_2309210	Carbon metabolism
MYCTH_2309261	Carbon metabolism
MYCTH_2309890	Carbon metabolism
MYCTH_2310492	Carbon metabolism
MYCTH_2311001	Carbon metabolism
MYCTH_2311062	Carbon metabolism
MYCTH_2311072	Carbon metabolism
MYCTH_2311083	Carbon metabolism
MYCTH_2311855	Carbon metabolism
MYCTH_2311910	Carbon metabolism
MYCTH_2312083	Carbon metabolism
MYCTH_2312147	Carbon metabolism
MYCTH_2312383	Carbon metabolism
MYCTH_2312551	Carbon metabolism
MYCTH_2312570	Carbon metabolism
MYCTH_2313219	Carbon metabolism
MYCTH_2313750	Carbon metabolism
MYCTH_2314160	Carbon metabolism
MYCTH_2314321	Carbon metabolism
MYCTH_2314616	Carbon metabolism
MYCTH_2315052	Carbon metabolism
MYCTH_2315114	Carbon metabolism
MYCTH_2315623	Carbon metabolism
MYCTH_2315941	Carbon metabolism
MYCTH_2316240	Carbon metabolism
MYCTH_40719	Carbon metabolism
MYCTH_58873	Carbon metabolism
MYCTH_76126	Carbon metabolism
MYCTH_77206	Carbon metabolism
MYCTH_79031	Carbon metabolism
MYCTH_80916	Carbon metabolism
MYCTH_89872	Carbon metabolism
MYCTH_98458	Carbon metabolism
MYCTH_105847	Fatty acid metabolism
MYCTH_108115	Fatty acid metabolism
MYCTH_109620	Fatty acid metabolism
MYCTH_111331	Fatty acid metabolism
MYCTH_2141082	Fatty acid metabolism
MYCTH_2145474	Fatty acid metabolism
MYCTH_2294540	Fatty acid metabolism
MYCTH_2298614	Fatty acid metabolism
MYCTH_2299360	Fatty acid metabolism
MYCTH_2299448	Fatty acid metabolism
MYCTH_2299715	Fatty acid metabolism
MYCTH_2301430	Fatty acid metabolism
MYCTH_2303755	Fatty acid metabolism
MYCTH_2303929	Fatty acid metabolism
MYCTH_2304523	Fatty acid metabolism
MYCTH_2306357	Fatty acid metabolism
MYCTH_2307188	Fatty acid metabolism
MYCTH_2307432	Fatty acid metabolism
MYCTH_2308261	Fatty acid metabolism
MYCTH_2310228	Fatty acid metabolism
MYCTH_2310232	Fatty acid metabolism
MYCTH_2310394	Fatty acid metabolism
MYCTH_2310435	Fatty acid metabolism
MYCTH_2310645	Fatty acid metabolism
MYCTH_2311684	Fatty acid metabolism
MYCTH_39983	Fatty acid metabolism
MYCTH_50837	Fatty acid metabolism
MYCTH_79157	Fatty acid metabolism
MYCTH_88639	Fatty acid metabolism
MYCTH_106388	Nicotinate and nicotinamide metabolism
MYCTH_10995	Nicotinate and nicotinamide metabolism
MYCTH_2050929	Nicotinate and nicotinamide metabolism
MYCTH_2125469	Nicotinate and nicotinamide metabolism
MYCTH_2137468	Nicotinate and nicotinamide metabolism
MYCTH_2294077	Nicotinate and nicotinamide metabolism
MYCTH_2294143	Nicotinate and nicotinamide metabolism
MYCTH_2294558	Nicotinate and nicotinamide metabolism
MYCTH_2295930	Nicotinate and nicotinamide metabolism
MYCTH_2297423	Nicotinate and nicotinamide metabolism
MYCTH_2300889	Nicotinate and nicotinamide metabolism
MYCTH_2304947	Nicotinate and nicotinamide metabolism
MYCTH_2306323	Nicotinate and nicotinamide metabolism
MYCTH_2311300	Nicotinate and nicotinamide metabolism
MYCTH_2311889	Nicotinate and nicotinamide metabolism
MYCTH_79619	Nicotinate and nicotinamide metabolism
MYCTH_81379	Nicotinate and nicotinamide metabolism
MYCTH_99461	Nicotinate and nicotinamide metabolism
MYCTH_108115	Alpha-linolenic acid metabolism
MYCTH_111331	Alpha-linolenic acid metabolism
MYCTH_2299007	Alpha-linolenic acid metabolism
MYCTH_2307188	Alpha-linolenic acid metabolism
MYCTH_2308988	Alpha-linolenic acid metabolism
MYCTH_108115	Biosynthesis of unsaturated fatty acids
MYCTH_109620	Biosynthesis of unsaturated fatty acids
MYCTH_111331	Biosynthesis of unsaturated fatty acids
MYCTH_2145474	Biosynthesis of unsaturated fatty acids
MYCTH_2304523	Biosynthesis of unsaturated fatty acids
MYCTH_2307188	Biosynthesis of unsaturated fatty acids
MYCTH_2310645	Biosynthesis of unsaturated fatty acids
MYCTH_2311684	Biosynthesis of unsaturated fatty acids
MYCTH_50837	Biosynthesis of unsaturated fatty acids
MYCTH_79157	Biosynthesis of unsaturated fatty acids
MYCTH_88639	Biosynthesis of unsaturated fatty acids
MYCTH_108115	Peroxisome
MYCTH_111331	Peroxisome
MYCTH_2053677	Peroxisome
MYCTH_2066239	Peroxisome
MYCTH_2093808	Peroxisome
MYCTH_2096690	Peroxisome
MYCTH_2107938	Peroxisome
MYCTH_2140529	Peroxisome
MYCTH_2141082	Peroxisome
MYCTH_2294231	Peroxisome
MYCTH_2294268	Peroxisome
MYCTH_2294472	Peroxisome
MYCTH_2294493	Peroxisome
MYCTH_2294643	Peroxisome
MYCTH_2294706	Peroxisome
MYCTH_2295767	Peroxisome
MYCTH_2295915	Peroxisome
MYCTH_2296164	Peroxisome
MYCTH_2296889	Peroxisome
MYCTH_2296914	Peroxisome
MYCTH_2297376	Peroxisome
MYCTH_2297816	Peroxisome
MYCTH_2298711	Peroxisome
MYCTH_2299360	Peroxisome
MYCTH_2299438	Peroxisome
MYCTH_2299739	Peroxisome
MYCTH_2300510	Peroxisome
MYCTH_2301830	Peroxisome
MYCTH_2302339	Peroxisome
MYCTH_2302721	Peroxisome
MYCTH_2304288	Peroxisome
MYCTH_2304944	Peroxisome
MYCTH_2304947	Peroxisome
MYCTH_2305054	Peroxisome
MYCTH_2306357	Peroxisome
MYCTH_2306866	Peroxisome
MYCTH_2306949	Peroxisome
MYCTH_2307188	Peroxisome
MYCTH_2307328	Peroxisome
MYCTH_2308056	Peroxisome
MYCTH_2311684	Peroxisome
MYCTH_2311689	Peroxisome
MYCTH_2311910	Peroxisome
