Gene	Pathway
ANI_1_1896184	Biosynthesis of secondary metabolites
ANI_1_1900104	Biosynthesis of secondary metabolites
ANI_1_1902184	Biosynthesis of secondary metabolites
ANI_1_1910064	Biosynthesis of secondary metabolites
ANI_1_1912014	Biosynthesis of secondary metabolites
ANI_1_1916014	Biosynthesis of secondary metabolites
ANI_1_192124	Biosynthesis of secondary metabolites
ANI_1_1946064	Biosynthesis of secondary metabolites
ANI_1_1952184	Biosynthesis of secondary metabolites
ANI_1_1958014	Biosynthesis of secondary metabolites
ANI_1_1964144	Biosynthesis of secondary metabolites
ANI_1_1978184	Biosynthesis of secondary metabolites
ANI_1_1984024	Biosynthesis of secondary metabolites
ANI_1_1984104	Biosynthesis of secondary metabolites
ANI_1_1988184	Biosynthesis of secondary metabolites
ANI_1_1990184	Biosynthesis of secondary metabolites
ANI_1_1992094	Biosynthesis of secondary metabolites
ANI_1_200174	Biosynthesis of secondary metabolites
ANI_1_2004024	Biosynthesis of secondary metabolites
ANI_1_2010064	Biosynthesis of secondary metabolites
ANI_1_2022014	Biosynthesis of secondary metabolites
ANI_1_2028074	Biosynthesis of secondary metabolites
ANI_1_204164	Biosynthesis of secondary metabolites
ANI_1_2056104	Biosynthesis of secondary metabolites
ANI_1_2066024	Biosynthesis of secondary metabolites
ANI_1_2070064	Biosynthesis of secondary metabolites
ANI_1_2080074	Biosynthesis of secondary metabolites
ANI_1_2088024	Biosynthesis of secondary metabolites
ANI_1_210084	Biosynthesis of secondary metabolites
ANI_1_2114104	Biosynthesis of secondary metabolites
ANI_1_2114184	Biosynthesis of secondary metabolites
ANI_1_212154	Biosynthesis of secondary metabolites
ANI_1_2122094	Biosynthesis of secondary metabolites
ANI_1_2126094	Biosynthesis of secondary metabolites
ANI_1_2142074	Biosynthesis of secondary metabolites
ANI_1_2148074	Biosynthesis of secondary metabolites
ANI_1_2158014	Biosynthesis of secondary metabolites
ANI_1_2160064	Biosynthesis of secondary metabolites
ANI_1_2196074	Biosynthesis of secondary metabolites
ANI_1_2198094	Biosynthesis of secondary metabolites
ANI_1_220094	Biosynthesis of secondary metabolites
ANI_1_2218014	Biosynthesis of secondary metabolites
ANI_1_2220184	Biosynthesis of secondary metabolites
ANI_1_2222014	Biosynthesis of secondary metabolites
ANI_1_2226024	Biosynthesis of secondary metabolites
ANI_1_2230094	Biosynthesis of secondary metabolites
ANI_1_2238094	Biosynthesis of secondary metabolites
ANI_1_224184	Biosynthesis of secondary metabolites
ANI_1_2252024	Biosynthesis of secondary metabolites
ANI_1_2258184	Biosynthesis of secondary metabolites
ANI_1_226174	Biosynthesis of secondary metabolites
ANI_1_2262014	Biosynthesis of secondary metabolites
ANI_1_2270014	Biosynthesis of secondary metabolites
ANI_1_2276014	Biosynthesis of secondary metabolites
ANI_1_2278074	Biosynthesis of secondary metabolites
ANI_1_228014	Biosynthesis of secondary metabolites
ANI_1_2296014	Biosynthesis of secondary metabolites
ANI_1_2298014	Biosynthesis of secondary metabolites
ANI_1_230154	Biosynthesis of secondary metabolites
ANI_1_2302104	Biosynthesis of secondary metabolites
ANI_1_2304104	Biosynthesis of secondary metabolites
ANI_1_2316014	Biosynthesis of secondary metabolites
ANI_1_232164	Biosynthesis of secondary metabolites
ANI_1_2322184	Biosynthesis of secondary metabolites
ANI_1_2354024	Biosynthesis of secondary metabolites
ANI_1_2372074	Biosynthesis of secondary metabolites
ANI_1_2390104	Biosynthesis of secondary metabolites
ANI_1_2392094	Biosynthesis of secondary metabolites
ANI_1_24094	Biosynthesis of secondary metabolites
ANI_1_2438074	Biosynthesis of secondary metabolites
ANI_1_2450024	Biosynthesis of secondary metabolites
ANI_1_2452094	Biosynthesis of secondary metabolites
ANI_1_2466074	Biosynthesis of secondary metabolites
ANI_1_2484074	Biosynthesis of secondary metabolites
ANI_1_2492094	Biosynthesis of secondary metabolites
ANI_1_2494094	Biosynthesis of secondary metabolites
ANI_1_2508074	Biosynthesis of secondary metabolites
ANI_1_2528094	Biosynthesis of secondary metabolites
ANI_1_2538014	Biosynthesis of secondary metabolites
ANI_1_254044	Biosynthesis of secondary metabolites
ANI_1_256104	Biosynthesis of secondary metabolites
ANI_1_256124	Biosynthesis of secondary metabolites
ANI_1_256144	Biosynthesis of secondary metabolites
ANI_1_2584094	Biosynthesis of secondary metabolites
ANI_1_2596094	Biosynthesis of secondary metabolites
ANI_1_260044	Biosynthesis of secondary metabolites
ANI_1_2602094	Biosynthesis of secondary metabolites
ANI_1_26034	Biosynthesis of secondary metabolites
ANI_1_2630014	Biosynthesis of secondary metabolites
ANI_1_268064	Biosynthesis of secondary metabolites
ANI_1_2706024	Biosynthesis of secondary metabolites
ANI_1_2714014	Biosynthesis of secondary metabolites
ANI_1_274064	Biosynthesis of secondary metabolites
ANI_1_274124	Biosynthesis of secondary metabolites
ANI_1_278064	Biosynthesis of secondary metabolites
ANI_1_280064	Biosynthesis of secondary metabolites
ANI_1_28134	Biosynthesis of secondary metabolites
ANI_1_2814014	Biosynthesis of secondary metabolites
ANI_1_282064	Biosynthesis of secondary metabolites
ANI_1_282094	Biosynthesis of secondary metabolites
ANI_1_2828014	Biosynthesis of secondary metabolites
ANI_1_288024	Biosynthesis of secondary metabolites
ANI_1_290154	Biosynthesis of secondary metabolites
ANI_1_2950014	Biosynthesis of secondary metabolites
ANI_1_2958014	Biosynthesis of secondary metabolites
ANI_1_298184	Biosynthesis of secondary metabolites
ANI_1_2996024	Biosynthesis of secondary metabolites
ANI_1_3000024	Biosynthesis of secondary metabolites
ANI_1_300054	Biosynthesis of secondary metabolites
ANI_1_3012024	Biosynthesis of secondary metabolites
ANI_1_3018024	Biosynthesis of secondary metabolites
ANI_1_302134	Biosynthesis of secondary metabolites
ANI_1_3028014	Biosynthesis of secondary metabolites
ANI_1_3136014	Biosynthesis of secondary metabolites
ANI_1_3136024	Biosynthesis of secondary metabolites
ANI_1_314094	Biosynthesis of secondary metabolites
ANI_1_314154	Biosynthesis of secondary metabolites
ANI_1_3200024	Biosynthesis of secondary metabolites
ANI_1_320014	Biosynthesis of secondary metabolites
ANI_1_320034	Biosynthesis of secondary metabolites
ANI_1_320134	Biosynthesis of secondary metabolites
ANI_1_3232014	Biosynthesis of secondary metabolites
ANI_1_3268014	Biosynthesis of secondary metabolites
ANI_1_3270014	Biosynthesis of secondary metabolites
ANI_1_332074	Biosynthesis of secondary metabolites
ANI_1_332094	Biosynthesis of secondary metabolites
ANI_1_332184	Biosynthesis of secondary metabolites
ANI_1_3340014	Biosynthesis of secondary metabolites
ANI_1_334154	Biosynthesis of secondary metabolites
ANI_1_338094	Biosynthesis of secondary metabolites
ANI_1_3410014	Biosynthesis of secondary metabolites
ANI_1_346184	Biosynthesis of secondary metabolites
ANI_1_348154	Biosynthesis of secondary metabolites
ANI_1_350014	Biosynthesis of secondary metabolites
ANI_1_352044	Biosynthesis of secondary metabolites
ANI_1_354044	Biosynthesis of secondary metabolites
ANI_1_358094	Biosynthesis of secondary metabolites
ANI_1_358144	Biosynthesis of secondary metabolites
ANI_1_360144	Biosynthesis of secondary metabolites
ANI_1_362084	Biosynthesis of secondary metabolites
ANI_1_362124	Biosynthesis of secondary metabolites
ANI_1_364164	Biosynthesis of secondary metabolites
ANI_1_368084	Biosynthesis of secondary metabolites
ANI_1_370024	Biosynthesis of secondary metabolites
ANI_1_372184	Biosynthesis of secondary metabolites
ANI_1_376134	Biosynthesis of secondary metabolites
ANI_1_378024	Biosynthesis of secondary metabolites
ANI_1_378054	Biosynthesis of secondary metabolites
ANI_1_380134	Biosynthesis of secondary metabolites
ANI_1_380154	Biosynthesis of secondary metabolites
ANI_1_382024	Biosynthesis of secondary metabolites
ANI_1_390064	Biosynthesis of secondary metabolites
ANI_1_390074	Biosynthesis of secondary metabolites
ANI_1_392024	Biosynthesis of secondary metabolites
ANI_1_394024	Biosynthesis of secondary metabolites
ANI_1_398134	Biosynthesis of secondary metabolites
ANI_1_400114	Biosynthesis of secondary metabolites
ANI_1_406144	Biosynthesis of secondary metabolites
ANI_1_410084	Biosynthesis of secondary metabolites
ANI_1_414184	Biosynthesis of secondary metabolites
ANI_1_416144	Biosynthesis of secondary metabolites
ANI_1_418134	Biosynthesis of secondary metabolites
ANI_1_420144	Biosynthesis of secondary metabolites
ANI_1_432074	Biosynthesis of secondary metabolites
ANI_1_434014	Biosynthesis of secondary metabolites
ANI_1_434034	Biosynthesis of secondary metabolites
ANI_1_436184	Biosynthesis of secondary metabolites
ANI_1_440024	Biosynthesis of secondary metabolites
ANI_1_440044	Biosynthesis of secondary metabolites
ANI_1_444034	Biosynthesis of secondary metabolites
ANI_1_446094	Biosynthesis of secondary metabolites
ANI_1_446164	Biosynthesis of secondary metabolites
ANI_1_448114	Biosynthesis of secondary metabolites
ANI_1_450034	Biosynthesis of secondary metabolites
ANI_1_452024	Biosynthesis of secondary metabolites
ANI_1_456164	Biosynthesis of secondary metabolites
ANI_1_458184	Biosynthesis of secondary metabolites
ANI_1_460094	Biosynthesis of secondary metabolites
ANI_1_462184	Biosynthesis of secondary metabolites
ANI_1_466184	Biosynthesis of secondary metabolites
ANI_1_470084	Biosynthesis of secondary metabolites
ANI_1_470134	Biosynthesis of secondary metabolites
ANI_1_472064	Biosynthesis of secondary metabolites
ANI_1_472154	Biosynthesis of secondary metabolites
ANI_1_476154	Biosynthesis of secondary metabolites
ANI_1_478124	Biosynthesis of secondary metabolites
ANI_1_48114	Biosynthesis of secondary metabolites
ANI_1_482084	Biosynthesis of secondary metabolites
ANI_1_486084	Biosynthesis of secondary metabolites
ANI_1_488024	Biosynthesis of secondary metabolites
ANI_1_490104	Biosynthesis of secondary metabolites
ANI_1_490124	Biosynthesis of secondary metabolites
ANI_1_496124	Biosynthesis of secondary metabolites
ANI_1_500124	Biosynthesis of secondary metabolites
ANI_1_50044	Biosynthesis of secondary metabolites
ANI_1_510034	Biosynthesis of secondary metabolites
ANI_1_514154	Biosynthesis of secondary metabolites
ANI_1_518114	Biosynthesis of secondary metabolites
ANI_1_520054	Biosynthesis of secondary metabolites
ANI_1_524184	Biosynthesis of secondary metabolites
ANI_1_528064	Biosynthesis of secondary metabolites
ANI_1_536034	Biosynthesis of secondary metabolites
ANI_1_540054	Biosynthesis of secondary metabolites
ANI_1_542014	Biosynthesis of secondary metabolites
ANI_1_546164	Biosynthesis of secondary metabolites
ANI_1_548024	Biosynthesis of secondary metabolites
ANI_1_548054	Biosynthesis of secondary metabolites
ANI_1_550114	Biosynthesis of secondary metabolites
ANI_1_558044	Biosynthesis of secondary metabolites
ANI_1_558054	Biosynthesis of secondary metabolites
ANI_1_560184	Biosynthesis of secondary metabolites
ANI_1_56154	Biosynthesis of secondary metabolites
ANI_1_562044	Biosynthesis of secondary metabolites
ANI_1_572094	Biosynthesis of secondary metabolites
ANI_1_576084	Biosynthesis of secondary metabolites
ANI_1_576124	Biosynthesis of secondary metabolites
ANI_1_58124	Biosynthesis of secondary metabolites
ANI_1_58174	Biosynthesis of secondary metabolites
ANI_1_594144	Biosynthesis of secondary metabolites
ANI_1_60174	Biosynthesis of secondary metabolites
ANI_1_602124	Biosynthesis of secondary metabolites
ANI_1_604054	Biosynthesis of secondary metabolites
ANI_1_604184	Biosynthesis of secondary metabolites
ANI_1_608014	Biosynthesis of secondary metabolites
ANI_1_618184	Biosynthesis of secondary metabolites
ANI_1_622094	Biosynthesis of secondary metabolites
ANI_1_628024	Biosynthesis of secondary metabolites
ANI_1_628124	Biosynthesis of secondary metabolites
ANI_1_634074	Biosynthesis of secondary metabolites
ANI_1_64074	Biosynthesis of secondary metabolites
ANI_1_642144	Biosynthesis of secondary metabolites
ANI_1_656014	Biosynthesis of secondary metabolites
ANI_1_66114	Biosynthesis of secondary metabolites
ANI_1_662134	Biosynthesis of secondary metabolites
ANI_1_664104	Biosynthesis of secondary metabolites
ANI_1_670184	Biosynthesis of secondary metabolites
ANI_1_672114	Biosynthesis of secondary metabolites
ANI_1_676144	Biosynthesis of secondary metabolites
ANI_1_68094	Biosynthesis of secondary metabolites
ANI_1_68114	Biosynthesis of secondary metabolites
ANI_1_682124	Biosynthesis of secondary metabolites
ANI_1_686144	Biosynthesis of secondary metabolites
ANI_1_688064	Biosynthesis of secondary metabolites
ANI_1_688184	Biosynthesis of secondary metabolites
ANI_1_70184	Biosynthesis of secondary metabolites
ANI_1_706094	Biosynthesis of secondary metabolites
ANI_1_708184	Biosynthesis of secondary metabolites
ANI_1_738114	Biosynthesis of secondary metabolites
ANI_1_74	Biosynthesis of secondary metabolites
ANI_1_74154	Biosynthesis of secondary metabolites
ANI_1_744124	Biosynthesis of secondary metabolites
ANI_1_746084	Biosynthesis of secondary metabolites
ANI_1_746184	Biosynthesis of secondary metabolites
ANI_1_752184	Biosynthesis of secondary metabolites
ANI_1_754144	Biosynthesis of secondary metabolites
ANI_1_760084	Biosynthesis of secondary metabolites
ANI_1_76094	Biosynthesis of secondary metabolites
ANI_1_76114	Biosynthesis of secondary metabolites
ANI_1_766024	Biosynthesis of secondary metabolites
ANI_1_770074	Biosynthesis of secondary metabolites
ANI_1_772144	Biosynthesis of secondary metabolites
ANI_1_78094	Biosynthesis of secondary metabolites
ANI_1_786014	Biosynthesis of secondary metabolites
ANI_1_788014	Biosynthesis of secondary metabolites
ANI_1_790014	Biosynthesis of secondary metabolites
ANI_1_796114	Biosynthesis of secondary metabolites
ANI_1_798034	Biosynthesis of secondary metabolites
ANI_1_798074	Biosynthesis of secondary metabolites
ANI_1_800034	Biosynthesis of secondary metabolites
ANI_1_80034	Biosynthesis of secondary metabolites
ANI_1_820104	Biosynthesis of secondary metabolites
ANI_1_82134	Biosynthesis of secondary metabolites
ANI_1_82184	Biosynthesis of secondary metabolites
ANI_1_822074	Biosynthesis of secondary metabolites
ANI_1_824124	Biosynthesis of secondary metabolites
ANI_1_826184	Biosynthesis of secondary metabolites
ANI_1_828164	Biosynthesis of secondary metabolites
ANI_1_830114	Biosynthesis of secondary metabolites
ANI_1_840024	Biosynthesis of secondary metabolites
ANI_1_846024	Biosynthesis of secondary metabolites
ANI_1_846084	Biosynthesis of secondary metabolites
ANI_1_850014	Biosynthesis of secondary metabolites
ANI_1_852064	Biosynthesis of secondary metabolites
ANI_1_852074	Biosynthesis of secondary metabolites
ANI_1_854134	Biosynthesis of secondary metabolites
ANI_1_854184	Biosynthesis of secondary metabolites
ANI_1_860024	Biosynthesis of secondary metabolites
ANI_1_864164	Biosynthesis of secondary metabolites
ANI_1_866094	Biosynthesis of secondary metabolites
ANI_1_876084	Biosynthesis of secondary metabolites
ANI_1_878184	Biosynthesis of secondary metabolites
ANI_1_884184	Biosynthesis of secondary metabolites
ANI_1_888034	Biosynthesis of secondary metabolites
ANI_1_890074	Biosynthesis of secondary metabolites
ANI_1_894074	Biosynthesis of secondary metabolites
ANI_1_900034	Biosynthesis of secondary metabolites
ANI_1_900104	Biosynthesis of secondary metabolites
ANI_1_902184	Biosynthesis of secondary metabolites
ANI_1_906164	Biosynthesis of secondary metabolites
ANI_1_908104	Biosynthesis of secondary metabolites
ANI_1_912164	Biosynthesis of secondary metabolites
ANI_1_914104	Biosynthesis of secondary metabolites
ANI_1_916014	Biosynthesis of secondary metabolites
ANI_1_916084	Biosynthesis of secondary metabolites
ANI_1_918084	Biosynthesis of secondary metabolites
ANI_1_92104	Biosynthesis of secondary metabolites
ANI_1_924014	Biosynthesis of secondary metabolites
ANI_1_924184	Biosynthesis of secondary metabolites
ANI_1_926074	Biosynthesis of secondary metabolites
ANI_1_928084	Biosynthesis of secondary metabolites
ANI_1_936024	Biosynthesis of secondary metabolites
ANI_1_942184	Biosynthesis of secondary metabolites
ANI_1_944024	Biosynthesis of secondary metabolites
ANI_1_950034	Biosynthesis of secondary metabolites
ANI_1_952104	Biosynthesis of secondary metabolites
ANI_1_956104	Biosynthesis of secondary metabolites
ANI_1_962184	Biosynthesis of secondary metabolites
ANI_1_964014	Biosynthesis of secondary metabolites
ANI_1_968184	Biosynthesis of secondary metabolites
ANI_1_976084	Biosynthesis of secondary metabolites
ANI_1_990034	Biosynthesis of secondary metabolites
ANI_1_992034	Biosynthesis of secondary metabolites
ANI_1_996034	Biosynthesis of secondary metabolites
ANI_1_998024	Biosynthesis of secondary metabolites
ANI_1_1006064	Nucleotide metabolism
ANI_1_102124	Nucleotide metabolism
ANI_1_1056034	Nucleotide metabolism
ANI_1_1104124	Nucleotide metabolism
ANI_1_1120164	Nucleotide metabolism
ANI_1_1160094	Nucleotide metabolism
ANI_1_1296064	Nucleotide metabolism
ANI_1_154034	Nucleotide metabolism
ANI_1_1580074	Nucleotide metabolism
ANI_1_1604144	Nucleotide metabolism
ANI_1_1624094	Nucleotide metabolism
ANI_1_182154	Nucleotide metabolism
ANI_1_1884014	Nucleotide metabolism
ANI_1_2002024	Nucleotide metabolism
ANI_1_2238104	Nucleotide metabolism
ANI_1_2240104	Nucleotide metabolism
ANI_1_2432074	Nucleotide metabolism
ANI_1_252184	Nucleotide metabolism
ANI_1_3306014	Nucleotide metabolism
ANI_1_334154	Nucleotide metabolism
ANI_1_3366024	Nucleotide metabolism
ANI_1_356154	Nucleotide metabolism
ANI_1_362124	Nucleotide metabolism
ANI_1_38104	Nucleotide metabolism
ANI_1_516154	Nucleotide metabolism
ANI_1_534114	Nucleotide metabolism
ANI_1_544014	Nucleotide metabolism
ANI_1_548024	Nucleotide metabolism
ANI_1_580164	Nucleotide metabolism
ANI_1_608014	Nucleotide metabolism
ANI_1_616104	Nucleotide metabolism
ANI_1_640014	Nucleotide metabolism
ANI_1_670084	Nucleotide metabolism
ANI_1_738084	Nucleotide metabolism
ANI_1_746084	Nucleotide metabolism
ANI_1_882034	Nucleotide metabolism
ANI_1_894134	Nucleotide metabolism
ANI_1_900034	Nucleotide metabolism
ANI_1_902184	Nucleotide metabolism
ANI_1_944124	Nucleotide metabolism
ANI_1_1006064	Purine metabolism
ANI_1_1040144	Purine metabolism
ANI_1_1056034	Purine metabolism
ANI_1_1068024	Purine metabolism
ANI_1_1076014	Purine metabolism
ANI_1_108134	Purine metabolism
ANI_1_1090144	Purine metabolism
ANI_1_1104124	Purine metabolism
ANI_1_1120164	Purine metabolism
ANI_1_1150034	Purine metabolism
ANI_1_1260094	Purine metabolism
ANI_1_1296064	Purine metabolism
ANI_1_1320094	Purine metabolism
ANI_1_1336124	Purine metabolism
ANI_1_1338024	Purine metabolism
ANI_1_1348034	Purine metabolism
ANI_1_1408024	Purine metabolism
ANI_1_1506084	Purine metabolism
ANI_1_1580074	Purine metabolism
ANI_1_1604144	Purine metabolism
ANI_1_1624094	Purine metabolism
ANI_1_182154	Purine metabolism
ANI_1_1884014	Purine metabolism
ANI_1_1946064	Purine metabolism
ANI_1_2002024	Purine metabolism
ANI_1_212094	Purine metabolism
ANI_1_2354024	Purine metabolism
ANI_1_2432074	Purine metabolism
ANI_1_252184	Purine metabolism
ANI_1_280064	Purine metabolism
ANI_1_2810024	Purine metabolism
ANI_1_302134	Purine metabolism
ANI_1_334154	Purine metabolism
ANI_1_362124	Purine metabolism
ANI_1_38104	Purine metabolism
ANI_1_422074	Purine metabolism
ANI_1_436184	Purine metabolism
ANI_1_464014	Purine metabolism
ANI_1_516154	Purine metabolism
ANI_1_534034	Purine metabolism
ANI_1_548024	Purine metabolism
ANI_1_572014	Purine metabolism
ANI_1_608014	Purine metabolism
ANI_1_616104	Purine metabolism
ANI_1_746084	Purine metabolism
ANI_1_826024	Purine metabolism
ANI_1_900034	Purine metabolism
ANI_1_902184	Purine metabolism
ANI_1_944124	Purine metabolism
ANI_1_962184	Purine metabolism
ANI_1_976024	Purine metabolism
ANI_1_1008024	Valine, leucine and isoleucine degradation
ANI_1_1024074	Valine, leucine and isoleucine degradation
ANI_1_1106074	Valine, leucine and isoleucine degradation
ANI_1_1120014	Valine, leucine and isoleucine degradation
ANI_1_1152084	Valine, leucine and isoleucine degradation
ANI_1_122154	Valine, leucine and isoleucine degradation
ANI_1_1232084	Valine, leucine and isoleucine degradation
ANI_1_1234084	Valine, leucine and isoleucine degradation
ANI_1_1242144	Valine, leucine and isoleucine degradation
ANI_1_1322124	Valine, leucine and isoleucine degradation
ANI_1_1334164	Valine, leucine and isoleucine degradation
ANI_1_1424124	Valine, leucine and isoleucine degradation
ANI_1_1594124	Valine, leucine and isoleucine degradation
ANI_1_1596104	Valine, leucine and isoleucine degradation
ANI_1_160154	Valine, leucine and isoleucine degradation
ANI_1_164054	Valine, leucine and isoleucine degradation
ANI_1_1658104	Valine, leucine and isoleucine degradation
ANI_1_174184	Valine, leucine and isoleucine degradation
ANI_1_1748184	Valine, leucine and isoleucine degradation
ANI_1_200174	Valine, leucine and isoleucine degradation
ANI_1_2242104	Valine, leucine and isoleucine degradation
ANI_1_226174	Valine, leucine and isoleucine degradation
ANI_1_2314074	Valine, leucine and isoleucine degradation
ANI_1_2484074	Valine, leucine and isoleucine degradation
ANI_1_2630014	Valine, leucine and isoleucine degradation
ANI_1_30014	Valine, leucine and isoleucine degradation
ANI_1_378014	Valine, leucine and isoleucine degradation
ANI_1_378024	Valine, leucine and isoleucine degradation
ANI_1_400114	Valine, leucine and isoleucine degradation
ANI_1_440044	Valine, leucine and isoleucine degradation
ANI_1_452024	Valine, leucine and isoleucine degradation
ANI_1_528064	Valine, leucine and isoleucine degradation
ANI_1_530064	Valine, leucine and isoleucine degradation
ANI_1_532064	Valine, leucine and isoleucine degradation
ANI_1_536064	Valine, leucine and isoleucine degradation
ANI_1_594074	Valine, leucine and isoleucine degradation
ANI_1_656024	Valine, leucine and isoleucine degradation
ANI_1_672114	Valine, leucine and isoleucine degradation
ANI_1_70184	Valine, leucine and isoleucine degradation
ANI_1_76114	Valine, leucine and isoleucine degradation
ANI_1_770074	Valine, leucine and isoleucine degradation
ANI_1_846024	Valine, leucine and isoleucine degradation
ANI_1_852064	Valine, leucine and isoleucine degradation
ANI_1_860024	Valine, leucine and isoleucine degradation
ANI_1_942184	Valine, leucine and isoleucine degradation
ANI_1_1008074	Endocytosis
ANI_1_1012104	Endocytosis
ANI_1_1014064	Endocytosis
ANI_1_1068124	Endocytosis
ANI_1_1094024	Endocytosis
ANI_1_1110134	Endocytosis
ANI_1_1114014	Endocytosis
ANI_1_1184094	Endocytosis
ANI_1_124	Endocytosis
ANI_1_1254144	Endocytosis
ANI_1_1292184	Endocytosis
ANI_1_130054	Endocytosis
ANI_1_1338034	Endocytosis
ANI_1_1356094	Endocytosis
ANI_1_1392084	Endocytosis
ANI_1_1460014	Endocytosis
ANI_1_1492144	Endocytosis
ANI_1_150074	Endocytosis
ANI_1_154074	Endocytosis
ANI_1_1580064	Endocytosis
ANI_1_1612074	Endocytosis
ANI_1_1734134	Endocytosis
ANI_1_1748014	Endocytosis
ANI_1_176124	Endocytosis
ANI_1_1958024	Endocytosis
ANI_1_2038104	Endocytosis
ANI_1_2136104	Endocytosis
ANI_1_218054	Endocytosis
ANI_1_2182064	Endocytosis
ANI_1_220184	Endocytosis
ANI_1_22114	Endocytosis
ANI_1_2532014	Endocytosis
ANI_1_2596094	Endocytosis
ANI_1_26014	Endocytosis
ANI_1_264164	Endocytosis
ANI_1_2742014	Endocytosis
ANI_1_2816014	Endocytosis
ANI_1_282064	Endocytosis
ANI_1_2898024	Endocytosis
ANI_1_302164	Endocytosis
ANI_1_3150024	Endocytosis
ANI_1_374094	Endocytosis
ANI_1_404164	Endocytosis
ANI_1_424144	Endocytosis
ANI_1_438184	Endocytosis
ANI_1_48154	Endocytosis
ANI_1_502184	Endocytosis
ANI_1_528074	Endocytosis
ANI_1_534084	Endocytosis
ANI_1_590094	Endocytosis
ANI_1_598094	Endocytosis
ANI_1_600014	Endocytosis
ANI_1_600094	Endocytosis
ANI_1_612144	Endocytosis
ANI_1_658144	Endocytosis
ANI_1_678124	Endocytosis
ANI_1_700014	Endocytosis
ANI_1_704164	Endocytosis
ANI_1_722094	Endocytosis
ANI_1_726014	Endocytosis
ANI_1_732124	Endocytosis
ANI_1_746144	Endocytosis
ANI_1_764124	Endocytosis
ANI_1_780014	Endocytosis
ANI_1_802164	Endocytosis
ANI_1_868024	Endocytosis
ANI_1_876024	Endocytosis
ANI_1_878164	Endocytosis
ANI_1_900074	Endocytosis
ANI_1_936184	Endocytosis
ANI_1_976014	Endocytosis
ANI_1_98124	Endocytosis
ANI_1_1010084	Amino sugar and nucleotide sugar metabolism
ANI_1_1030104	Amino sugar and nucleotide sugar metabolism
ANI_1_1068024	Amino sugar and nucleotide sugar metabolism
ANI_1_1142134	Amino sugar and nucleotide sugar metabolism
ANI_1_120104	Amino sugar and nucleotide sugar metabolism
ANI_1_120124	Amino sugar and nucleotide sugar metabolism
ANI_1_1214104	Amino sugar and nucleotide sugar metabolism
ANI_1_1218144	Amino sugar and nucleotide sugar metabolism
ANI_1_1222034	Amino sugar and nucleotide sugar metabolism
ANI_1_1224144	Amino sugar and nucleotide sugar metabolism
ANI_1_1226144	Amino sugar and nucleotide sugar metabolism
ANI_1_1282034	Amino sugar and nucleotide sugar metabolism
ANI_1_1318014	Amino sugar and nucleotide sugar metabolism
ANI_1_1358014	Amino sugar and nucleotide sugar metabolism
ANI_1_1400164	Amino sugar and nucleotide sugar metabolism
ANI_1_1412034	Amino sugar and nucleotide sugar metabolism
ANI_1_1514084	Amino sugar and nucleotide sugar metabolism
ANI_1_1542034	Amino sugar and nucleotide sugar metabolism
ANI_1_1554084	Amino sugar and nucleotide sugar metabolism
ANI_1_1578024	Amino sugar and nucleotide sugar metabolism
ANI_1_1698074	Amino sugar and nucleotide sugar metabolism
ANI_1_1706134	Amino sugar and nucleotide sugar metabolism
ANI_1_1844184	Amino sugar and nucleotide sugar metabolism
ANI_1_1946064	Amino sugar and nucleotide sugar metabolism
ANI_1_1984024	Amino sugar and nucleotide sugar metabolism
ANI_1_1986074	Amino sugar and nucleotide sugar metabolism
ANI_1_2078014	Amino sugar and nucleotide sugar metabolism
ANI_1_2130104	Amino sugar and nucleotide sugar metabolism
ANI_1_2286074	Amino sugar and nucleotide sugar metabolism
ANI_1_2306014	Amino sugar and nucleotide sugar metabolism
ANI_1_2332024	Amino sugar and nucleotide sugar metabolism
ANI_1_2340104	Amino sugar and nucleotide sugar metabolism
ANI_1_2346074	Amino sugar and nucleotide sugar metabolism
ANI_1_2404074	Amino sugar and nucleotide sugar metabolism
ANI_1_242084	Amino sugar and nucleotide sugar metabolism
ANI_1_252084	Amino sugar and nucleotide sugar metabolism
ANI_1_2542014	Amino sugar and nucleotide sugar metabolism
ANI_1_2638014	Amino sugar and nucleotide sugar metabolism
ANI_1_2656024	Amino sugar and nucleotide sugar metabolism
ANI_1_2704024	Amino sugar and nucleotide sugar metabolism
ANI_1_2936014	Amino sugar and nucleotide sugar metabolism
ANI_1_316024	Amino sugar and nucleotide sugar metabolism
ANI_1_332094	Amino sugar and nucleotide sugar metabolism
ANI_1_372134	Amino sugar and nucleotide sugar metabolism
ANI_1_378054	Amino sugar and nucleotide sugar metabolism
ANI_1_42014	Amino sugar and nucleotide sugar metabolism
ANI_1_468014	Amino sugar and nucleotide sugar metabolism
ANI_1_492024	Amino sugar and nucleotide sugar metabolism
ANI_1_498084	Amino sugar and nucleotide sugar metabolism
ANI_1_558124	Amino sugar and nucleotide sugar metabolism
ANI_1_592144	Amino sugar and nucleotide sugar metabolism
ANI_1_618054	Amino sugar and nucleotide sugar metabolism
ANI_1_618184	Amino sugar and nucleotide sugar metabolism
ANI_1_62104	Amino sugar and nucleotide sugar metabolism
ANI_1_66114	Amino sugar and nucleotide sugar metabolism
ANI_1_682024	Amino sugar and nucleotide sugar metabolism
ANI_1_684064	Amino sugar and nucleotide sugar metabolism
ANI_1_738034	Amino sugar and nucleotide sugar metabolism
