GO	GENE	CLASS
GO:0006783	ANI_1_418134	BP
GO:0042162	ANI_1_420134	MF
GO:0043564	ANI_1_420134	CC
GO:0005634	ANI_1_420134	CC
GO:0006303	ANI_1_420134	BP
GO:0003677	ANI_1_420134	MF
GO:0000723	ANI_1_420134	BP
GO:0003684	ANI_1_420134	MF
GO:0006303	ANI_1_420134	BP
GO:0003677	ANI_1_420134	MF
GO:0006303	ANI_1_420134	BP
GO:0003678	ANI_1_420134	MF
GO:0003677	ANI_1_420134	MF
GO:0005515	ANI_1_424134	MF
GO:0032065	ANI_1_424134	BP
GO:0005938	ANI_1_424134	CC
GO:0005543	ANI_1_424134	MF
GO:0005515	ANI_1_428134	MF
GO:0005515	ANI_1_428134	MF
GO:0005737	ANI_1_428134	CC
GO:0046856	ANI_1_1324134	BP
GO:0005524	ANI_1_436134	MF
GO:0046872	ANI_1_436134	MF
GO:0005524	ANI_1_436134	MF
GO:0016874	ANI_1_1326134	MF
GO:0005085	ANI_1_450134	MF
GO:0016887	ANI_1_452134	MF
GO:0005524	ANI_1_452134	MF
GO:0055085	ANI_1_452134	BP
GO:0042626	ANI_1_452134	MF
GO:0005524	ANI_1_452134	MF
GO:0016021	ANI_1_452134	CC
GO:0016020	ANI_1_452134	CC
GO:0003700	ANI_1_1334134	MF
GO:0003824	ANI_1_1336134	MF
GO:0008171	ANI_1_1338134	MF
GO:0016192	ANI_1_462134	BP
GO:0030008	ANI_1_462134	CC
GO:0008540	ANI_1_460134	CC
GO:0006511	ANI_1_460134	BP
GO:0007165	ANI_1_466134	BP
GO:0006694	ANI_1_470134	BP
GO:0003854	ANI_1_470134	MF
GO:0055114	ANI_1_470134	BP
GO:0016616	ANI_1_470134	MF
GO:0016614	ANI_1_1340134	MF
GO:0050660	ANI_1_1340134	MF
GO:0055114	ANI_1_1340134	BP
GO:0050660	ANI_1_1340134	MF
GO:0055114	ANI_1_1340134	BP
GO:0016614	ANI_1_1340134	MF
GO:0055114	ANI_1_1340134	BP
GO:0000160	ANI_1_474134	BP
GO:0004674	ANI_1_474134	MF
GO:0005524	ANI_1_474134	MF
GO:0006468	ANI_1_474134	BP
GO:0004672	ANI_1_474134	MF
GO:0006468	ANI_1_474134	BP
GO:0005524	ANI_1_474134	MF
GO:0004672	ANI_1_474134	MF
GO:0006468	ANI_1_474134	BP
GO:0005509	ANI_1_476134	MF
GO:0055085	ANI_1_476134	BP
GO:0016020	ANI_1_476134	CC
GO:0007017	ANI_1_478134	BP
GO:0005200	ANI_1_478134	MF
GO:0005525	ANI_1_478134	MF
GO:0005874	ANI_1_478134	CC
GO:0003924	ANI_1_478134	MF
GO:0007017	ANI_1_478134	BP
GO:0005874	ANI_1_478134	CC
GO:0007017	ANI_1_478134	BP
GO:0005525	ANI_1_478134	MF
GO:0005874	ANI_1_478134	CC
GO:0055085	ANI_1_480134	BP
GO:0005347	ANI_1_480134	MF
GO:0055114	ANI_1_1342134	BP
GO:0016491	ANI_1_1342134	MF
GO:0009055	ANI_1_484134	MF
GO:0015035	ANI_1_484134	MF
GO:0003676	ANI_1_1344134	MF
GO:0016829	ANI_1_1348134	MF
GO:0006520	ANI_1_1348134	BP
GO:0003824	ANI_1_1348134	MF
GO:0004672	ANI_1_1350134	MF
GO:0006468	ANI_1_1350134	BP
GO:0005524	ANI_1_1350134	MF
GO:0005515	ANI_1_1350134	MF
GO:0004672	ANI_1_1350134	MF
GO:0006468	ANI_1_1350134	BP
GO:0005524	ANI_1_1350134	MF
GO:0016757	ANI_1_1356134	MF
GO:0016021	ANI_1_1356134	CC
GO:0071467	ANI_1_1358134	BP
GO:0046982	ANI_1_500134	MF
GO:0006367	ANI_1_1360134	BP
GO:0005669	ANI_1_1360134	CC
GO:0005669	ANI_1_1360134	CC
GO:0003824	ANI_1_1364134	MF
GO:0055114	ANI_1_510134	BP
GO:0016491	ANI_1_510134	MF
GO:0005506	ANI_1_510134	MF
GO:0055114	ANI_1_510134	BP
GO:0031418	ANI_1_510134	MF
GO:0016706	ANI_1_510134	MF
GO:0005506	ANI_1_510134	MF
GO:0055114	ANI_1_510134	BP
GO:0031418	ANI_1_510134	MF
GO:0016705	ANI_1_510134	MF
GO:0003824	ANI_1_516134	MF
GO:0005524	ANI_1_1372134	MF
GO:0034551	ANI_1_1372134	BP
GO:0005975	ANI_1_1374134	BP
GO:0004553	ANI_1_1374134	MF
GO:0003777	ANI_1_1378134	MF
GO:0008017	ANI_1_1378134	MF
GO:0005524	ANI_1_1378134	MF
GO:0007018	ANI_1_1378134	BP
GO:0003777	ANI_1_1378134	MF
GO:0007018	ANI_1_1378134	BP
GO:0005524	ANI_1_1378134	MF
GO:0005515	ANI_1_1378134	MF
GO:0003777	ANI_1_1378134	MF
GO:0007018	ANI_1_1378134	BP
GO:0003700	ANI_1_526134	MF
GO:0006355	ANI_1_526134	BP
GO:0000981	ANI_1_1384134	MF
GO:0042025	ANI_1_1384134	CC
GO:0008270	ANI_1_1384134	MF
GO:0006355	ANI_1_1384134	BP
GO:0016787	ANI_1_1386134	MF
GO:0016491	ANI_1_1388134	MF
GO:0006508	ANI_1_1390134	BP
GO:0004222	ANI_1_1390134	MF
GO:0008237	ANI_1_1390134	MF
GO:0016747	ANI_1_1392134	MF
GO:0003743	ANI_1_540134	MF
GO:0005737	ANI_1_540134	CC
GO:0005852	ANI_1_540134	CC
GO:0009277	ANI_1_542134	CC
GO:0005199	ANI_1_542134	MF
GO:0016846	ANI_1_1394134	MF
GO:0016614	ANI_1_1396134	MF
GO:0050660	ANI_1_1396134	MF
GO:0055114	ANI_1_1396134	BP
GO:0016614	ANI_1_1396134	MF
GO:0055114	ANI_1_1396134	BP
GO:0050660	ANI_1_1396134	MF
GO:0055114	ANI_1_1396134	BP
GO:0022857	ANI_1_1404134	MF
GO:0055085	ANI_1_1404134	BP
GO:0016020	ANI_1_1404134	CC
GO:0008324	ANI_1_554134	MF
GO:0055085	ANI_1_554134	BP
GO:0006812	ANI_1_554134	BP
GO:0016021	ANI_1_554134	CC
GO:0016787	ANI_1_1408134	MF
GO:0006506	ANI_1_1408134	BP
GO:0022857	ANI_1_558134	MF
GO:0055085	ANI_1_558134	BP
GO:0016021	ANI_1_558134	CC
GO:0022857	ANI_1_558134	MF
GO:0022857	ANI_1_558134	MF
GO:0055085	ANI_1_558134	BP
GO:0016020	ANI_1_558134	CC
GO:0006629	ANI_1_1410134	BP
GO:0045735	ANI_1_1412134	MF
GO:0033609	ANI_1_1412134	BP
GO:0005506	ANI_1_1414134	MF
GO:0055114	ANI_1_1414134	BP
GO:0020037	ANI_1_1414134	MF
GO:0016705	ANI_1_1414134	MF
GO:0016705	ANI_1_1414134	MF
GO:0055114	ANI_1_1414134	BP
GO:0055085	ANI_1_1420134	BP
GO:0015299	ANI_1_1420134	MF
GO:0006812	ANI_1_1420134	BP
GO:0016021	ANI_1_1420134	CC
GO:0022857	ANI_1_1422134	MF
GO:0055085	ANI_1_1422134	BP
GO:0022857	ANI_1_1422134	MF
GO:0055114	ANI_1_1424134	BP
GO:0016491	ANI_1_1424134	MF
GO:0055114	ANI_1_1424134	BP
GO:0016491	ANI_1_1424134	MF
GO:0016620	ANI_1_1424134	MF
GO:0003824	ANI_1_1430134	MF
GO:0055114	ANI_1_1430134	BP
GO:0008270	ANI_1_1430134	MF
GO:0055114	ANI_1_1430134	BP
GO:0016491	ANI_1_1430134	MF
GO:0016740	ANI_1_1430134	MF
GO:0016491	ANI_1_1430134	MF
GO:0031177	ANI_1_1430134	MF
GO:0003676	ANI_1_1434134	MF
GO:0005506	ANI_1_1438134	MF
GO:0055114	ANI_1_1438134	BP
GO:0020037	ANI_1_1438134	MF
GO:0016705	ANI_1_1438134	MF
GO:0000981	ANI_1_1444134	MF
GO:0042025	ANI_1_1444134	CC
GO:0008270	ANI_1_1444134	MF
GO:0006355	ANI_1_1444134	BP
GO:0003824	ANI_1_1446134	MF
GO:0016829	ANI_1_1446134	MF
GO:0022857	ANI_1_1448134	MF
GO:0055085	ANI_1_1448134	BP
GO:0016021	ANI_1_1448134	CC
GO:0022857	ANI_1_1448134	MF
GO:0055085	ANI_1_1448134	BP
GO:0016020	ANI_1_1448134	CC
GO:0022857	ANI_1_1448134	MF
GO:0016491	ANI_1_1450134	MF
GO:0071949	ANI_1_1452134	MF
GO:0050660	ANI_1_1452134	MF
GO:0055114	ANI_1_1452134	BP
GO:0016491	ANI_1_1452134	MF
GO:0050660	ANI_1_1452134	MF
GO:0003824	ANI_1_1454134	MF
GO:0016491	ANI_1_602134	MF
GO:0055114	ANI_1_602134	BP
GO:0022857	ANI_1_1458134	MF
GO:0055085	ANI_1_1458134	BP
GO:0055114	ANI_1_1460134	BP
GO:0016491	ANI_1_1460134	MF
GO:0016787	ANI_1_1462134	MF
GO:0016787	ANI_1_1464134	MF
GO:0016810	ANI_1_1464134	MF
GO:0005506	ANI_1_1466134	MF
GO:0055114	ANI_1_1466134	BP
GO:0020037	ANI_1_1466134	MF
GO:0016705	ANI_1_1466134	MF
GO:0005634	ANI_1_1470134	CC
GO:0006351	ANI_1_1470134	BP
GO:0003677	ANI_1_1470134	MF
GO:0008270	ANI_1_1470134	MF
GO:0000981	ANI_1_1470134	MF
GO:0042025	ANI_1_1470134	CC
GO:0008270	ANI_1_1470134	MF
GO:0006355	ANI_1_1470134	BP
GO:0055114	ANI_1_1472134	BP
GO:0016491	ANI_1_1472134	MF
GO:0010181	ANI_1_1472134	MF
GO:0003824	ANI_1_1472134	MF
GO:0051287	ANI_1_1478134	MF
GO:0055114	ANI_1_1478134	BP
GO:0005515	ANI_1_1480134	MF
GO:0005515	ANI_1_616134	MF
GO:0003774	ANI_1_616134	MF
GO:0005524	ANI_1_616134	MF
GO:0016459	ANI_1_616134	CC
GO:0003774	ANI_1_616134	MF
GO:0016459	ANI_1_616134	CC
GO:0004672	ANI_1_1482134	MF
GO:0006468	ANI_1_1482134	BP
GO:0005524	ANI_1_1482134	MF
GO:0004672	ANI_1_1482134	MF
GO:0006468	ANI_1_1482134	BP
GO:0005524	ANI_1_1482134	MF
GO:0004553	ANI_1_1486134	MF
GO:0005975	ANI_1_1486134	BP
GO:0004553	ANI_1_1486134	MF
GO:0005975	ANI_1_1488134	BP
GO:0030248	ANI_1_1488134	MF
GO:0005576	ANI_1_1488134	CC
GO:0022857	ANI_1_1490134	MF
GO:0055085	ANI_1_1490134	BP
GO:0022857	ANI_1_1490134	MF
GO:0015116	ANI_1_1494134	MF
GO:0008272	ANI_1_1494134	BP
GO:0016021	ANI_1_1494134	CC
GO:0008272	ANI_1_1494134	BP
GO:0055085	ANI_1_1494134	BP
GO:0016020	ANI_1_1494134	CC
GO:0008271	ANI_1_1494134	MF
GO:0008271	ANI_1_1494134	MF
GO:0008272	ANI_1_1494134	BP
GO:0008270	ANI_1_1496134	MF
GO:0055114	ANI_1_1496134	BP
GO:0016491	ANI_1_1496134	MF
GO:0055114	ANI_1_1496134	BP
GO:0022857	ANI_1_1500134	MF
GO:0022857	ANI_1_1500134	MF
GO:0055085	ANI_1_1500134	BP
GO:0016021	ANI_1_1500134	CC
GO:0008080	ANI_1_638134	MF
GO:0051287	ANI_1_642134	MF
GO:0055114	ANI_1_642134	BP
GO:0006298	ANI_1_1506134	BP
GO:0005524	ANI_1_1506134	MF
GO:0030983	ANI_1_1506134	MF
GO:0006298	ANI_1_1506134	BP
GO:0016887	ANI_1_1506134	MF
GO:0032300	ANI_1_1506134	CC
GO:0016409	ANI_1_648134	MF
GO:0005789	ANI_1_648134	CC
GO:0019706	ANI_1_648134	MF
GO:0005634	ANI_1_1514134	CC
GO:0006351	ANI_1_1514134	BP
GO:0003677	ANI_1_1514134	MF
GO:0008270	ANI_1_1514134	MF
GO:0000981	ANI_1_1514134	MF
GO:0042025	ANI_1_1514134	CC
GO:0008270	ANI_1_1514134	MF
GO:0006355	ANI_1_1514134	BP
GO:0016787	ANI_1_1520134	MF
GO:0030170	ANI_1_662134	MF
GO:0004351	ANI_1_662134	MF
GO:0006536	ANI_1_662134	BP
GO:0003824	ANI_1_662134	MF
GO:0030170	ANI_1_662134	MF
GO:0016831	ANI_1_662134	MF
GO:0019752	ANI_1_662134	BP
GO:0055114	ANI_1_1522134	BP
GO:0016491	ANI_1_1522134	MF
GO:0000981	ANI_1_1524134	MF
GO:0042025	ANI_1_1524134	CC
GO:0008270	ANI_1_1524134	MF
GO:0006355	ANI_1_1524134	BP
GO:0005634	ANI_1_1524134	CC
GO:0006351	ANI_1_1524134	BP
GO:0003677	ANI_1_1524134	MF
GO:0008270	ANI_1_1524134	MF
GO:0005975	ANI_1_1526134	BP
GO:0004553	ANI_1_1526134	MF
GO:0006486	ANI_1_1528134	BP
GO:0016757	ANI_1_1528134	MF
GO:0050660	ANI_1_1530134	MF
GO:0055114	ANI_1_1530134	BP
GO:0016614	ANI_1_1530134	MF
GO:0050660	ANI_1_1530134	MF
GO:0055114	ANI_1_1530134	BP
GO:0016614	ANI_1_1530134	MF
GO:0055114	ANI_1_1530134	BP
GO:0005515	ANI_1_1534134	MF
GO:0006629	ANI_1_1534134	BP
GO:0008081	ANI_1_1534134	MF
GO:0046475	ANI_1_1534134	BP
GO:0047389	ANI_1_1534134	MF
GO:0008194	ANI_1_1536134	MF
GO:0005975	ANI_1_1536134	BP
GO:0016758	ANI_1_1536134	MF
GO:0030259	ANI_1_1536134	BP
GO:0005509	ANI_1_1538134	MF
GO:0005544	ANI_1_1538134	MF
GO:0005975	ANI_1_1540134	BP
GO:0030248	ANI_1_1540134	MF
GO:0005576	ANI_1_1540134	CC
GO:0043531	ANI_1_1556134	MF
GO:0009116	ANI_1_1556134	BP
GO:0003824	ANI_1_1556134	MF
GO:0003824	ANI_1_1556134	MF
GO:0009116	ANI_1_1556134	BP
GO:0022857	ANI_1_1558134	MF
GO:0055085	ANI_1_1558134	BP
GO:0022857	ANI_1_1558134	MF
GO:0005506	ANI_1_1560134	MF
GO:0055114	ANI_1_1560134	BP
GO:0020037	ANI_1_1560134	MF
GO:0016705	ANI_1_1560134	MF
GO:0005506	ANI_1_1560134	MF
GO:0055114	ANI_1_1560134	BP
GO:0020037	ANI_1_1560134	MF
GO:0016705	ANI_1_1560134	MF
GO:0004497	ANI_1_1560134	MF
GO:0000981	ANI_1_1562134	MF
GO:0042025	ANI_1_1562134	CC
GO:0008270	ANI_1_1562134	MF
GO:0006355	ANI_1_1562134	BP
GO:0005634	ANI_1_1562134	CC
GO:0006351	ANI_1_1562134	BP
GO:0003677	ANI_1_1562134	MF
GO:0008270	ANI_1_1562134	MF
GO:0003824	ANI_1_1564134	MF
GO:0031177	ANI_1_1564134	MF
GO:0055114	ANI_1_1564134	BP
GO:0016491	ANI_1_1564134	MF
GO:0016740	ANI_1_1564134	MF
GO:0000981	ANI_1_1566134	MF
GO:0042025	ANI_1_1566134	CC
GO:0008270	ANI_1_1566134	MF
GO:0006355	ANI_1_1566134	BP
GO:0005506	ANI_1_1568134	MF
GO:0055114	ANI_1_1568134	BP
GO:0020037	ANI_1_1568134	MF
GO:0016705	ANI_1_1568134	MF
GO:0016705	ANI_1_1568134	MF
GO:0055114	ANI_1_1568134	BP
GO:0005506	ANI_1_1568134	MF
GO:0055114	ANI_1_1568134	BP
GO:0020037	ANI_1_1568134	MF
GO:0016705	ANI_1_1568134	MF
GO:0004497	ANI_1_1568134	MF
GO:0006672	ANI_1_1570134	BP
GO:0016811	ANI_1_1570134	MF
GO:0016021	ANI_1_1570134	CC
GO:0004065	ANI_1_1572134	MF
GO:0018958	ANI_1_1572134	BP
GO:0003824	ANI_1_1572134	MF
GO:0008484	ANI_1_1572134	MF
GO:0022857	ANI_1_1574134	MF
GO:0022857	ANI_1_1574134	MF
GO:0055085	ANI_1_1574134	BP
GO:0000981	ANI_1_1580134	MF
GO:0042025	ANI_1_1580134	CC
GO:0008270	ANI_1_1580134	MF
GO:0006355	ANI_1_1580134	BP
GO:0008171	ANI_1_1582134	MF
GO:0016887	ANI_1_1594134	MF
GO:0005524	ANI_1_1594134	MF
GO:0016021	ANI_1_1594134	CC
GO:0005524	ANI_1_1594134	MF
GO:0055085	ANI_1_1594134	BP
GO:0042626	ANI_1_1594134	MF
GO:0005524	ANI_1_1594134	MF
GO:0016021	ANI_1_1594134	CC
GO:0000981	ANI_1_1596134	MF
GO:0042025	ANI_1_1596134	CC
GO:0008270	ANI_1_1596134	MF
GO:0006355	ANI_1_1596134	BP
GO:0045735	ANI_1_1598134	MF
GO:0005975	ANI_1_1600134	BP
GO:0004553	ANI_1_1600134	MF
GO:0004650	ANI_1_728134	MF
GO:0005975	ANI_1_728134	BP
GO:0022857	ANI_1_1606134	MF
GO:0055085	ANI_1_1606134	BP
GO:0016021	ANI_1_1606134	CC
GO:0022857	ANI_1_1606134	MF
GO:0055085	ANI_1_1606134	BP
GO:0016020	ANI_1_1606134	CC
GO:0022857	ANI_1_1606134	MF
GO:0022857	ANI_1_1608134	MF
GO:0022857	ANI_1_1608134	MF
GO:0055085	ANI_1_1608134	BP
GO:0000981	ANI_1_1612134	MF
GO:0042025	ANI_1_1612134	CC
GO:0008270	ANI_1_1612134	MF
GO:0006355	ANI_1_1612134	BP
GO:0005634	ANI_1_1612134	CC
GO:0006351	ANI_1_1612134	BP
GO:0003677	ANI_1_1612134	MF
GO:0008270	ANI_1_1612134	MF
GO:0055114	ANI_1_1614134	BP
GO:0016491	ANI_1_1614134	MF
GO:0033573	ANI_1_1616134	CC
GO:0034755	ANI_1_1616134	BP
GO:0016020	ANI_1_1616134	CC
GO:0005381	ANI_1_1616134	MF
GO:0005507	ANI_1_1618134	MF
GO:0055114	ANI_1_1618134	BP
GO:0016491	ANI_1_1618134	MF
GO:0005507	ANI_1_1618134	MF
GO:0055114	ANI_1_1618134	BP
GO:0022857	ANI_1_1620134	MF
GO:0022857	ANI_1_1620134	MF
GO:0055085	ANI_1_1620134	BP
GO:0003824	ANI_1_1626134	MF
GO:0009116	ANI_1_1626134	BP
GO:0009116	ANI_1_1626134	BP
GO:0003824	ANI_1_1626134	MF
GO:0005515	ANI_1_1630134	MF
GO:0004672	ANI_1_760134	MF
GO:0006468	ANI_1_760134	BP
GO:0005524	ANI_1_760134	MF
GO:0050660	ANI_1_1632134	MF
GO:0055114	ANI_1_1632134	BP
GO:0050661	ANI_1_1632134	MF
GO:0004499	ANI_1_1632134	MF
GO:0055114	ANI_1_1632134	BP
GO:0050661	ANI_1_1632134	MF
GO:0050660	ANI_1_1632134	MF
GO:0005681	ANI_1_764134	CC
GO:0000387	ANI_1_764134	BP
GO:0000398	ANI_1_764134	BP
GO:0005732	ANI_1_764134	CC
GO:0046872	ANI_1_1636134	MF
GO:0032324	ANI_1_1638134	BP
GO:0006777	ANI_1_1638134	BP
GO:0015078	ANI_1_774134	MF
GO:0033177	ANI_1_774134	CC
GO:1902600	ANI_1_774134	BP
GO:0033179	ANI_1_774134	CC
GO:0015078	ANI_1_774134	MF
GO:1902600	ANI_1_774134	BP
GO:0005525	ANI_1_776134	MF
GO:0003924	ANI_1_776134	MF
GO:0005525	ANI_1_776134	MF
GO:0006673	ANI_1_778134	BP
GO:0070917	ANI_1_778134	MF
GO:0055114	ANI_1_780134	BP
GO:0020037	ANI_1_780134	MF
GO:0016491	ANI_1_780134	MF
GO:0051536	ANI_1_780134	MF
GO:0055114	ANI_1_780134	BP
GO:0016491	ANI_1_780134	MF
GO:0010181	ANI_1_780134	MF
GO:0003824	ANI_1_780134	MF
GO:0050661	ANI_1_780134	MF
GO:0008652	ANI_1_780134	BP
GO:0004783	ANI_1_780134	MF
GO:0051539	ANI_1_780134	MF
GO:0009337	ANI_1_780134	CC
GO:0055114	ANI_1_780134	BP
GO:0010181	ANI_1_780134	MF
GO:0006351	ANI_1_782134	BP
GO:0003677	ANI_1_782134	MF
GO:0003899	ANI_1_782134	MF
GO:0005634	ANI_1_782134	CC
GO:0006351	ANI_1_782134	BP
GO:0000981	ANI_1_784134	MF
GO:0042025	ANI_1_784134	CC
GO:0008270	ANI_1_784134	MF
GO:0006355	ANI_1_784134	BP
GO:0005634	ANI_1_784134	CC
GO:0006351	ANI_1_784134	BP
GO:0003677	ANI_1_784134	MF
GO:0008270	ANI_1_784134	MF
GO:0051536	ANI_1_1640134	MF
GO:0003824	ANI_1_1640134	MF
GO:0003824	ANI_1_1640134	MF
GO:0000981	ANI_1_1642134	MF
GO:0042025	ANI_1_1642134	CC
GO:0008270	ANI_1_1642134	MF
GO:0006355	ANI_1_1642134	BP
GO:0016021	ANI_1_1644134	CC
GO:0055114	ANI_1_794134	BP
GO:0016491	ANI_1_794134	MF
GO:0016620	ANI_1_794134	MF
GO:0055114	ANI_1_794134	BP
GO:0016491	ANI_1_794134	MF
GO:0005672	ANI_1_800134	CC
GO:0006367	ANI_1_800134	BP
GO:0005975	ANI_1_802134	BP
GO:0016773	ANI_1_802134	MF
GO:0005524	ANI_1_802134	MF
GO:0005975	ANI_1_802134	BP
GO:0001678	ANI_1_802134	BP
GO:0004396	ANI_1_802134	MF
GO:0005536	ANI_1_802134	MF
GO:0005524	ANI_1_802134	MF
GO:0022857	ANI_1_1654134	MF
GO:0055085	ANI_1_1654134	BP
GO:0022857	ANI_1_1654134	MF
GO:0016491	ANI_1_806134	MF
GO:0043015	ANI_1_1656134	MF
GO:0005815	ANI_1_1656134	CC
GO:0007020	ANI_1_1656134	BP
GO:0043015	ANI_1_1656134	MF
GO:0000226	ANI_1_1656134	BP
GO:0000922	ANI_1_1656134	CC
GO:0008641	ANI_1_1658134	MF
GO:0006464	ANI_1_1658134	BP
GO:0008641	ANI_1_1658134	MF
GO:0004364	ANI_1_812134	MF
GO:0005515	ANI_1_812134	MF
GO:0005509	ANI_1_814134	MF
GO:0055085	ANI_1_814134	BP
GO:0005347	ANI_1_814134	MF
GO:0016538	ANI_1_816134	MF
GO:0006357	ANI_1_816134	BP
GO:0042025	ANI_1_816134	CC
GO:0016538	ANI_1_816134	MF
GO:0016592	ANI_1_816134	CC
GO:0008270	ANI_1_824134	MF
GO:0005515	ANI_1_824134	MF
GO:0006886	ANI_1_1664134	BP
GO:0008536	ANI_1_1664134	MF
GO:0008080	ANI_1_1668134	MF
GO:0007064	ANI_1_838134	BP
GO:0031390	ANI_1_838134	CC
GO:0016491	ANI_1_844134	MF
GO:0055114	ANI_1_844134	BP
GO:0008270	ANI_1_844134	MF
GO:0055114	ANI_1_844134	BP
GO:0016491	ANI_1_844134	MF
GO:0000049	ANI_1_846134	MF
GO:0055085	ANI_1_848134	BP
GO:0016021	ANI_1_848134	CC
GO:0006508	ANI_1_1670134	BP
GO:0004190	ANI_1_1670134	MF
GO:0016226	ANI_1_852134	BP
GO:0051536	ANI_1_852134	MF
GO:0051539	ANI_1_852134	MF
GO:0005524	ANI_1_852134	MF
GO:0004608	ANI_1_854134	MF
GO:0006644	ANI_1_854134	BP
GO:0006433	ANI_1_860134	BP
GO:0000166	ANI_1_860134	MF
GO:0005737	ANI_1_860134	CC
GO:0004827	ANI_1_860134	MF
GO:0005524	ANI_1_860134	MF
GO:0006433	ANI_1_860134	BP
GO:0005737	ANI_1_860134	CC
GO:0004827	ANI_1_860134	MF
GO:0005524	ANI_1_860134	MF
GO:0006418	ANI_1_860134	BP
GO:0000166	ANI_1_860134	MF
GO:0004812	ANI_1_860134	MF
GO:0005524	ANI_1_860134	MF
GO:0006433	ANI_1_860134	BP
GO:0004827	ANI_1_860134	MF
GO:0005737	ANI_1_860134	CC
GO:0005524	ANI_1_860134	MF
GO:0051082	ANI_1_862134	MF
GO:0006457	ANI_1_862134	BP
GO:0005524	ANI_1_862134	MF
GO:0051082	ANI_1_862134	MF
GO:0005524	ANI_1_862134	MF
GO:0006457	ANI_1_862134	BP
GO:0005524	ANI_1_862134	MF
GO:0005515	ANI_1_864134	MF
GO:0003676	ANI_1_866134	MF
GO:0005515	ANI_1_866134	MF
GO:0006396	ANI_1_866134	BP
GO:0006629	ANI_1_1680134	BP
GO:0008081	ANI_1_1680134	MF
GO:0006807	ANI_1_872134	BP
GO:0016151	ANI_1_872134	MF
GO:0005515	ANI_1_1682134	MF
GO:0006606	ANI_1_1682134	BP
GO:0061608	ANI_1_1682134	MF
GO:0006606	ANI_1_1682134	BP
GO:0061608	ANI_1_1682134	MF
GO:0042025	ANI_1_1682134	CC
GO:0005737	ANI_1_1682134	CC
GO:0006606	ANI_1_1682134	BP
GO:0000784	ANI_1_1684134	CC
GO:0000723	ANI_1_1684134	BP
GO:0003677	ANI_1_1684134	MF
GO:0043047	ANI_1_1684134	MF
GO:0000723	ANI_1_1684134	BP
GO:0043047	ANI_1_1684134	MF
GO:0005789	ANI_1_882134	CC
GO:0005515	ANI_1_886134	MF
GO:0003676	ANI_1_886134	MF
GO:0005524	ANI_1_886134	MF
GO:0004386	ANI_1_886134	MF
GO:0042025	ANI_1_1688134	CC
GO:0000981	ANI_1_890134	MF
GO:0042025	ANI_1_890134	CC
GO:0008270	ANI_1_890134	MF
GO:0006355	ANI_1_890134	BP
GO:0006383	ANI_1_892134	BP
GO:0005666	ANI_1_892134	CC
GO:0003677	ANI_1_892134	MF
GO:0009116	ANI_1_894134	BP
GO:0005634	ANI_1_896134	CC
GO:0006351	ANI_1_896134	BP
GO:0003677	ANI_1_896134	MF
GO:0008270	ANI_1_896134	MF
GO:0005515	ANI_1_898134	MF
GO:0007264	ANI_1_898134	BP
GO:0005085	ANI_1_898134	MF
GO:0070122	ANI_1_900134	MF
GO:0005515	ANI_1_900134	MF
GO:0008237	ANI_1_900134	MF
GO:0004222	ANI_1_900134	MF
GO:0008180	ANI_1_900134	CC
GO:0008017	ANI_1_902134	MF
GO:0000226	ANI_1_902134	BP
GO:0006424	ANI_1_1694134	BP
GO:0008270	ANI_1_1694134	MF
GO:0006424	ANI_1_1694134	BP
GO:0000166	ANI_1_1694134	MF
GO:0004818	ANI_1_1694134	MF
GO:0005524	ANI_1_1694134	MF
GO:0000049	ANI_1_1694134	MF
GO:0004812	ANI_1_1694134	MF
GO:0043039	ANI_1_1694134	BP
GO:0005524	ANI_1_1694134	MF
GO:0000166	ANI_1_1694134	MF
GO:0004812	ANI_1_1694134	MF
GO:0043039	ANI_1_1694134	BP
GO:0005524	ANI_1_1694134	MF
GO:0051082	ANI_1_1696134	MF
GO:0006457	ANI_1_1696134	BP
GO:0031072	ANI_1_1696134	MF
GO:0051082	ANI_1_1696134	MF
GO:0003824	ANI_1_908134	MF
GO:0003723	ANI_1_914134	MF
GO:0009982	ANI_1_914134	MF
GO:0001522	ANI_1_914134	BP
GO:0009451	ANI_1_914134	BP
GO:0009982	ANI_1_914134	MF
GO:0003723	ANI_1_914134	MF
GO:0001522	ANI_1_914134	BP
GO:0009451	ANI_1_914134	BP
GO:0003723	ANI_1_914134	MF
GO:0003735	ANI_1_916134	MF
GO:0006412	ANI_1_916134	BP
GO:0005840	ANI_1_916134	CC
GO:0005515	ANI_1_1698134	MF
GO:0055114	ANI_1_1700134	BP
GO:0016491	ANI_1_1700134	MF
GO:0016491	ANI_1_1700134	MF
GO:0005085	ANI_1_922134	MF
GO:0022857	ANI_1_1702134	MF
GO:0022857	ANI_1_1702134	MF
GO:0055085	ANI_1_1702134	BP
GO:0003676	ANI_1_1704134	MF
GO:0055114	ANI_1_1706134	BP
GO:0016491	ANI_1_1706134	MF
GO:0005515	ANI_1_1712134	MF
GO:0008168	ANI_1_940134	MF
GO:0006480	ANI_1_940134	BP
GO:0004672	ANI_1_1714134	MF
GO:0006468	ANI_1_1714134	BP
GO:0016409	ANI_1_950134	MF
GO:0004252	ANI_1_952134	MF
GO:0016021	ANI_1_952134	CC
GO:0006508	ANI_1_952134	BP
GO:0004252	ANI_1_952134	MF
