GO	GENE	CLASS
GO:0022857	TRIREDRAFT_106556	MF
GO:0016021	TRIREDRAFT_106556	CC
GO:0005515	TRIREDRAFT_60162	MF
GO:0004358	TRIREDRAFT_77242	MF
GO:0006526	TRIREDRAFT_77242	BP
GO:0003824	TRIREDRAFT_59843	MF
GO:0006629	TRIREDRAFT_59843	BP
GO:0030729	TRIREDRAFT_59843	MF
GO:0005515	TRIREDRAFT_77251	MF
GO:0016573	TRIREDRAFT_77251	BP
GO:0005634	TRIREDRAFT_77251	CC
GO:0000123	TRIREDRAFT_77251	CC
GO:0009055	TRIREDRAFT_106617	MF
GO:0008137	TRIREDRAFT_106617	MF
GO:0016020	TRIREDRAFT_106617	CC
GO:0005524	TRIREDRAFT_106626	MF
GO:0006412	TRIREDRAFT_121469	BP
GO:0005840	TRIREDRAFT_121469	CC
GO:0003735	TRIREDRAFT_121469	MF
GO:0006412	TRIREDRAFT_121469	BP
GO:0003735	TRIREDRAFT_121469	MF
GO:0005840	TRIREDRAFT_121469	CC
GO:0007165	TRIREDRAFT_106636	BP
GO:0008236	TRIREDRAFT_60091	MF
GO:0016021	TRIREDRAFT_60091	CC
GO:0008233	TRIREDRAFT_60091	MF
GO:0006627	TRIREDRAFT_60091	BP
GO:0008236	TRIREDRAFT_60091	MF
GO:0006508	TRIREDRAFT_60091	BP
GO:0016020	TRIREDRAFT_60091	CC
GO:0016491	TRIREDRAFT_106649	MF
GO:0055114	TRIREDRAFT_106649	BP
GO:0006631	TRIREDRAFT_106649	BP
GO:0003857	TRIREDRAFT_106649	MF
GO:0055114	TRIREDRAFT_106649	BP
GO:0016491	TRIREDRAFT_106649	MF
GO:0055114	TRIREDRAFT_106649	BP
GO:0003824	TRIREDRAFT_121475	MF
GO:0005634	TRIREDRAFT_106654	CC
GO:0008270	TRIREDRAFT_106654	MF
GO:0003677	TRIREDRAFT_106654	MF
GO:0006351	TRIREDRAFT_106654	BP
GO:0006355	TRIREDRAFT_106657	BP
GO:0008270	TRIREDRAFT_106657	MF
GO:0042025	TRIREDRAFT_106657	CC
GO:0000981	TRIREDRAFT_106657	MF
GO:0008270	TRIREDRAFT_106657	MF
GO:0006355	TRIREDRAFT_106657	BP
GO:0042025	TRIREDRAFT_106657	CC
GO:0000981	TRIREDRAFT_106657	MF
GO:0050660	TRIREDRAFT_60206	MF
GO:0016614	TRIREDRAFT_60206	MF
GO:0055114	TRIREDRAFT_60206	BP
GO:0016614	TRIREDRAFT_60206	MF
GO:0055114	TRIREDRAFT_60206	BP
GO:0016787	TRIREDRAFT_60581	MF
GO:0022857	TRIREDRAFT_60329	MF
GO:0055085	TRIREDRAFT_60329	BP
GO:0022857	TRIREDRAFT_60329	MF
GO:0004553	TRIREDRAFT_77299	MF
GO:0004553	TRIREDRAFT_77299	MF
GO:0005975	TRIREDRAFT_77299	BP
GO:0052761	TRIREDRAFT_77299	MF
GO:0005576	TRIREDRAFT_77299	CC
GO:0000272	TRIREDRAFT_77299	BP
GO:0003824	TRIREDRAFT_60187	MF
GO:0042254	TRIREDRAFT_106680	BP
GO:0030515	TRIREDRAFT_106680	MF
GO:0001522	TRIREDRAFT_106680	BP
GO:0004014	TRIREDRAFT_77309	MF
GO:0008295	TRIREDRAFT_77309	BP
GO:0004014	TRIREDRAFT_77309	MF
GO:0008295	TRIREDRAFT_77309	BP
GO:0006597	TRIREDRAFT_77309	BP
GO:0004014	TRIREDRAFT_77309	MF
GO:0016226	TRIREDRAFT_77311	BP
GO:0051539	TRIREDRAFT_77311	MF
GO:0055085	TRIREDRAFT_60144	BP
GO:0022857	TRIREDRAFT_60144	MF
GO:0016020	TRIREDRAFT_60144	CC
GO:0016491	TRIREDRAFT_106686	MF
GO:0055114	TRIREDRAFT_106686	BP
GO:0016301	TRIREDRAFT_60018	MF
GO:0005524	TRIREDRAFT_60018	MF
GO:0016491	TRIREDRAFT_106695	MF
GO:0055114	TRIREDRAFT_106695	BP
GO:0030151	TRIREDRAFT_106695	MF
GO:0016491	TRIREDRAFT_106695	MF
GO:0055114	TRIREDRAFT_106695	BP
GO:0016491	TRIREDRAFT_60052	MF
GO:0008654	TRIREDRAFT_121498	BP
GO:0004609	TRIREDRAFT_121498	MF
GO:0016491	TRIREDRAFT_60418	MF
GO:0016620	TRIREDRAFT_60418	MF
GO:0055114	TRIREDRAFT_60418	BP
GO:0016491	TRIREDRAFT_60418	MF
GO:0055114	TRIREDRAFT_60418	BP
GO:0005975	TRIREDRAFT_59791	BP
GO:0008061	TRIREDRAFT_59791	MF
GO:0004553	TRIREDRAFT_59791	MF
GO:0005975	TRIREDRAFT_59791	BP
GO:0016787	TRIREDRAFT_121500	MF
GO:0003824	TRIREDRAFT_60028	MF
GO:0009116	TRIREDRAFT_60028	BP
GO:0003824	TRIREDRAFT_59900	MF
GO:0003824	TRIREDRAFT_3641	MF
GO:0019346	TRIREDRAFT_3641	BP
GO:0030170	TRIREDRAFT_3641	MF
GO:0003824	TRIREDRAFT_3645	MF
GO:0004149	TRIREDRAFT_3653	MF
GO:0045252	TRIREDRAFT_3653	CC
GO:0006099	TRIREDRAFT_3653	BP
GO:0016746	TRIREDRAFT_3653	MF
GO:0042254	TRIREDRAFT_3671	BP
GO:0001522	TRIREDRAFT_3671	BP
GO:0005515	TRIREDRAFT_3707	MF
GO:0055087	TRIREDRAFT_3707	CC
GO:0006401	TRIREDRAFT_3707	BP
GO:0016829	TRIREDRAFT_3717	MF
GO:0003824	TRIREDRAFT_3717	MF
GO:0004553	TRIREDRAFT_3739	MF
GO:0005975	TRIREDRAFT_3739	BP
GO:0005739	TRIREDRAFT_3741	CC
GO:0055085	TRIREDRAFT_3765	BP
GO:0015267	TRIREDRAFT_3765	MF
GO:0016020	TRIREDRAFT_3765	CC
GO:0000166	TRIREDRAFT_3779	MF
GO:0003677	TRIREDRAFT_3779	MF
GO:0006260	TRIREDRAFT_3779	BP
GO:0006281	TRIREDRAFT_3779	BP
GO:0003677	TRIREDRAFT_3779	MF
GO:0003887	TRIREDRAFT_3779	MF
GO:0008622	TRIREDRAFT_3779	CC
GO:0003676	TRIREDRAFT_3779	MF
GO:0005634	TRIREDRAFT_3779	CC
GO:0006260	TRIREDRAFT_3779	BP
GO:0008270	TRIREDRAFT_3779	MF
GO:0003887	TRIREDRAFT_3779	MF
GO:0003887	TRIREDRAFT_3779	MF
GO:0003676	TRIREDRAFT_3779	MF
GO:0000166	TRIREDRAFT_3779	MF
GO:0005634	TRIREDRAFT_3803	CC
GO:0006397	TRIREDRAFT_3803	BP
GO:0005515	TRIREDRAFT_3803	MF
GO:0006396	TRIREDRAFT_3803	BP
GO:0048193	TRIREDRAFT_3817	BP
GO:0005783	TRIREDRAFT_3817	CC
GO:0008270	TRIREDRAFT_3823	MF
GO:0009086	TRIREDRAFT_3823	BP
GO:0003871	TRIREDRAFT_3823	MF
GO:0005524	TRIREDRAFT_3830	MF
GO:0005524	TRIREDRAFT_3830	MF
GO:0006468	TRIREDRAFT_3830	BP
GO:0004672	TRIREDRAFT_3830	MF
GO:0006468	TRIREDRAFT_3830	BP
GO:0004672	TRIREDRAFT_3830	MF
GO:0016747	TRIREDRAFT_3835	MF
GO:0003824	TRIREDRAFT_3835	MF
GO:0003700	TRIREDRAFT_3856	MF
GO:0006355	TRIREDRAFT_3856	BP
GO:0003677	TRIREDRAFT_3856	MF
GO:0005507	TRIREDRAFT_3856	MF
GO:0042025	TRIREDRAFT_3856	CC
GO:0005634	TRIREDRAFT_3856	CC
GO:0006355	TRIREDRAFT_3856	BP
GO:0003700	TRIREDRAFT_3856	MF
GO:0003677	TRIREDRAFT_3856	MF
GO:0005507	TRIREDRAFT_3856	MF
GO:0006355	TRIREDRAFT_3856	BP
GO:0003700	TRIREDRAFT_3856	MF
GO:0003677	TRIREDRAFT_3856	MF
GO:0042025	TRIREDRAFT_3856	CC
GO:0005507	TRIREDRAFT_3856	MF
GO:0009058	TRIREDRAFT_22148	BP
GO:0030170	TRIREDRAFT_22148	MF
GO:0003824	TRIREDRAFT_22148	MF
GO:0005524	TRIREDRAFT_22154	MF
GO:0005515	TRIREDRAFT_22164	MF
GO:0055085	TRIREDRAFT_22181	BP
GO:0006812	TRIREDRAFT_22181	BP
GO:0015299	TRIREDRAFT_22181	MF
GO:0016021	TRIREDRAFT_22181	CC
GO:0005524	TRIREDRAFT_22191	MF
GO:0051082	TRIREDRAFT_22191	MF
GO:0006457	TRIREDRAFT_22191	BP
GO:0005524	TRIREDRAFT_22191	MF
GO:0051082	TRIREDRAFT_22191	MF
GO:0005524	TRIREDRAFT_22191	MF
GO:0006457	TRIREDRAFT_22191	BP
GO:0004553	TRIREDRAFT_22197	MF
GO:0005975	TRIREDRAFT_22197	BP
GO:0008270	TRIREDRAFT_22210	MF
GO:0004181	TRIREDRAFT_22210	MF
GO:0006508	TRIREDRAFT_22210	BP
GO:0046982	TRIREDRAFT_22221	MF
GO:0000124	TRIREDRAFT_22221	CC
GO:0046695	TRIREDRAFT_22221	CC
GO:0005669	TRIREDRAFT_22221	CC
GO:0006352	TRIREDRAFT_22221	BP
GO:0005669	TRIREDRAFT_22221	CC
GO:0005347	TRIREDRAFT_22251	MF
GO:0055085	TRIREDRAFT_22251	BP
GO:0004571	TRIREDRAFT_22252	MF
GO:0005509	TRIREDRAFT_22252	MF
GO:0016020	TRIREDRAFT_22252	CC
GO:0003824	TRIREDRAFT_22252	MF
GO:0008080	TRIREDRAFT_22257	MF
GO:0005634	TRIREDRAFT_22264	CC
GO:0022857	TRIREDRAFT_26160	MF
GO:0055085	TRIREDRAFT_26160	BP
GO:0022857	TRIREDRAFT_26160	MF
GO:0016021	TRIREDRAFT_26160	CC
GO:0004402	TRIREDRAFT_26598	MF
GO:0016573	TRIREDRAFT_26598	BP
GO:0006355	TRIREDRAFT_26598	BP
GO:0006886	TRIREDRAFT_26787	BP
GO:0006886	TRIREDRAFT_26787	BP
GO:0016192	TRIREDRAFT_26787	BP
GO:0016567	TRIREDRAFT_28787	BP
GO:0004842	TRIREDRAFT_28787	MF
GO:0051726	TRIREDRAFT_30478	BP
GO:0008236	TRIREDRAFT_32027	MF
GO:0006508	TRIREDRAFT_32027	BP
GO:0016787	TRIREDRAFT_32027	MF
GO:0003677	TRIREDRAFT_34402	MF
GO:0006334	TRIREDRAFT_34402	BP
GO:0042025	TRIREDRAFT_34402	CC
GO:0000786	TRIREDRAFT_34402	CC
GO:0003682	TRIREDRAFT_34985	MF
GO:0008168	TRIREDRAFT_34985	MF
GO:0055085	TRIREDRAFT_35777	BP
GO:0006812	TRIREDRAFT_35777	BP
GO:0015299	TRIREDRAFT_35777	MF
GO:0016021	TRIREDRAFT_35777	CC
GO:0005506	TRIREDRAFT_38749	MF
GO:0055114	TRIREDRAFT_38749	BP
GO:0020037	TRIREDRAFT_38749	MF
GO:0016705	TRIREDRAFT_38749	MF
GO:0016705	TRIREDRAFT_38749	MF
GO:0055114	TRIREDRAFT_38749	BP
GO:0005506	TRIREDRAFT_38749	MF
GO:0020037	TRIREDRAFT_38749	MF
GO:0055114	TRIREDRAFT_38749	BP
GO:0016705	TRIREDRAFT_38749	MF
GO:0003723	TRIREDRAFT_40914	MF
GO:0006400	TRIREDRAFT_40914	BP
GO:0003723	TRIREDRAFT_40914	MF
GO:0008080	TRIREDRAFT_41149	MF
GO:0004553	TRIREDRAFT_41768	MF
GO:0005975	TRIREDRAFT_41768	BP
GO:0016592	TRIREDRAFT_42953	CC
GO:0006357	TRIREDRAFT_42953	BP
GO:0003712	TRIREDRAFT_42953	MF
GO:0016592	TRIREDRAFT_42953	CC
GO:0006120	TRIREDRAFT_47510	BP
GO:0017056	TRIREDRAFT_47600	MF
GO:0008410	TRIREDRAFT_47603	MF
GO:0046952	TRIREDRAFT_47603	BP
GO:0008410	TRIREDRAFT_47603	MF
GO:0006366	TRIREDRAFT_47621	BP
GO:0003700	TRIREDRAFT_47635	MF
GO:0006355	TRIREDRAFT_47635	BP
GO:0042025	TRIREDRAFT_47635	CC
GO:0043565	TRIREDRAFT_47635	MF
GO:0000160	TRIREDRAFT_47635	BP
GO:0006355	TRIREDRAFT_47635	BP
GO:0000156	TRIREDRAFT_47635	MF
GO:0003700	TRIREDRAFT_47635	MF
GO:0000160	TRIREDRAFT_47635	BP
GO:0055085	TRIREDRAFT_47710	BP
GO:0022857	TRIREDRAFT_47710	MF
GO:0016021	TRIREDRAFT_47710	CC
GO:0055085	TRIREDRAFT_47710	BP
GO:0022857	TRIREDRAFT_47710	MF
GO:0016020	TRIREDRAFT_47710	CC
GO:0022857	TRIREDRAFT_47710	MF
GO:0003676	TRIREDRAFT_47766	MF
GO:0003676	TRIREDRAFT_47766	MF
GO:0008408	TRIREDRAFT_47766	MF
GO:0006139	TRIREDRAFT_47766	BP
GO:0006396	TRIREDRAFT_47766	BP
GO:0000176	TRIREDRAFT_47766	CC
GO:0003824	TRIREDRAFT_47766	MF
GO:0044237	TRIREDRAFT_47766	BP
GO:0000166	TRIREDRAFT_47766	MF
GO:0006412	TRIREDRAFT_47795	BP
GO:0003735	TRIREDRAFT_47795	MF
GO:0005840	TRIREDRAFT_47795	CC
GO:0003723	TRIREDRAFT_47795	MF
GO:0006412	TRIREDRAFT_47795	BP
GO:0005840	TRIREDRAFT_47795	CC
GO:0003735	TRIREDRAFT_47795	MF
GO:0006412	TRIREDRAFT_47795	BP
GO:0003735	TRIREDRAFT_47795	MF
GO:0015935	TRIREDRAFT_47795	CC
GO:0030328	TRIREDRAFT_47814	BP
GO:0016670	TRIREDRAFT_47814	MF
GO:0055114	TRIREDRAFT_47814	BP
GO:0001735	TRIREDRAFT_47814	MF
GO:0005759	TRIREDRAFT_47829	CC
GO:0005634	TRIREDRAFT_47838	CC
GO:0006333	TRIREDRAFT_47838	BP
GO:0005634	TRIREDRAFT_47838	CC
GO:0006334	TRIREDRAFT_47838	BP
GO:0016573	TRIREDRAFT_47838	BP
GO:0006337	TRIREDRAFT_47838	BP
GO:0042393	TRIREDRAFT_47838	MF
GO:0005524	TRIREDRAFT_47897	MF
GO:0016887	TRIREDRAFT_47897	MF
GO:0016020	TRIREDRAFT_47897	CC
GO:0055085	TRIREDRAFT_47897	BP
GO:0005524	TRIREDRAFT_47897	MF
GO:0016021	TRIREDRAFT_47897	CC
GO:0042626	TRIREDRAFT_47897	MF
GO:0005347	TRIREDRAFT_47930	MF
GO:0055085	TRIREDRAFT_47930	BP
GO:0042765	TRIREDRAFT_121504	CC
GO:0016021	TRIREDRAFT_121504	CC
GO:0016817	TRIREDRAFT_121506	MF
GO:0005524	TRIREDRAFT_121506	MF
GO:0003994	TRIREDRAFT_77336	MF
GO:0006099	TRIREDRAFT_77336	BP
GO:0051539	TRIREDRAFT_77336	MF
GO:0070772	TRIREDRAFT_106730	CC
GO:0006661	TRIREDRAFT_106730	BP
GO:0046872	TRIREDRAFT_77339	MF
GO:0006412	TRIREDRAFT_60928	BP
GO:0003735	TRIREDRAFT_60928	MF
GO:0005840	TRIREDRAFT_60928	CC
GO:0003676	TRIREDRAFT_106744	MF
GO:0000786	TRIREDRAFT_121522	CC
GO:0003677	TRIREDRAFT_121522	MF
GO:0046982	TRIREDRAFT_121522	MF
GO:0003677	TRIREDRAFT_121522	MF
GO:0006629	TRIREDRAFT_61367	BP
GO:0006629	TRIREDRAFT_61367	BP
GO:0016021	TRIREDRAFT_61367	CC
GO:0016491	TRIREDRAFT_61367	MF
GO:0005515	TRIREDRAFT_61292	MF
GO:0003723	TRIREDRAFT_61292	MF
GO:0016668	TRIREDRAFT_77373	MF
GO:0055114	TRIREDRAFT_77373	BP
GO:0050660	TRIREDRAFT_77373	MF
GO:0016491	TRIREDRAFT_77373	MF
GO:0055114	TRIREDRAFT_77373	BP
GO:0016491	TRIREDRAFT_77373	MF
GO:0055114	TRIREDRAFT_77373	BP
GO:0045454	TRIREDRAFT_77373	BP
GO:0016491	TRIREDRAFT_77373	MF
GO:0055114	TRIREDRAFT_77373	BP
GO:0050660	TRIREDRAFT_77373	MF
GO:0004148	TRIREDRAFT_77373	MF
GO:0055114	TRIREDRAFT_77373	BP
GO:0006614	TRIREDRAFT_61103	BP
GO:0008312	TRIREDRAFT_61103	MF
GO:0048500	TRIREDRAFT_61103	CC
GO:0006614	TRIREDRAFT_61103	BP
GO:0005786	TRIREDRAFT_61103	CC
GO:0030942	TRIREDRAFT_61103	MF
GO:0008312	TRIREDRAFT_61103	MF
GO:0008289	TRIREDRAFT_121533	MF
GO:0006744	TRIREDRAFT_121533	BP
GO:0033014	TRIREDRAFT_61153	BP
GO:0004852	TRIREDRAFT_61153	MF
GO:0006780	TRIREDRAFT_61153	BP
GO:0004852	TRIREDRAFT_61153	MF
GO:0006629	TRIREDRAFT_121546	BP
GO:0008374	TRIREDRAFT_121546	MF
GO:0005546	TRIREDRAFT_60664	MF
GO:0016197	TRIREDRAFT_60664	BP
GO:0031932	TRIREDRAFT_60664	CC
GO:0030036	TRIREDRAFT_60664	BP
GO:0038203	TRIREDRAFT_60664	BP
GO:0008080	TRIREDRAFT_106798	MF
GO:0003677	TRIREDRAFT_106801	MF
GO:0005515	TRIREDRAFT_106801	MF
GO:0003924	TRIREDRAFT_60850	MF
GO:0005525	TRIREDRAFT_60850	MF
GO:0005525	TRIREDRAFT_60850	MF
GO:0003743	TRIREDRAFT_60850	MF
GO:0006413	TRIREDRAFT_60850	BP
GO:0005525	TRIREDRAFT_60850	MF
GO:0003743	TRIREDRAFT_77456	MF
GO:0006413	TRIREDRAFT_77456	BP
GO:0005515	TRIREDRAFT_77456	MF
GO:0005515	TRIREDRAFT_121569	MF
GO:0008080	TRIREDRAFT_106829	MF
GO:0003896	TRIREDRAFT_121573	MF
GO:0006269	TRIREDRAFT_121573	BP
GO:0022857	TRIREDRAFT_60889	MF
GO:0055085	TRIREDRAFT_60889	BP
GO:0022857	TRIREDRAFT_60889	MF
GO:0019867	TRIREDRAFT_121579	CC
GO:0005515	TRIREDRAFT_60773	MF
GO:0051082	TRIREDRAFT_77485	MF
GO:0005524	TRIREDRAFT_77485	MF
GO:0006457	TRIREDRAFT_77485	BP
GO:0005524	TRIREDRAFT_77485	MF
GO:0005524	TRIREDRAFT_77485	MF
GO:0051082	TRIREDRAFT_77485	MF
GO:0006457	TRIREDRAFT_77485	BP
GO:0005737	TRIREDRAFT_60780	CC
GO:0051103	TRIREDRAFT_60873	BP
GO:0003909	TRIREDRAFT_60873	MF
GO:0006281	TRIREDRAFT_60873	BP
GO:0071897	TRIREDRAFT_60873	BP
GO:0006310	TRIREDRAFT_60873	BP
GO:0005524	TRIREDRAFT_60873	MF
GO:0003910	TRIREDRAFT_60873	MF
GO:0006281	TRIREDRAFT_60873	BP
GO:0006310	TRIREDRAFT_60873	BP
GO:0003677	TRIREDRAFT_60873	MF
GO:0003910	TRIREDRAFT_60873	MF
GO:0006281	TRIREDRAFT_60873	BP
GO:0006310	TRIREDRAFT_60873	BP
GO:0005524	TRIREDRAFT_60873	MF
GO:0003910	TRIREDRAFT_60873	MF
GO:0006281	TRIREDRAFT_60873	BP
GO:0006310	TRIREDRAFT_60873	BP
GO:0003910	TRIREDRAFT_60873	MF
GO:0016192	TRIREDRAFT_121588	BP
GO:0030117	TRIREDRAFT_121588	CC
GO:0006886	TRIREDRAFT_121588	BP
GO:0016192	TRIREDRAFT_121588	BP
GO:0030276	TRIREDRAFT_121588	MF
GO:0015031	TRIREDRAFT_121588	BP
GO:0004553	TRIREDRAFT_77506	MF
GO:0005975	TRIREDRAFT_77506	BP
GO:0016021	TRIREDRAFT_121593	CC
GO:0005506	TRIREDRAFT_60825	MF
GO:0055114	TRIREDRAFT_60825	BP
GO:0020037	TRIREDRAFT_60825	MF
GO:0016705	TRIREDRAFT_60825	MF
GO:0016705	TRIREDRAFT_60825	MF
GO:0055114	TRIREDRAFT_60825	BP
GO:0005506	TRIREDRAFT_60825	MF
GO:0020037	TRIREDRAFT_60825	MF
GO:0055114	TRIREDRAFT_60825	BP
GO:0016705	TRIREDRAFT_60825	MF
GO:0009116	TRIREDRAFT_61219	BP
GO:0016705	TRIREDRAFT_77512	MF
GO:0055114	TRIREDRAFT_77512	BP
GO:0005506	TRIREDRAFT_77512	MF
GO:0020037	TRIREDRAFT_77512	MF
GO:0055114	TRIREDRAFT_77512	BP
GO:0016705	TRIREDRAFT_77512	MF
GO:0005506	TRIREDRAFT_77512	MF
GO:0055114	TRIREDRAFT_77512	BP
GO:0020037	TRIREDRAFT_77512	MF
GO:0016705	TRIREDRAFT_77512	MF
GO:0005634	TRIREDRAFT_77513	CC
GO:0008270	TRIREDRAFT_77513	MF
GO:0003677	TRIREDRAFT_77513	MF
GO:0006351	TRIREDRAFT_77513	BP
GO:0055085	TRIREDRAFT_77517	BP
GO:0022857	TRIREDRAFT_77517	MF
GO:0016021	TRIREDRAFT_77517	CC
GO:0022857	TRIREDRAFT_77517	MF
GO:0055085	TRIREDRAFT_60945	BP
GO:0022857	TRIREDRAFT_60945	MF
GO:0016020	TRIREDRAFT_60945	CC
GO:0022857	TRIREDRAFT_60945	MF
GO:0055085	TRIREDRAFT_60945	BP
GO:0022857	TRIREDRAFT_60945	MF
GO:0016021	TRIREDRAFT_60945	CC
GO:0016627	TRIREDRAFT_106885	MF
GO:0055114	TRIREDRAFT_106885	BP
GO:0016627	TRIREDRAFT_106885	MF
GO:0050660	TRIREDRAFT_106885	MF
GO:0055114	TRIREDRAFT_106885	BP
GO:0050660	TRIREDRAFT_106885	MF
GO:0016627	TRIREDRAFT_106885	MF
GO:0055114	TRIREDRAFT_106885	BP
GO:0006355	TRIREDRAFT_121602	BP
GO:0008270	TRIREDRAFT_121602	MF
GO:0042025	TRIREDRAFT_121602	CC
GO:0000981	TRIREDRAFT_121602	MF
GO:0008270	TRIREDRAFT_121602	MF
GO:0006355	TRIREDRAFT_121602	BP
GO:0042025	TRIREDRAFT_121602	CC
GO:0000981	TRIREDRAFT_121602	MF
GO:0005634	TRIREDRAFT_121602	CC
GO:0008270	TRIREDRAFT_121602	MF
GO:0003677	TRIREDRAFT_121602	MF
GO:0006351	TRIREDRAFT_121602	BP
GO:0055085	TRIREDRAFT_121608	BP
GO:0022857	TRIREDRAFT_121608	MF
GO:0022857	TRIREDRAFT_121608	MF
GO:0005515	TRIREDRAFT_121610	MF
GO:0044877	TRIREDRAFT_121610	MF
GO:0016301	TRIREDRAFT_121610	MF
GO:0004674	TRIREDRAFT_121610	MF
GO:0005515	TRIREDRAFT_60887	MF
GO:0005506	TRIREDRAFT_73344	MF
GO:0055114	TRIREDRAFT_73344	BP
GO:0020037	TRIREDRAFT_73344	MF
GO:0016705	TRIREDRAFT_73344	MF
GO:0005506	TRIREDRAFT_73344	MF
GO:0055114	TRIREDRAFT_73344	BP
GO:0020037	TRIREDRAFT_73344	MF
GO:0016705	TRIREDRAFT_73344	MF
GO:0004497	TRIREDRAFT_73344	MF
GO:0008194	TRIREDRAFT_77547	MF
GO:0055085	TRIREDRAFT_77552	BP
GO:0022857	TRIREDRAFT_77552	MF
GO:0016021	TRIREDRAFT_77552	CC
GO:0022857	TRIREDRAFT_77552	MF
GO:0016021	TRIREDRAFT_77552	CC
GO:0005315	TRIREDRAFT_77552	MF
GO:0006817	TRIREDRAFT_77552	BP
GO:0000166	TRIREDRAFT_106928	MF
GO:0016021	TRIREDRAFT_106928	CC
GO:0004064	TRIREDRAFT_61055	MF
GO:0016491	TRIREDRAFT_106936	MF
GO:0055114	TRIREDRAFT_106936	BP
GO:0030127	TRIREDRAFT_77570	CC
GO:0006886	TRIREDRAFT_77570	BP
GO:0006888	TRIREDRAFT_77570	BP
GO:0008270	TRIREDRAFT_77570	MF
GO:0030127	TRIREDRAFT_77570	CC
GO:0006886	TRIREDRAFT_77570	BP
GO:0006888	TRIREDRAFT_77570	BP
GO:0003676	TRIREDRAFT_61239	MF
GO:0004816	TRIREDRAFT_61239	MF
GO:0000166	TRIREDRAFT_61239	MF
GO:0005524	TRIREDRAFT_61239	MF
GO:0006421	TRIREDRAFT_61239	BP
GO:0000166	TRIREDRAFT_61239	MF
GO:0004812	TRIREDRAFT_61239	MF
GO:0005524	TRIREDRAFT_61239	MF
GO:0006418	TRIREDRAFT_61239	BP
GO:0005847	TRIREDRAFT_61000	CC
GO:0006379	TRIREDRAFT_61000	BP
GO:0006378	TRIREDRAFT_61000	BP
GO:0006508	TRIREDRAFT_77579	BP
GO:0004190	TRIREDRAFT_77579	MF
GO:0030163	TRIREDRAFT_77587	BP
GO:0005737	TRIREDRAFT_77587	CC
GO:0016787	TRIREDRAFT_77587	MF
GO:0005524	TRIREDRAFT_77587	MF
GO:0036402	TRIREDRAFT_77587	MF
GO:0015035	TRIREDRAFT_61298	MF
GO:0030234	TRIREDRAFT_77591	MF
GO:0042176	TRIREDRAFT_77591	BP
GO:0000502	TRIREDRAFT_77591	CC
GO:0030234	TRIREDRAFT_77591	MF
GO:0005515	TRIREDRAFT_77593	MF
GO:1902600	TRIREDRAFT_60847	BP
GO:0015078	TRIREDRAFT_60847	MF
GO:0033177	TRIREDRAFT_60847	CC
GO:0015078	TRIREDRAFT_60847	MF
GO:0015986	TRIREDRAFT_60847	BP
GO:0045263	TRIREDRAFT_60847	CC
GO:0005992	TRIREDRAFT_77602	BP
GO:0003824	TRIREDRAFT_77602	MF
GO:0003825	TRIREDRAFT_77602	MF
GO:0005992	TRIREDRAFT_77602	BP
GO:0003677	TRIREDRAFT_77609	MF
GO:0005737	TRIREDRAFT_77613	CC
GO:0005852	TRIREDRAFT_77613	CC
GO:0003743	TRIREDRAFT_77613	MF
GO:0005680	TRIREDRAFT_77616	CC
GO:0006886	TRIREDRAFT_121652	BP
GO:0016192	TRIREDRAFT_121652	BP
GO:0005515	TRIREDRAFT_121652	MF
GO:0016021	TRIREDRAFT_60810	CC
GO:0005086	TRIREDRAFT_107005	MF
GO:0032012	TRIREDRAFT_107005	BP
GO:0032012	TRIREDRAFT_107005	BP
GO:0005086	TRIREDRAFT_107005	MF
GO:0036459	TRIREDRAFT_61409	MF
GO:0016579	TRIREDRAFT_61409	BP
GO:0036459	TRIREDRAFT_61409	MF
GO:0006511	TRIREDRAFT_61409	BP
GO:0005506	TRIREDRAFT_61212	MF
GO:0055114	TRIREDRAFT_61212	BP
GO:0020037	TRIREDRAFT_61212	MF
GO:0016705	TRIREDRAFT_61212	MF
GO:0016705	TRIREDRAFT_61212	MF
GO:0055114	TRIREDRAFT_61212	BP
GO:0005506	TRIREDRAFT_61212	MF
GO:0020037	TRIREDRAFT_61212	MF
GO:0055114	TRIREDRAFT_61212	BP
GO:0016705	TRIREDRAFT_61212	MF
GO:0046872	TRIREDRAFT_121656	MF
GO:0005515	TRIREDRAFT_60737	MF
GO:0005743	TRIREDRAFT_77629	CC
GO:0033617	TRIREDRAFT_77629	BP
GO:0003824	TRIREDRAFT_121661	MF
GO:0030246	TRIREDRAFT_121661	MF
GO:0005975	TRIREDRAFT_121661	BP
GO:0005975	TRIREDRAFT_121661	BP
GO:0016853	TRIREDRAFT_121661	MF
GO:0030246	TRIREDRAFT_121661	MF
GO:0006506	TRIREDRAFT_77634	BP
GO:0016021	TRIREDRAFT_77634	CC
GO:0017176	TRIREDRAFT_77634	MF
GO:0007165	TRIREDRAFT_107035	BP
GO:0016020	TRIREDRAFT_107035	CC
GO:0005525	TRIREDRAFT_107035	MF
GO:0005525	TRIREDRAFT_107035	MF
GO:0003924	TRIREDRAFT_107035	MF
GO:0005525	TRIREDRAFT_107035	MF
GO:0005515	TRIREDRAFT_77642	MF
GO:0016787	TRIREDRAFT_61383	MF
GO:0019120	TRIREDRAFT_61383	MF
GO:0005515	TRIREDRAFT_107045	MF
GO:0004518	TRIREDRAFT_60769	MF
