ID	Gene
KEY:NCU03136	NCU03136
KEY:NCU03137	NCU03137
KEY:NCU03138	NCU03138
KEY:NCU03139	NCU03139
KEY:NCU03140	NCU03140
KEY:NCU03141	NCU03141
KEY:NCU03142	NCU03142
KEY:NCU03145	NCU03145
KEY:NCU03146	NCU03146
KEY:NCU03147	NCU03147
KEY:NCU03148	NCU03148
KEY:NCU03149	NCU03149
KEY:NCU03150	NCU03150
KEY:NCU03151	NCU03151
KEY:NCU03152	NCU03152
KEY:NCU03153	NCU03153
KEY:NCU03154	NCU03154
KEY:NCU03155	NCU03155
KEY:NCU03156	NCU03156
KEY:NCU03157	NCU03157
KEY:NCU03158	NCU03158
KEY:NCU03159	NCU03159
KEY:NCU03160	NCU03160
KEY:NCU03161	NCU03161
KEY:NCU03162	NCU03162
KEY:NCU03163	NCU03163
KEY:NCU03164	NCU03164
KEY:NCU03165	NCU03165
KEY:NCU03166	NCU03166
KEY:NCU03167	NCU03167
KEY:NCU03168	NCU03168
KEY:NCU03169	NCU03169
KEY:NCU03170	NCU03170
KEY:NCU03171	NCU03171
KEY:NCU03172	NCU03172
KEY:NCU03173	NCU03173
KEY:NCU03174	NCU03174
KEY:NCU03175	NCU03175
KEY:NCU03176	NCU03176
KEY:NCU03177	NCU03177
KEY:NCU03178	NCU03178
KEY:NCU03179	NCU03179
KEY:NCU03180	NCU03180
KEY:NCU03181	NCU03181
KEY:NCU03182	NCU03182
KEY:NCU03183	NCU03183
KEY:NCU03184	NCU03184
KEY:NCU03186	NCU03186
KEY:NCU03187	NCU03187
KEY:NCU03188	NCU03188
KEY:NCU03189	NCU03189
KEY:NCU03190	NCU03190
KEY:NCU03191	NCU03191
KEY:NCU03192	NCU03192
KEY:NCU03193	NCU03193
KEY:NCU03194	NCU03194
KEY:NCU03195	NCU03195
KEY:NCU03197	NCU03197
KEY:NCU03198	NCU03198
KEY:NCU03199	NCU03199
KEY:NCU03200	NCU03200
KEY:NCU03202	NCU03202
KEY:NCU03203	NCU03203
KEY:NCU03204	NCU03204
KEY:NCU03205	NCU03205
KEY:NCU03206	NCU03206
KEY:NCU03207	NCU03207
KEY:NCU03208	NCU03208
KEY:NCU03209	NCU03209
KEY:NCU03210	NCU03210
KEY:NCU03211	NCU03211
KEY:NCU03212	NCU03212
KEY:NCU03213	NCU03213
KEY:NCU03214	NCU03214
KEY:NCU03215	NCU03215
KEY:NCU03216	NCU03216
KEY:NCU03217	NCU03217
KEY:NCU03218	NCU03218
KEY:NCU03219	NCU03219
KEY:NCU03220	NCU03220
KEY:NCU03221	NCU03221
KEY:NCU03222	NCU03222
KEY:NCU03223	NCU03223
KEY:NCU03225	NCU03225
KEY:NCU03226	NCU03226
KEY:NCU03228	NCU03228
KEY:NCU03229	NCU03229
KEY:NCU03230	NCU03230
KEY:NCU03231	NCU03231
KEY:NCU03232	NCU03232
KEY:NCU03233	NCU03233
KEY:NCU03234	NCU03234
KEY:NCU03235	NCU03235
KEY:NCU03237	NCU03237
KEY:NCU03238	NCU03238
KEY:NCU03239	NCU03239
KEY:NCU03240	NCU03240
KEY:NCU03241	NCU03241
KEY:NCU03242	NCU03242
KEY:NCU03243	NCU03243
KEY:NCU03244	NCU03244
KEY:NCU03245	NCU03245
KEY:NCU03246	NCU03246
KEY:NCU03247	NCU03247
KEY:NCU03248	NCU03248
KEY:NCU03250	NCU03250
KEY:NCU03253	NCU03253
KEY:NCU03254	NCU03254
KEY:NCU03255	NCU03255
KEY:NCU03257	NCU03257
KEY:NCU03258	NCU03258
KEY:NCU03260	NCU03260
KEY:NCU03261	NCU03261
KEY:NCU03263	NCU03263
KEY:NCU03264	NCU03264
KEY:NCU03265	NCU03265
KEY:NCU03266	NCU03266
KEY:NCU03267	NCU03267
KEY:NCU03268	NCU03268
KEY:NCU03269	NCU03269
KEY:NCU03270	NCU03270
KEY:NCU03271	NCU03271
KEY:NCU03273	NCU03273
KEY:NCU03274	NCU03274
KEY:NCU03275	NCU03275
KEY:NCU03276	NCU03276
KEY:NCU03277	NCU03277
KEY:NCU03278	NCU03278
KEY:NCU03279	NCU03279
KEY:NCU03280	NCU03280
KEY:NCU03281	NCU03281
KEY:NCU03282	NCU03282
KEY:NCU03283	NCU03283
KEY:NCU03284	NCU03284
KEY:NCU03285	NCU03285
KEY:NCU03286	NCU03286
KEY:NCU03287	NCU03287
KEY:NCU03288	NCU03288
KEY:NCU03289	NCU03289
KEY:NCU03290	NCU03290
KEY:NCU03291	NCU03291
KEY:NCU03292	NCU03292
KEY:NCU03293	NCU03293
KEY:NCU03294	NCU03294
KEY:NCU03295	NCU03295
KEY:NCU03296	NCU03296
KEY:NCU03297	NCU03297
KEY:NCU03298	NCU03298
KEY:NCU03299	NCU03299
KEY:NCU03300	NCU03300
KEY:NCU03302	NCU03302
KEY:NCU03303	NCU03303
KEY:NCU03304	NCU03304
KEY:NCU03305	NCU03305
KEY:NCU03306	NCU03306
KEY:NCU03307	NCU03307
KEY:NCU03308	NCU03308
KEY:NCU03309	NCU03309
KEY:NCU03310	NCU03310
KEY:NCU03311	NCU03311
KEY:NCU03312	NCU03312
KEY:NCU03313	NCU03313
KEY:NCU03314	NCU03314
KEY:NCU03315	NCU03315
KEY:NCU03316	NCU03316
KEY:NCU03317	NCU03317
KEY:NCU03318	NCU03318
KEY:NCU03319	NCU03319
KEY:NCU03320	NCU03320
KEY:NCU03321	NCU03321
KEY:NCU03322	NCU03322
KEY:NCU03323	NCU03323
KEY:NCU03325	NCU03325
KEY:NCU03328	NCU03328
KEY:NCU03329	NCU03329
KEY:NCU03330	NCU03330
KEY:NCU03331	NCU03331
KEY:NCU03332	NCU03332
KEY:NCU03333	NCU03333
KEY:NCU03334	NCU03334
KEY:NCU03335	NCU03335
KEY:NCU03336	NCU03336
KEY:NCU03337	NCU03337
KEY:NCU03338	NCU03338
KEY:NCU03339	NCU03339
KEY:NCU03340	NCU03340
KEY:NCU03341	NCU03341
KEY:NCU03342	NCU03342
KEY:NCU03343	NCU03343
KEY:NCU03344	NCU03344
KEY:NCU03345	NCU03345
KEY:NCU03346	NCU03346
KEY:NCU03347	NCU03347
KEY:NCU03348	NCU03348
KEY:NCU03350	NCU03350
KEY:NCU03351	NCU03351
KEY:NCU03352	NCU03352
KEY:NCU03354	NCU03354
KEY:NCU03355	NCU03355
KEY:NCU03356	NCU03356
KEY:NCU03357	NCU03357
KEY:NCU03358	NCU03358
KEY:NCU03359	NCU03359
KEY:NCU03360	NCU03360
KEY:NCU03361	NCU03361
KEY:NCU03362	NCU03362
KEY:NCU03363	NCU03363
KEY:NCU03364	NCU03364
KEY:NCU03365	NCU03365
KEY:NCU03366	NCU03366
KEY:NCU03367	NCU03367
KEY:NCU03368	NCU03368
KEY:NCU03369	NCU03369
KEY:NCU03370	NCU03370
KEY:NCU03372	NCU03372
KEY:NCU03373	NCU03373
KEY:NCU03374	NCU03374
KEY:NCU03375	NCU03375
KEY:NCU03376	NCU03376
KEY:NCU03378	NCU03378
KEY:NCU03379	NCU03379
KEY:NCU03380	NCU03380
KEY:NCU03381	NCU03381
KEY:NCU03382	NCU03382
KEY:NCU03383	NCU03383
KEY:NCU03384	NCU03384
KEY:NCU03385	NCU03385
KEY:NCU03386	NCU03386
KEY:NCU03387	NCU03387
KEY:NCU03388	NCU03388
KEY:NCU03390	NCU03390
KEY:NCU03392	NCU03392
KEY:NCU03393	NCU03393
KEY:NCU03394	NCU03394
KEY:NCU03395	NCU03395
KEY:NCU03396	NCU03396
KEY:NCU03397	NCU03397
KEY:NCU03398	NCU03398
KEY:NCU03399	NCU03399
KEY:NCU03400	NCU03400
KEY:NCU03401	NCU03401
KEY:NCU03402	NCU03402
KEY:NCU03403	NCU03403
KEY:NCU03404	NCU03404
KEY:NCU03405	NCU03405
KEY:NCU03406	NCU03406
KEY:NCU03407	NCU03407
KEY:NCU03408	NCU03408
KEY:NCU03409	NCU03409
KEY:NCU03410	NCU03410
KEY:NCU03411	NCU03411
KEY:NCU03412	NCU03412
KEY:NCU03413	NCU03413
KEY:NCU03414	NCU03414
KEY:NCU03415	NCU03415
KEY:NCU03416	NCU03416
KEY:NCU03417	NCU03417
KEY:NCU03418	NCU03418
KEY:NCU03420	NCU03420
KEY:NCU03421	NCU03421
KEY:NCU03422	NCU03422
KEY:NCU03423	NCU03423
KEY:NCU03424	NCU03424
KEY:NCU03425	NCU03425
KEY:NCU03426	NCU03426
KEY:NCU03427	NCU03427
KEY:NCU03428	NCU03428
KEY:NCU03429	NCU03429
KEY:NCU03430	NCU03430
KEY:NCU03433	NCU03433
KEY:NCU03435	NCU03435
KEY:NCU03436	NCU03436
KEY:NCU03437	NCU03437
KEY:NCU03438	NCU03438
KEY:NCU03439	NCU03439
KEY:NCU03440	NCU03440
KEY:NCU03441	NCU03441
KEY:NCU03444	NCU03444
KEY:NCU03445	NCU03445
KEY:NCU03446	NCU03446
KEY:NCU03448	NCU03448
KEY:NCU03449	NCU03449
KEY:NCU03451	NCU03451
KEY:NCU03452	NCU03452
KEY:NCU03456	NCU03456
KEY:NCU03458	NCU03458
KEY:NCU03459	NCU03459
KEY:NCU03460	NCU03460
KEY:NCU03461	NCU03461
KEY:NCU03462	NCU03462
KEY:NCU03463	NCU03463
KEY:NCU03464	NCU03464
KEY:NCU03465	NCU03465
KEY:NCU03466	NCU03466
KEY:NCU03467	NCU03467
KEY:NCU03468	NCU03468
KEY:NCU03469	NCU03469
KEY:NCU03470	NCU03470
KEY:NCU03471	NCU03471
KEY:NCU03472	NCU03472
KEY:NCU03473	NCU03473
KEY:NCU03474	NCU03474
KEY:NCU03475	NCU03475
KEY:NCU03476	NCU03476
KEY:NCU03477	NCU03477
KEY:NCU03478	NCU03478
KEY:NCU03479	NCU03479
KEY:NCU03480	NCU03480
KEY:NCU03481	NCU03481
KEY:NCU03482	NCU03482
KEY:NCU03483	NCU03483
KEY:NCU03484	NCU03484
KEY:NCU03485	NCU03485
KEY:NCU03486	NCU03486
KEY:NCU03488	NCU03488
KEY:NCU03489	NCU03489
KEY:NCU03490	NCU03490
KEY:NCU03491	NCU03491
KEY:NCU03492	NCU03492
KEY:NCU03493	NCU03493
KEY:NCU03494	NCU03494
KEY:NCU03495	NCU03495
KEY:NCU03496	NCU03496
KEY:NCU03497	NCU03497
KEY:NCU03498	NCU03498
KEY:NCU03499	NCU03499
KEY:NCU03500	NCU03500
KEY:NCU03501	NCU03501
KEY:NCU03502	NCU03502
KEY:NCU03503	NCU03503
KEY:NCU03504	NCU03504
KEY:NCU03505	NCU03505
KEY:NCU03506	NCU03506
KEY:NCU03507	NCU03507
KEY:NCU03509	NCU03509
KEY:NCU03511	NCU03511
KEY:NCU03512	NCU03512
KEY:NCU03513	NCU03513
KEY:NCU03514	NCU03514
KEY:NCU03515	NCU03515
KEY:NCU03516	NCU03516
KEY:NCU03517	NCU03517
KEY:NCU03518	NCU03518
KEY:NCU03520	NCU03520
KEY:NCU03523	NCU03523
KEY:NCU03525	NCU03525
KEY:NCU03526	NCU03526
KEY:NCU03527	NCU03527
KEY:NCU03528	NCU03528
KEY:NCU03529	NCU03529
KEY:NCU03530	NCU03530
KEY:NCU03531	NCU03531
KEY:NCU03532	NCU03532
KEY:NCU03533	NCU03533
KEY:NCU03534	NCU03534
KEY:NCU03535	NCU03535
KEY:NCU03536	NCU03536
KEY:NCU03537	NCU03537
KEY:NCU03538	NCU03538
KEY:NCU03539	NCU03539
KEY:NCU03540	NCU03540
KEY:NCU03541	NCU03541
KEY:NCU03542	NCU03542
KEY:NCU03543	NCU03543
KEY:NCU03544	NCU03544
KEY:NCU03545	NCU03545
KEY:NCU03546	NCU03546
KEY:NCU03547	NCU03547
KEY:NCU03548	NCU03548
KEY:NCU03549	NCU03549
KEY:NCU03550	NCU03550
KEY:NCU03551	NCU03551
KEY:NCU03552	NCU03552
KEY:NCU03553	NCU03553
KEY:NCU03554	NCU03554
KEY:NCU03555	NCU03555
KEY:NCU03556	NCU03556
KEY:NCU03557	NCU03557
KEY:NCU03558	NCU03558
KEY:NCU03559	NCU03559
KEY:NCU03560	NCU03560
KEY:NCU03561	NCU03561
KEY:NCU03562	NCU03562
KEY:NCU03563	NCU03563
KEY:NCU03564	NCU03564
KEY:NCU03565	NCU03565
KEY:NCU03566	NCU03566
KEY:NCU03567	NCU03567
KEY:NCU03568	NCU03568
KEY:NCU03569	NCU03569
KEY:NCU03570	NCU03570
KEY:NCU03571	NCU03571
KEY:NCU03572	NCU03572
KEY:NCU03573	NCU03573
KEY:NCU03574	NCU03574
KEY:NCU03575	NCU03575
KEY:NCU03576	NCU03576
KEY:NCU03577	NCU03577
KEY:NCU03578	NCU03578
KEY:NCU03579	NCU03579
KEY:NCU03580	NCU03580
KEY:NCU03581	NCU03581
KEY:NCU03582	NCU03582
KEY:NCU03583	NCU03583
KEY:NCU03584	NCU03584
KEY:NCU03585	NCU03585
KEY:NCU03588	NCU03588
KEY:NCU03589	NCU03589
KEY:NCU03590	NCU03590
KEY:NCU03591	NCU03591
KEY:NCU03592	NCU03592
KEY:NCU03593	NCU03593
KEY:NCU03596	NCU03596
KEY:NCU03597	NCU03597
KEY:NCU03598	NCU03598
KEY:NCU03599	NCU03599
KEY:NCU03600	NCU03600
KEY:NCU03601	NCU03601
KEY:NCU03602	NCU03602
KEY:NCU03603	NCU03603
KEY:NCU03604	NCU03604
KEY:NCU03605	NCU03605
KEY:NCU03606	NCU03606
KEY:NCU03607	NCU03607
KEY:NCU03608	NCU03608
KEY:NCU03610	NCU03610
KEY:NCU03611	NCU03611
KEY:NCU03613	NCU03613
KEY:NCU03614	NCU03614
KEY:NCU03616	NCU03616
KEY:NCU03617	NCU03617
KEY:NCU03618	NCU03618
KEY:NCU03620	NCU03620
KEY:NCU03621	NCU03621
KEY:NCU03622	NCU03622
KEY:NCU03623	NCU03623
KEY:NCU03624	NCU03624
KEY:NCU03625	NCU03625
KEY:NCU03626	NCU03626
KEY:NCU03627	NCU03627
KEY:NCU03628	NCU03628
KEY:NCU03629	NCU03629
KEY:NCU03630	NCU03630
KEY:NCU03631	NCU03631
KEY:NCU03632	NCU03632
KEY:NCU03633	NCU03633
KEY:NCU03634	NCU03634
KEY:NCU03635	NCU03635
KEY:NCU03636	NCU03636
KEY:NCU03637	NCU03637
KEY:NCU03638	NCU03638
KEY:NCU03639	NCU03639
KEY:NCU03640	NCU03640
KEY:NCU03641	NCU03641
KEY:NCU03643	NCU03643
KEY:NCU03644	NCU03644
KEY:NCU03645	NCU03645
KEY:NCU03646	NCU03646
KEY:NCU03647	NCU03647
KEY:NCU03648	NCU03648
KEY:NCU03649	NCU03649
KEY:NCU03650	NCU03650
KEY:NCU03651	NCU03651
KEY:NCU03652	NCU03652
KEY:NCU03653	NCU03653
KEY:NCU03654	NCU03654
KEY:NCU03657	NCU03657
KEY:NCU03658	NCU03658
KEY:NCU03659	NCU03659
KEY:NCU03660	NCU03660
KEY:NCU03661	NCU03661
KEY:NCU03662	NCU03662
KEY:NCU03665	NCU03665
KEY:NCU03667	NCU03667
KEY:NCU03668	NCU03668
KEY:NCU03669	NCU03669
KEY:NCU03670	NCU03670
KEY:NCU03673	NCU03673
KEY:NCU03675	NCU03675
KEY:NCU03678	NCU03678
KEY:NCU03679	NCU03679
KEY:NCU03681	NCU03681
KEY:NCU03682	NCU03682
KEY:NCU03684	NCU03684
KEY:NCU03685	NCU03685
KEY:NCU03686	NCU03686
KEY:NCU03689	NCU03689
KEY:NCU03690	NCU03690
KEY:NCU03691	NCU03691
KEY:NCU03692	NCU03692
KEY:NCU03693	NCU03693
KEY:NCU03694	NCU03694
KEY:NCU03695	NCU03695
KEY:NCU03696	NCU03696
KEY:NCU03697	NCU03697
KEY:NCU03698	NCU03698
KEY:NCU03699	NCU03699
KEY:NCU03700	NCU03700
KEY:NCU03701	NCU03701
KEY:NCU03702	NCU03702
KEY:NCU03703	NCU03703
KEY:NCU03704	NCU03704
KEY:NCU03707	NCU03707
KEY:NCU03708	NCU03708
KEY:NCU03709	NCU03709
KEY:NCU03710	NCU03710
KEY:NCU03711	NCU03711
KEY:NCU03712	NCU03712
KEY:NCU03713	NCU03713
KEY:NCU03714	NCU03714
KEY:NCU03715	NCU03715
KEY:NCU03716	NCU03716
KEY:NCU03717	NCU03717
KEY:NCU03718	NCU03718
KEY:NCU03719	NCU03719
KEY:NCU03721	NCU03721
KEY:NCU03725	NCU03725
KEY:NCU03726	NCU03726
KEY:NCU03727	NCU03727
KEY:NCU03728	NCU03728
KEY:NCU03730	NCU03730
KEY:NCU03731	NCU03731
KEY:NCU03732	NCU03732
KEY:NCU03733	NCU03733
KEY:NCU03735	NCU03735
KEY:NCU03736	NCU03736
KEY:NCU03737	NCU03737
KEY:NCU03738	NCU03738
KEY:NCU03739	NCU03739
KEY:NCU03740	NCU03740
KEY:NCU03741	NCU03741
KEY:NCU03742	NCU03742
KEY:NCU03746	NCU03746
KEY:NCU03747	NCU03747
KEY:NCU03748	NCU03748
KEY:NCU03749	NCU03749
KEY:NCU03750	NCU03750
KEY:NCU03751	NCU03751
KEY:NCU03752	NCU03752
KEY:NCU03753	NCU03753
KEY:NCU03754	NCU03754
KEY:NCU03755	NCU03755
KEY:NCU03756	NCU03756
KEY:NCU03757	NCU03757
KEY:NCU03758	NCU03758
KEY:NCU03759	NCU03759
KEY:NCU03760	NCU03760
KEY:NCU03761	NCU03761
KEY:NCU03762	NCU03762
KEY:NCU03763	NCU03763
KEY:NCU03764	NCU03764
KEY:NCU03765	NCU03765
KEY:NCU03766	NCU03766
KEY:NCU03767	NCU03767
KEY:NCU03768	NCU03768
KEY:NCU03769	NCU03769
KEY:NCU03770	NCU03770
KEY:NCU03771	NCU03771
KEY:NCU03773	NCU03773
KEY:NCU03774	NCU03774
KEY:NCU03775	NCU03775
KEY:NCU03776	NCU03776
KEY:NCU03777	NCU03777
KEY:NCU03778	NCU03778
KEY:NCU03779	NCU03779
KEY:NCU03780	NCU03780
KEY:NCU03781	NCU03781
KEY:NCU03782	NCU03782
KEY:NCU03783	NCU03783
KEY:NCU03784	NCU03784
KEY:NCU03785	NCU03785
KEY:NCU03786	NCU03786
KEY:NCU03787	NCU03787
KEY:NCU03788	NCU03788
KEY:NCU03789	NCU03789
KEY:NCU03790	NCU03790
KEY:NCU03791	NCU03791
KEY:NCU03792	NCU03792
KEY:NCU03793	NCU03793
KEY:NCU03794	NCU03794
KEY:NCU03795	NCU03795
KEY:NCU03796	NCU03796
KEY:NCU03797	NCU03797
KEY:NCU03798	NCU03798
KEY:NCU03799	NCU03799
KEY:NCU03800	NCU03800
KEY:NCU03801	NCU03801
KEY:NCU03802	NCU03802
KEY:NCU03803	NCU03803
KEY:NCU03804	NCU03804
KEY:NCU03805	NCU03805
KEY:NCU03806	NCU03806
KEY:NCU03807	NCU03807
KEY:NCU03808	NCU03808
KEY:NCU03809	NCU03809
KEY:NCU03810	NCU03810
KEY:NCU03811	NCU03811
KEY:NCU03813	NCU03813
KEY:NCU03814	NCU03814
KEY:NCU03815	NCU03815
KEY:NCU03816	NCU03816
KEY:NCU03817	NCU03817
KEY:NCU03818	NCU03818
KEY:NCU03819	NCU03819
KEY:NCU03820	NCU03820
KEY:NCU03821	NCU03821
KEY:NCU03822	NCU03822
KEY:NCU03823	NCU03823
KEY:NCU03824	NCU03824
KEY:NCU03825	NCU03825
KEY:NCU03826	NCU03826
KEY:NCU03827	NCU03827
KEY:NCU03828	NCU03828
KEY:NCU03829	NCU03829
KEY:NCU03830	NCU03830
KEY:NCU03831	NCU03831
KEY:NCU03833	NCU03833
KEY:NCU03834	NCU03834
KEY:NCU03835	NCU03835
KEY:NCU03836	NCU03836
KEY:NCU03837	NCU03837
KEY:NCU03838	NCU03838
KEY:NCU03839	NCU03839
KEY:NCU03840	NCU03840
KEY:NCU03843	NCU03843
KEY:NCU03844	NCU03844
KEY:NCU03846	NCU03846
KEY:NCU03847	NCU03847
KEY:NCU03848	NCU03848
KEY:NCU03850	NCU03850
KEY:NCU03851	NCU03851
KEY:NCU03852	NCU03852
KEY:NCU03853	NCU03853
KEY:NCU03854	NCU03854
KEY:NCU03855	NCU03855
KEY:NCU03856	NCU03856
KEY:NCU03857	NCU03857
KEY:NCU03858	NCU03858
KEY:NCU03859	NCU03859
KEY:NCU03860	NCU03860
KEY:NCU03861	NCU03861
KEY:NCU03862	NCU03862
KEY:NCU03863	NCU03863
KEY:NCU03864	NCU03864
KEY:NCU03868	NCU03868
KEY:NCU03870	NCU03870
KEY:NCU03873	NCU03873
KEY:NCU03874	NCU03874
KEY:NCU03875	NCU03875
KEY:NCU03876	NCU03876
KEY:NCU03877	NCU03877
KEY:NCU03878	NCU03878
KEY:NCU03879	NCU03879
KEY:NCU03880	NCU03880
KEY:NCU03881	NCU03881
KEY:NCU03882	NCU03882
KEY:NCU03883	NCU03883
KEY:NCU03884	NCU03884
KEY:NCU03885	NCU03885
KEY:NCU03886	NCU03886
KEY:NCU03887	NCU03887
KEY:NCU03888	NCU03888
KEY:NCU03889	NCU03889
KEY:NCU03890	NCU03890
KEY:NCU03891	NCU03891
KEY:NCU03892	NCU03892
KEY:NCU03893	NCU03893
KEY:NCU03894	NCU03894
KEY:NCU03895	NCU03895
KEY:NCU03897	NCU03897
KEY:NCU03898	NCU03898
KEY:NCU03899	NCU03899
KEY:NCU03901	NCU03901
KEY:NCU03903	NCU03903
KEY:NCU03904	NCU03904
KEY:NCU03905	NCU03905
KEY:NCU03906	NCU03906
KEY:NCU03907	NCU03907
KEY:NCU03908	NCU03908
KEY:NCU03909	NCU03909
KEY:NCU03910	NCU03910
KEY:NCU03911	NCU03911
KEY:NCU03913	NCU03913
KEY:NCU03914	NCU03914
KEY:NCU03915	NCU03915
KEY:NCU03918	NCU03918
KEY:NCU03921	NCU03921
KEY:NCU03922	NCU03922
KEY:NCU03924	NCU03924
KEY:NCU03925	NCU03925
KEY:NCU03926	NCU03926
KEY:NCU03928	NCU03928
KEY:NCU03929	NCU03929
KEY:NCU03931	NCU03931
KEY:NCU03932	NCU03932
KEY:NCU03934	NCU03934
KEY:NCU03935	NCU03935
KEY:NCU03936	NCU03936
KEY:NCU03937	NCU03937
KEY:NCU03938	NCU03938
KEY:NCU03940	NCU03940
KEY:NCU03944	NCU03944
KEY:NCU03946	NCU03946
KEY:NCU03947	NCU03947
KEY:NCU03948	NCU03948
KEY:NCU03949	NCU03949
KEY:NCU03950	NCU03950
KEY:NCU03952	NCU03952
KEY:NCU03953	NCU03953
KEY:NCU03954	NCU03954
KEY:NCU03955	NCU03955
KEY:NCU03956	NCU03956
KEY:NCU03957	NCU03957
KEY:NCU03960	NCU03960
KEY:NCU03961	NCU03961
KEY:NCU03962	NCU03962
KEY:NCU03963	NCU03963
KEY:NCU03964	NCU03964
KEY:NCU03965	NCU03965
KEY:NCU03966	NCU03966
KEY:NCU03967	NCU03967
KEY:NCU03968	NCU03968
KEY:NCU03969	NCU03969
KEY:NCU03970	NCU03970
KEY:NCU03971	NCU03971
KEY:NCU03972	NCU03972
KEY:NCU03973	NCU03973
KEY:NCU03974	NCU03974
KEY:NCU03975	NCU03975
KEY:NCU03976	NCU03976
KEY:NCU03977	NCU03977
KEY:NCU03978	NCU03978
KEY:NCU03979	NCU03979
KEY:NCU03980	NCU03980
KEY:NCU03981	NCU03981
KEY:NCU03982	NCU03982
KEY:NCU03983	NCU03983
KEY:NCU03984	NCU03984
KEY:NCU03985	NCU03985
KEY:NCU03986	NCU03986
KEY:NCU03988	NCU03988
KEY:NCU03989	NCU03989
KEY:NCU03990	NCU03990
KEY:NCU03991	NCU03991
KEY:NCU03992	NCU03992
KEY:NCU03993	NCU03993
KEY:NCU03994	NCU03994
KEY:NCU03995	NCU03995
KEY:NCU03996	NCU03996
KEY:NCU03997	NCU03997
KEY:NCU03998	NCU03998
KEY:NCU04001	NCU04001
KEY:NCU04002	NCU04002
KEY:NCU04003	NCU04003
KEY:NCU04005	NCU04005
KEY:NCU04006	NCU04006
KEY:NCU04007	NCU04007
KEY:NCU04008	NCU04008
KEY:NCU04009	NCU04009
KEY:NCU04010	NCU04010
KEY:NCU04012	NCU04012
KEY:NCU04013	NCU04013
KEY:NCU04014	NCU04014
KEY:NCU04015	NCU04015
KEY:NCU04016	NCU04016
KEY:NCU04017	NCU04017
KEY:NCU04018	NCU04018
KEY:NCU04019	NCU04019
KEY:NCU04020	NCU04020
KEY:NCU04021	NCU04021
KEY:NCU04022	NCU04022
KEY:NCU04024	NCU04024
KEY:NCU04025	NCU04025
KEY:NCU04026	NCU04026
KEY:NCU04027	NCU04027
KEY:NCU04028	NCU04028
KEY:NCU04029	NCU04029
KEY:NCU04030	NCU04030
KEY:NCU04031	NCU04031
KEY:NCU04032	NCU04032
KEY:NCU04033	NCU04033
KEY:NCU04034	NCU04034
KEY:NCU04035	NCU04035
KEY:NCU04036	NCU04036
KEY:NCU04037	NCU04037
KEY:NCU04038	NCU04038
KEY:NCU04039	NCU04039
KEY:NCU04040	NCU04040
KEY:NCU04041	NCU04041
KEY:NCU04042	NCU04042
KEY:NCU04043	NCU04043
KEY:NCU04044	NCU04044
KEY:NCU04045	NCU04045
KEY:NCU04046	NCU04046
KEY:NCU04047	NCU04047
KEY:NCU04048	NCU04048
KEY:NCU04049	NCU04049
KEY:NCU04050	NCU04050
KEY:NCU04051	NCU04051
KEY:NCU04052	NCU04052
KEY:NCU04053	NCU04053
KEY:NCU04054	NCU04054
KEY:NCU04058	NCU04058
KEY:NCU04059	NCU04059
KEY:NCU04060	NCU04060
KEY:NCU04061	NCU04061
KEY:NCU04062	NCU04062
KEY:NCU04063	NCU04063
KEY:NCU04064	NCU04064
KEY:NCU04065	NCU04065
KEY:NCU04066	NCU04066
KEY:NCU04067	NCU04067
KEY:NCU04068	NCU04068
KEY:NCU04069	NCU04069
KEY:NCU04070	NCU04070
KEY:NCU04071	NCU04071
KEY:NCU04072	NCU04072
KEY:NCU04073	NCU04073
KEY:NCU04074	NCU04074
KEY:NCU04075	NCU04075
KEY:NCU04076	NCU04076
KEY:NCU04077	NCU04077
KEY:NCU04078	NCU04078
KEY:NCU04079	NCU04079
KEY:NCU04080	NCU04080
KEY:NCU04081	NCU04081
KEY:NCU04082	NCU04082
KEY:NCU04083	NCU04083
KEY:NCU04084	NCU04084
KEY:NCU04085	NCU04085
KEY:NCU04086	NCU04086
KEY:NCU04087	NCU04087
KEY:NCU04088	NCU04088
KEY:NCU04089	NCU04089
KEY:NCU04090	NCU04090
KEY:NCU04091	NCU04091
KEY:NCU04092	NCU04092
KEY:NCU04095	NCU04095
KEY:NCU04096	NCU04096
KEY:NCU04097	NCU04097
KEY:NCU04098	NCU04098
KEY:NCU04099	NCU04099
KEY:NCU04100	NCU04100
KEY:NCU04101	NCU04101
KEY:NCU04102	NCU04102
KEY:NCU04103	NCU04103
KEY:NCU04104	NCU04104
KEY:NCU04105	NCU04105
KEY:NCU04106	NCU04106
KEY:NCU04107	NCU04107
KEY:NCU04108	NCU04108
KEY:NCU04109	NCU04109
KEY:NCU04110	NCU04110
KEY:NCU04111	NCU04111
KEY:NCU04112	NCU04112
KEY:NCU04113	NCU04113
KEY:NCU04114	NCU04114
KEY:NCU04115	NCU04115
KEY:NCU04116	NCU04116
KEY:NCU04117	NCU04117
KEY:NCU04118	NCU04118
KEY:NCU04119	NCU04119
KEY:NCU04120	NCU04120
KEY:NCU04121	NCU04121
KEY:NCU04122	NCU04122
KEY:NCU04123	NCU04123
KEY:NCU04124	NCU04124
KEY:NCU04125	NCU04125
KEY:NCU04126	NCU04126
KEY:NCU04127	NCU04127
KEY:NCU04128	NCU04128
KEY:NCU04129	NCU04129
KEY:NCU04130	NCU04130
KEY:NCU04131	NCU04131
