Gene	Pathway
NCU02107	Fatty acid metabolism
NCU02209	Fatty acid metabolism
NCU02571	Fatty acid metabolism
NCU03362	Fatty acid metabolism
NCU03372	Fatty acid metabolism
NCU03929	Fatty acid metabolism
NCU04010	Fatty acid metabolism
NCU04380	Fatty acid metabolism
NCU04462	Fatty acid metabolism
NCU04796	Fatty acid metabolism
NCU05259	Fatty acid metabolism
NCU05558	Fatty acid metabolism
NCU06448	Fatty acid metabolism
NCU06530	Fatty acid metabolism
NCU06543	Fatty acid metabolism
NCU06694	Fatty acid metabolism
NCU06905	Fatty acid metabolism
NCU07307	Fatty acid metabolism
NCU07308	Fatty acid metabolism
NCU07964	Fatty acid metabolism
NCU08535	Fatty acid metabolism
NCU08985	Fatty acid metabolism
NCU09473	Fatty acid metabolism
NCU09497	Fatty acid metabolism
NCU09646	Fatty acid metabolism
NCU09732	Fatty acid metabolism
NCU09885	Fatty acid metabolism
NCU00056	Biosynthesis of cofactors
NCU00260	Biosynthesis of cofactors
NCU00261	Biosynthesis of cofactors
NCU00369	Biosynthesis of cofactors
NCU00378	Biosynthesis of cofactors
NCU00463	Biosynthesis of cofactors
NCU00466	Biosynthesis of cofactors
NCU00498	Biosynthesis of cofactors
NCU00565	Biosynthesis of cofactors
NCU00596	Biosynthesis of cofactors
NCU00602	Biosynthesis of cofactors
NCU00649	Biosynthesis of cofactors
NCU00792	Biosynthesis of cofactors
NCU00892	Biosynthesis of cofactors
NCU00893	Biosynthesis of cofactors
NCU01013	Biosynthesis of cofactors
NCU01157	Biosynthesis of cofactors
NCU01210	Biosynthesis of cofactors
NCU01337	Biosynthesis of cofactors
NCU01402	Biosynthesis of cofactors
NCU01429	Biosynthesis of cofactors
NCU01546	Biosynthesis of cofactors
NCU01550	Biosynthesis of cofactors
NCU01553	Biosynthesis of cofactors
NCU01830	Biosynthesis of cofactors
NCU01866	Biosynthesis of cofactors
NCU02274	Biosynthesis of cofactors
NCU02322	Biosynthesis of cofactors
NCU02395	Biosynthesis of cofactors
NCU02407	Biosynthesis of cofactors
NCU02536	Biosynthesis of cofactors
NCU02657	Biosynthesis of cofactors
NCU02677	Biosynthesis of cofactors
NCU02771	Biosynthesis of cofactors
NCU02797	Biosynthesis of cofactors
NCU02812	Biosynthesis of cofactors
NCU02829	Biosynthesis of cofactors
NCU02948	Biosynthesis of cofactors
NCU02998	Biosynthesis of cofactors
NCU03154	Biosynthesis of cofactors
NCU03170	Biosynthesis of cofactors
NCU03216	Biosynthesis of cofactors
NCU03267	Biosynthesis of cofactors
NCU03282	Biosynthesis of cofactors
NCU03415	Biosynthesis of cofactors
NCU03488	Biosynthesis of cofactors
NCU03741	Biosynthesis of cofactors
NCU03801	Biosynthesis of cofactors
NCU03877	Biosynthesis of cofactors
NCU03957	Biosynthesis of cofactors
NCU03970	Biosynthesis of cofactors
NCU03979	Biosynthesis of cofactors
NCU04019	Biosynthesis of cofactors
NCU04129	Biosynthesis of cofactors
NCU04202	Biosynthesis of cofactors
NCU04237	Biosynthesis of cofactors
NCU04246	Biosynthesis of cofactors
NCU04292	Biosynthesis of cofactors
NCU04318	Biosynthesis of cofactors
NCU04323	Biosynthesis of cofactors
NCU04596	Biosynthesis of cofactors
NCU04636	Biosynthesis of cofactors
NCU04648	Biosynthesis of cofactors
NCU04754	Biosynthesis of cofactors
NCU04817	Biosynthesis of cofactors
NCU04823	Biosynthesis of cofactors
NCU04936	Biosynthesis of cofactors
NCU04944	Biosynthesis of cofactors
NCU05290	Biosynthesis of cofactors
NCU05421	Biosynthesis of cofactors
NCU05752	Biosynthesis of cofactors
NCU05805	Biosynthesis of cofactors
NCU05937	Biosynthesis of cofactors
NCU05982	Biosynthesis of cofactors
NCU05983	Biosynthesis of cofactors
NCU06003	Biosynthesis of cofactors
NCU06110	Biosynthesis of cofactors
NCU06141	Biosynthesis of cofactors
NCU06187	Biosynthesis of cofactors
NCU06189	Biosynthesis of cofactors
NCU06191	Biosynthesis of cofactors
NCU06532	Biosynthesis of cofactors
NCU06549	Biosynthesis of cofactors
NCU06550	Biosynthesis of cofactors
NCU06714	Biosynthesis of cofactors
NCU06719	Biosynthesis of cofactors
NCU06905	Biosynthesis of cofactors
NCU06924	Biosynthesis of cofactors
NCU07053	Biosynthesis of cofactors
NCU07165	Biosynthesis of cofactors
NCU07188	Biosynthesis of cofactors
NCU07456	Biosynthesis of cofactors
NCU07585	Biosynthesis of cofactors
NCU07732	Biosynthesis of cofactors
NCU07774	Biosynthesis of cofactors
NCU07836	Biosynthesis of cofactors
NCU07849	Biosynthesis of cofactors
NCU07964	Biosynthesis of cofactors
NCU08153	Biosynthesis of cofactors
NCU08228	Biosynthesis of cofactors
NCU08269	Biosynthesis of cofactors
NCU08287	Biosynthesis of cofactors
NCU08291	Biosynthesis of cofactors
NCU08313	Biosynthesis of cofactors
NCU08402	Biosynthesis of cofactors
NCU08661	Biosynthesis of cofactors
NCU08894	Biosynthesis of cofactors
NCU08997	Biosynthesis of cofactors
NCU09090	Biosynthesis of cofactors
NCU09183	Biosynthesis of cofactors
NCU09184	Biosynthesis of cofactors
NCU09233	Biosynthesis of cofactors
NCU09304	Biosynthesis of cofactors
NCU09345	Biosynthesis of cofactors
NCU09371	Biosynthesis of cofactors
NCU09473	Biosynthesis of cofactors
NCU09631	Biosynthesis of cofactors
NCU09746	Biosynthesis of cofactors
NCU09789	Biosynthesis of cofactors
NCU09862	Biosynthesis of cofactors
NCU09930	Biosynthesis of cofactors
NCU10048	Biosynthesis of cofactors
NCU10220	Biosynthesis of cofactors
NCU10292	Biosynthesis of cofactors
NCU10351	Biosynthesis of cofactors
NCU11173	Biosynthesis of cofactors
NCU12069	Biosynthesis of cofactors
NCU16396	Biosynthesis of cofactors
NCU16651	Biosynthesis of cofactors
NCU17186	Biosynthesis of cofactors
NCU00056	Fatty acid biosynthesis
NCU00655	Fatty acid biosynthesis
NCU01654	Fatty acid biosynthesis
NCU02107	Fatty acid biosynthesis
NCU03929	Fatty acid biosynthesis
NCU04010	Fatty acid biosynthesis
NCU04380	Fatty acid biosynthesis
NCU06905	Fatty acid biosynthesis
NCU07307	Fatty acid biosynthesis
NCU07308	Fatty acid biosynthesis
NCU07964	Fatty acid biosynthesis
NCU08535	Fatty acid biosynthesis
NCU09473	Fatty acid biosynthesis
NCU00056	Biotin metabolism
NCU03979	Biotin metabolism
NCU05516	Biotin metabolism
NCU06905	Biotin metabolism
NCU07964	Biotin metabolism
NCU09473	Biotin metabolism
NCU00067	N-Glycan biosynthesis
NCU00163	N-Glycan biosynthesis
NCU00387	N-Glycan biosynthesis
NCU00669	N-Glycan biosynthesis
NCU01059	N-Glycan biosynthesis
NCU02235	N-Glycan biosynthesis
NCU02541	N-Glycan biosynthesis
NCU02778	N-Glycan biosynthesis
NCU03134	N-Glycan biosynthesis
NCU03317	N-Glycan biosynthesis
NCU03344	N-Glycan biosynthesis
NCU03503	N-Glycan biosynthesis
NCU03657	N-Glycan biosynthesis
NCU03718	N-Glycan biosynthesis
NCU03995	N-Glycan biosynthesis
NCU04203	N-Glycan biosynthesis
NCU04454	N-Glycan biosynthesis
NCU05544	N-Glycan biosynthesis
NCU05836	N-Glycan biosynthesis
NCU06386	N-Glycan biosynthesis
NCU06552	N-Glycan biosynthesis
NCU06779	N-Glycan biosynthesis
NCU07067	N-Glycan biosynthesis
NCU07261	N-Glycan biosynthesis
NCU07455	N-Glycan biosynthesis
NCU07472	N-Glycan biosynthesis
NCU07965	N-Glycan biosynthesis
NCU09028	N-Glycan biosynthesis
NCU09216	N-Glycan biosynthesis
NCU10497	N-Glycan biosynthesis
NCU10762	N-Glycan biosynthesis
NCU11248	N-Glycan biosynthesis
NCU16845	N-Glycan biosynthesis
NCU00067	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU00193	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU00913	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU00924	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU01783	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU02137	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU02255	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU02368	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU05644	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU05960	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU06033	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU06057	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU06215	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU06508	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU06663	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU07259	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU07483	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU07999	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU08021	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU09510	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU09757	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU11399	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU16367	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
NCU00077	Non-homologous end-joining
NCU00901	Non-homologous end-joining
NCU01321	Non-homologous end-joining
NCU01365	Non-homologous end-joining
NCU06264	Non-homologous end-joining
NCU07461	Non-homologous end-joining
NCU08290	Non-homologous end-joining
NCU08730	Non-homologous end-joining
NCU10776	Non-homologous end-joining
NCU00081	Homologous recombination
NCU00274	Homologous recombination
NCU00901	Homologous recombination
NCU01192	Homologous recombination
NCU01460	Homologous recombination
NCU01771	Homologous recombination
NCU02348	Homologous recombination
NCU02741	Homologous recombination
NCU03528	Homologous recombination
NCU03606	Homologous recombination
NCU03763	Homologous recombination
NCU04275	Homologous recombination
NCU06826	Homologous recombination
NCU07457	Homologous recombination
NCU07717	Homologous recombination
NCU07913	Homologous recombination
NCU07998	Homologous recombination
NCU08598	Homologous recombination
NCU08730	Homologous recombination
NCU00087	Carbon metabolism
NCU00173	Carbon metabolism
NCU00355	Carbon metabolism
NCU00519	Carbon metabolism
NCU00575	Carbon metabolism
NCU00629	Carbon metabolism
NCU00775	Carbon metabolism
NCU00837	Carbon metabolism
NCU00959	Carbon metabolism
NCU01227	Carbon metabolism
NCU01270	Carbon metabolism
NCU01328	Carbon metabolism
NCU01429	Carbon metabolism
NCU01439	Carbon metabolism
NCU01528	Carbon metabolism
NCU01652	Carbon metabolism
NCU01692	Carbon metabolism
NCU01786	Carbon metabolism
NCU01821	Carbon metabolism
NCU01853	Carbon metabolism
NCU01866	Carbon metabolism
NCU01870	Carbon metabolism
NCU02004	Carbon metabolism
NCU02136	Carbon metabolism
NCU02252	Carbon metabolism
NCU02274	Carbon metabolism
NCU02361	Carbon metabolism
NCU02366	Carbon metabolism
NCU02407	Carbon metabolism
NCU02438	Carbon metabolism
NCU02450	Carbon metabolism
NCU02475	Carbon metabolism
NCU02481	Carbon metabolism
NCU02482	Carbon metabolism
NCU02505	Carbon metabolism
NCU02542	Carbon metabolism
NCU02564	Carbon metabolism
NCU02571	Carbon metabolism
NCU02702	Carbon metabolism
NCU02712	Carbon metabolism
NCU02727	Carbon metabolism
NCU02906	Carbon metabolism
NCU03004	Carbon metabolism
NCU03031	Carbon metabolism
NCU03100	Carbon metabolism
NCU03607	Carbon metabolism
NCU03651	Carbon metabolism
NCU03761	Carbon metabolism
NCU03777	Carbon metabolism
NCU03779	Carbon metabolism
NCU03813	Carbon metabolism
NCU03857	Carbon metabolism
NCU03973	Carbon metabolism
NCU04230	Carbon metabolism
NCU04400	Carbon metabolism
NCU04401	Carbon metabolism
NCU04483	Carbon metabolism
NCU04728	Carbon metabolism
NCU04797	Carbon metabolism
NCU04899	Carbon metabolism
NCU05169	Carbon metabolism
NCU05254	Carbon metabolism
NCU05425	Carbon metabolism
NCU05805	Carbon metabolism
NCU06075	Carbon metabolism
NCU06211	Carbon metabolism
NCU06448	Carbon metabolism
NCU06452	Carbon metabolism
NCU06482	Carbon metabolism
NCU06559	Carbon metabolism
NCU06652	Carbon metabolism
NCU06836	Carbon metabolism
NCU06970	Carbon metabolism
NCU07281	Carbon metabolism
NCU07550	Carbon metabolism
NCU07608	Carbon metabolism
NCU07626	Carbon metabolism
NCU07659	Carbon metabolism
NCU07697	Carbon metabolism
NCU07756	Carbon metabolism
NCU07807	Carbon metabolism
NCU07914	Carbon metabolism
NCU07941	Carbon metabolism
NCU08336	Carbon metabolism
NCU08411	Carbon metabolism
NCU08471	Carbon metabolism
NCU08791	Carbon metabolism
NCU08827	Carbon metabolism
NCU08828	Carbon metabolism
NCU08877	Carbon metabolism
NCU09111	Carbon metabolism
NCU09266	Carbon metabolism
NCU09553	Carbon metabolism
NCU09732	Carbon metabolism
NCU09810	Carbon metabolism
NCU09873	Carbon metabolism
NCU10007	Carbon metabolism
NCU10008	Carbon metabolism
NCU10042	Carbon metabolism
NCU10106	Carbon metabolism
NCU10107	Carbon metabolism
NCU00087	Pentose phosphate pathway
NCU00519	Pentose phosphate pathway
NCU00629	Pentose phosphate pathway
NCU00837	Pentose phosphate pathway
NCU01270	Pentose phosphate pathway
NCU01328	Pentose phosphate pathway
NCU01786	Pentose phosphate pathway
NCU01866	Pentose phosphate pathway
NCU02136	Pentose phosphate pathway
NCU02702	Pentose phosphate pathway
NCU03100	Pentose phosphate pathway
NCU04339	Pentose phosphate pathway
NCU04401	Pentose phosphate pathway
NCU04797	Pentose phosphate pathway
NCU05151	Pentose phosphate pathway
NCU05254	Pentose phosphate pathway
NCU06123	Pentose phosphate pathway
NCU06970	Pentose phosphate pathway
NCU07281	Pentose phosphate pathway
NCU07608	Pentose phosphate pathway
NCU07626	Pentose phosphate pathway
NCU07807	Pentose phosphate pathway
NCU07944	Pentose phosphate pathway
NCU09111	Pentose phosphate pathway
NCU10058	Pentose phosphate pathway
NCU10107	Pentose phosphate pathway
NCU00106	Biosynthesis of amino acids
NCU00150	Biosynthesis of amino acids
NCU00200	Biosynthesis of amino acids
NCU00409	Biosynthesis of amino acids
NCU00468	Biosynthesis of amino acids
NCU00519	Biosynthesis of amino acids
NCU00554	Biosynthesis of amino acids
NCU00567	Biosynthesis of amino acids
NCU00629	Biosynthesis of amino acids
NCU00775	Biosynthesis of amino acids
NCU00792	Biosynthesis of amino acids
NCU00944	Biosynthesis of amino acids
NCU01270	Biosynthesis of amino acids
NCU01300	Biosynthesis of amino acids
NCU01328	Biosynthesis of amino acids
NCU01412	Biosynthesis of amino acids
NCU01429	Biosynthesis of amino acids
NCU01439	Biosynthesis of amino acids
NCU01528	Biosynthesis of amino acids
NCU01632	Biosynthesis of amino acids
NCU01652	Biosynthesis of amino acids
NCU01666	Biosynthesis of amino acids
NCU01667	Biosynthesis of amino acids
NCU01692	Biosynthesis of amino acids
NCU01744	Biosynthesis of amino acids
NCU01786	Biosynthesis of amino acids
NCU01870	Biosynthesis of amino acids
NCU02004	Biosynthesis of amino acids
NCU02010	Biosynthesis of amino acids
NCU02136	Biosynthesis of amino acids
NCU02227	Biosynthesis of amino acids
NCU02252	Biosynthesis of amino acids
NCU02274	Biosynthesis of amino acids
NCU02333	Biosynthesis of amino acids
NCU02366	Biosynthesis of amino acids
NCU02430	Biosynthesis of amino acids
NCU02450	Biosynthesis of amino acids
NCU02479	Biosynthesis of amino acids
NCU02482	Biosynthesis of amino acids
NCU02505	Biosynthesis of amino acids
NCU02564	Biosynthesis of amino acids
NCU02639	Biosynthesis of amino acids
NCU02657	Biosynthesis of amino acids
NCU02785	Biosynthesis of amino acids
NCU02954	Biosynthesis of amino acids
NCU03010	Biosynthesis of amino acids
NCU03118	Biosynthesis of amino acids
NCU03139	Biosynthesis of amino acids
NCU03425	Biosynthesis of amino acids
NCU03607	Biosynthesis of amino acids
NCU03608	Biosynthesis of amino acids
NCU03748	Biosynthesis of amino acids
NCU03761	Biosynthesis of amino acids
NCU03857	Biosynthesis of amino acids
NCU03935	Biosynthesis of amino acids
NCU03973	Biosynthesis of amino acids
NCU04118	Biosynthesis of amino acids
NCU04277	Biosynthesis of amino acids
NCU04280	Biosynthesis of amino acids
NCU04292	Biosynthesis of amino acids
NCU04298	Biosynthesis of amino acids
NCU04303	Biosynthesis of amino acids
NCU04385	Biosynthesis of amino acids
NCU04401	Biosynthesis of amino acids
NCU04411	Biosynthesis of amino acids
NCU04579	Biosynthesis of amino acids
NCU04754	Biosynthesis of amino acids
NCU04856	Biosynthesis of amino acids
NCU05093	Biosynthesis of amino acids
NCU05129	Biosynthesis of amino acids
NCU05254	Biosynthesis of amino acids
NCU05410	Biosynthesis of amino acids
NCU05420	Biosynthesis of amino acids
NCU05526	Biosynthesis of amino acids
NCU05548	Biosynthesis of amino acids
NCU05683	Biosynthesis of amino acids
NCU05805	Biosynthesis of amino acids
NCU06023	Biosynthesis of amino acids
NCU06075	Biosynthesis of amino acids
NCU06232	Biosynthesis of amino acids
NCU06360	Biosynthesis of amino acids
NCU06452	Biosynthesis of amino acids
NCU06471	Biosynthesis of amino acids
NCU06512	Biosynthesis of amino acids
NCU06724	Biosynthesis of amino acids
NCU06970	Biosynthesis of amino acids
NCU06974	Biosynthesis of amino acids
NCU07001	Biosynthesis of amino acids
NCU07156	Biosynthesis of amino acids
NCU07550	Biosynthesis of amino acids
NCU07608	Biosynthesis of amino acids
NCU07682	Biosynthesis of amino acids
NCU07697	Biosynthesis of amino acids
NCU07725	Biosynthesis of amino acids
NCU07807	Biosynthesis of amino acids
NCU07914	Biosynthesis of amino acids
NCU07941	Biosynthesis of amino acids
NCU07982	Biosynthesis of amino acids
NCU07987	Biosynthesis of amino acids
NCU08117	Biosynthesis of amino acids
NCU08162	Biosynthesis of amino acids
NCU08216	Biosynthesis of amino acids
NCU08409	Biosynthesis of amino acids
NCU08411	Biosynthesis of amino acids
NCU08898	Biosynthesis of amino acids
NCU09116	Biosynthesis of amino acids
NCU09230	Biosynthesis of amino acids
NCU09320	Biosynthesis of amino acids
NCU09817	Biosynthesis of amino acids
NCU10020	Biosynthesis of amino acids
NCU10042	Biosynthesis of amino acids
NCU10106	Biosynthesis of amino acids
NCU10107	Biosynthesis of amino acids
NCU10468	Biosynthesis of amino acids
NCU00106	Arginine and proline metabolism
NCU00194	Arginine and proline metabolism
NCU00207	Arginine and proline metabolism
NCU00378	Arginine and proline metabolism
NCU01083	Arginine and proline metabolism
NCU01271	Arginine and proline metabolism
NCU01348	Arginine and proline metabolism
NCU01412	Arginine and proline metabolism
NCU02084	Arginine and proline metabolism
NCU02333	Arginine and proline metabolism
NCU03076	Arginine and proline metabolism
NCU03415	Arginine and proline metabolism
NCU04744	Arginine and proline metabolism
NCU05977	Arginine and proline metabolism
NCU06471	Arginine and proline metabolism
NCU06558	Arginine and proline metabolism
NCU06727	Arginine and proline metabolism
NCU07053	Arginine and proline metabolism
NCU07176	Arginine and proline metabolism
NCU07413	Arginine and proline metabolism
NCU07941	Arginine and proline metabolism
NCU08411	Arginine and proline metabolism
NCU08719	Arginine and proline metabolism
NCU08803	Arginine and proline metabolism
NCU11320	Arginine and proline metabolism
NCU16442	Arginine and proline metabolism
NCU00106	Carbapenem biosynthesis
NCU01412	Carbapenem biosynthesis
NCU00109	Autophagy - yeast
NCU00188	Autophagy - yeast
NCU00242	Autophagy - yeast
NCU00447	Autophagy - yeast
NCU00621	Autophagy - yeast
NCU00656	Autophagy - yeast
NCU00673	Autophagy - yeast
NCU00682	Autophagy - yeast
NCU01187	Autophagy - yeast
NCU01539	Autophagy - yeast
NCU01545	Autophagy - yeast
NCU01674	Autophagy - yeast
NCU01756	Autophagy - yeast
NCU01918	Autophagy - yeast
NCU01955	Autophagy - yeast
NCU02273	Autophagy - yeast
NCU02422	Autophagy - yeast
NCU02433	Autophagy - yeast
NCU02554	Autophagy - yeast
NCU02779	Autophagy - yeast
NCU02781	Autophagy - yeast
NCU03050	Autophagy - yeast
NCU03122	Autophagy - yeast
NCU03200	Autophagy - yeast
NCU03387	Autophagy - yeast
NCU03438	Autophagy - yeast
NCU03441	Autophagy - yeast
NCU03523	Autophagy - yeast
NCU03543	Autophagy - yeast
NCU03546	Autophagy - yeast
NCU03616	Autophagy - yeast
NCU03711	Autophagy - yeast
NCU03783	Autophagy - yeast
NCU04125	Autophagy - yeast
NCU04281	Autophagy - yeast
NCU04566	Autophagy - yeast
NCU04662	Autophagy - yeast
NCU04840	Autophagy - yeast
NCU05422	Autophagy - yeast
NCU05608	Autophagy - yeast
NCU05775	Autophagy - yeast
NCU05902	Autophagy - yeast
NCU05959	Autophagy - yeast
NCU06183	Autophagy - yeast
NCU06192	Autophagy - yeast
NCU06240	Autophagy - yeast
NCU06268	Autophagy - yeast
NCU06315	Autophagy - yeast
NCU06436	Autophagy - yeast
NCU06626	Autophagy - yeast
NCU06630	Autophagy - yeast
NCU06672	Autophagy - yeast
NCU06870	Autophagy - yeast
NCU06949	Autophagy - yeast
NCU07171	Autophagy - yeast
NCU07378	Autophagy - yeast
NCU07504	Autophagy - yeast
NCU08268	Autophagy - yeast
NCU08277	Autophagy - yeast
NCU08766	Autophagy - yeast
NCU08823	Autophagy - yeast
NCU08926	Autophagy - yeast
NCU08973	Autophagy - yeast
NCU09085	Autophagy - yeast
NCU09121	Autophagy - yeast
NCU09220	Autophagy - yeast
NCU09572	Autophagy - yeast
NCU09998	Autophagy - yeast
NCU10049	Autophagy - yeast
NCU11185	Autophagy - yeast
NCU00114	Ribosome
NCU00258	Ribosome
NCU00294	Ribosome
NCU00315	Ribosome
NCU00413	Ribosome
NCU00464	Ribosome
NCU00475	Ribosome
NCU00489	Ribosome
NCU00564	Ribosome
NCU00618	Ribosome
NCU00634	Ribosome
NCU00706	Ribosome
NCU00971	Ribosome
NCU00977	Ribosome
NCU00979	Ribosome
NCU01007	Ribosome
NCU01023	Ribosome
NCU01221	Ribosome
NCU01317	Ribosome
NCU01452	Ribosome
NCU01474	Ribosome
NCU01485	Ribosome
NCU01552	Ribosome
NCU01776	Ribosome
NCU01800	Ribosome
NCU01827	Ribosome
NCU01948	Ribosome
NCU01949	Ribosome
NCU01966	Ribosome
NCU02181	Ribosome
NCU02419	Ribosome
NCU02509	Ribosome
NCU02707	Ribosome
NCU02744	Ribosome
NCU02905	Ribosome
NCU02951	Ribosome
NCU03038	Ribosome
NCU03102	Ribosome
NCU03150	Ribosome
NCU03230	Ribosome
NCU03302	Ribosome
NCU03393	Ribosome
NCU03516	Ribosome
NCU03565	Ribosome
NCU03635	Ribosome
NCU03638	Ribosome
NCU03703	Ribosome
NCU03738	Ribosome
NCU03757	Ribosome
NCU03806	Ribosome
NCU03827	Ribosome
NCU03988	Ribosome
NCU04068	Ribosome
NCU04171	Ribosome
NCU04331	Ribosome
NCU04336	Ribosome
NCU04412	Ribosome
NCU04552	Ribosome
NCU04553	Ribosome
NCU04779	Ribosome
NCU04806	Ribosome
NCU05032	Ribosome
NCU05235	Ribosome
NCU05275	Ribosome
NCU05554	Ribosome
NCU05599	Ribosome
NCU05714	Ribosome
NCU05717	Ribosome
NCU05804	Ribosome
NCU06038	Ribosome
NCU06047	Ribosome
NCU06048	Ribosome
NCU06210	Ribosome
NCU06226	Ribosome
NCU06431	Ribosome
NCU06432	Ribosome
NCU06469	Ribosome
NCU06542	Ribosome
NCU06661	Ribosome
NCU06743	Ribosome
NCU06749	Ribosome
NCU06786	Ribosome
NCU06843	Ribosome
NCU06892	Ribosome
NCU07014	Ribosome
NCU07182	Ribosome
NCU07408	Ribosome
NCU07562	Ribosome
NCU07826	Ribosome
NCU07829	Ribosome
NCU07830	Ribosome
NCU07852	Ribosome
NCU07857	Ribosome
NCU08071	Ribosome
NCU08329	Ribosome
NCU08344	Ribosome
NCU08389	Ribosome
NCU08410	Ribosome
NCU08500	Ribosome
NCU08502	Ribosome
NCU08620	Ribosome
NCU08627	Ribosome
NCU08893	Ribosome
NCU08960	Ribosome
NCU08963	Ribosome
NCU08964	Ribosome
NCU08990	Ribosome
NCU09089	Ribosome
NCU09109	Ribosome
NCU09475	Ribosome
NCU09476	Ribosome
NCU09539	Ribosome
NCU10498	Ribosome
NCU12023	Ribosome
NCU15601	Ribosome
NCU15604	Ribosome
NCU15605	Ribosome
NCU15606	Ribosome
NCU15607	Ribosome
NCU15608	Ribosome
NCU15610	Ribosome
NCU15611	Ribosome
NCU15612	Ribosome
NCU15613	Ribosome
NCU15614	Ribosome
NCU15615	Ribosome
NCU15616	Ribosome
NCU15617	Ribosome
NCU15618	Ribosome
NCU15619	Ribosome
NCU15620	Ribosome
NCU15621	Ribosome
NCU15622	Ribosome
NCU15623	Ribosome
NCU15624	Ribosome
NCU15625	Ribosome
NCU15626	Ribosome
NCU15627	Ribosome
NCU15630	Ribosome
NCU15631	Ribosome
NCU15632	Ribosome
NCU15633	Ribosome
NCU15634	Ribosome
NCU15636	Ribosome
NCU15637	Ribosome
NCU15638	Ribosome
NCU15639	Ribosome
NCU15640	Ribosome
NCU15641	Ribosome
NCU15642	Ribosome
NCU15643	Ribosome
NCU15644	Ribosome
NCU15645	Ribosome
NCU15646	Ribosome
NCU15647	Ribosome
NCU15648	Ribosome
NCU15649	Ribosome
NCU15650	Ribosome
NCU15651	Ribosome
NCU15652	Ribosome
NCU15653	Ribosome
NCU15654	Ribosome
NCU15655	Ribosome
NCU15656	Ribosome
NCU15657	Ribosome
NCU15658	Ribosome
NCU15659	Ribosome
NCU15660	Ribosome
NCU15661	Ribosome
NCU15662	Ribosome
NCU15663	Ribosome
NCU15664	Ribosome
NCU15665	Ribosome
NCU15667	Ribosome
NCU15668	Ribosome
NCU15669	Ribosome
NCU15672	Ribosome
NCU15674	Ribosome
NCU15675	Ribosome
NCU15676	Ribosome
NCU15677	Ribosome
NCU15678	Ribosome
NCU15679	Ribosome
NCU15680	Ribosome
NCU15681	Ribosome
NCU15682	Ribosome
NCU15684	Ribosome
NCU15685	Ribosome
NCU15686	Ribosome
NCU15687	Ribosome
NCU15688	Ribosome
NCU15690	Ribosome
NCU15691	Ribosome
NCU15692	Ribosome
NCU15693	Ribosome
NCU15694	Ribosome
NCU15695	Ribosome
NCU15696	Ribosome
NCU15698	Ribosome
NCU15699	Ribosome
NCU15701	Ribosome
NCU15702	Ribosome
NCU15703	Ribosome
NCU15704	Ribosome
NCU15706	Ribosome
NCU15707	Ribosome
NCU15709	Ribosome
NCU15710	Ribosome
NCU15711	Ribosome
NCU15712	Ribosome
NCU15713	Ribosome
NCU15715	Ribosome
NCU15716	Ribosome
NCU15717	Ribosome
NCU15718	Ribosome
NCU15719	Ribosome
NCU15726	Ribosome
NCU15729	Ribosome
NCU15730	Ribosome
NCU15731	Ribosome
NCU15732	Ribosome
NCU15734	Ribosome
NCU15737	Ribosome
NCU15738	Ribosome
NCU15739	Ribosome
NCU15740	Ribosome
NCU15741	Ribosome
NCU15743	Ribosome
NCU15744	Ribosome
NCU15745	Ribosome
NCU15746	Ribosome
NCU15750	Ribosome
NCU15752	Ribosome
NCU15753	Ribosome
NCU15757	Ribosome
NCU15759	Ribosome
NCU15760	Ribosome
NCU15761	Ribosome
NCU15762	Ribosome
NCU15763	Ribosome
NCU15764	Ribosome
NCU15766	Ribosome
NCU15769	Ribosome
NCU15770	Ribosome
NCU15771	Ribosome
NCU15772	Ribosome
NCU15773	Ribosome
NCU15775	Ribosome
NCU15776	Ribosome
NCU15778	Ribosome
NCU15779	Ribosome
NCU15780	Ribosome
NCU15781	Ribosome
NCU15782	Ribosome
NCU15784	Ribosome
NCU15785	Ribosome
