Gene	Pathway
TRIREDRAFT_40074	Carbon metabolism
TRIREDRAFT_4009	Carbon metabolism
TRIREDRAFT_4064	Carbon metabolism
TRIREDRAFT_44038	Carbon metabolism
TRIREDRAFT_4480	Carbon metabolism
TRIREDRAFT_4744	Carbon metabolism
TRIREDRAFT_50531	Carbon metabolism
TRIREDRAFT_52055	Carbon metabolism
TRIREDRAFT_5233	Carbon metabolism
TRIREDRAFT_53091	Carbon metabolism
TRIREDRAFT_54128	Carbon metabolism
TRIREDRAFT_54525	Carbon metabolism
TRIREDRAFT_56117	Carbon metabolism
TRIREDRAFT_56631	Carbon metabolism
TRIREDRAFT_56934	Carbon metabolism
TRIREDRAFT_5776	Carbon metabolism
TRIREDRAFT_58472	Carbon metabolism
TRIREDRAFT_60089	Carbon metabolism
TRIREDRAFT_62091	Carbon metabolism
TRIREDRAFT_62153	Carbon metabolism
TRIREDRAFT_62581	Carbon metabolism
TRIREDRAFT_63882	Carbon metabolism
TRIREDRAFT_65295	Carbon metabolism
TRIREDRAFT_65452	Carbon metabolism
TRIREDRAFT_65508	Carbon metabolism
TRIREDRAFT_66541	Carbon metabolism
TRIREDRAFT_67013	Carbon metabolism
TRIREDRAFT_67215	Carbon metabolism
TRIREDRAFT_67538	Carbon metabolism
TRIREDRAFT_68466	Carbon metabolism
TRIREDRAFT_68585	Carbon metabolism
TRIREDRAFT_70600	Carbon metabolism
TRIREDRAFT_72685	Carbon metabolism
TRIREDRAFT_73665	Carbon metabolism
TRIREDRAFT_73774	Carbon metabolism
TRIREDRAFT_73818	Carbon metabolism
TRIREDRAFT_73903	Carbon metabolism
TRIREDRAFT_74453	Carbon metabolism
TRIREDRAFT_74725	Carbon metabolism
TRIREDRAFT_74983	Carbon metabolism
TRIREDRAFT_75079	Carbon metabolism
TRIREDRAFT_75769	Carbon metabolism
TRIREDRAFT_76018	Carbon metabolism
TRIREDRAFT_76744	Carbon metabolism
TRIREDRAFT_77336	Carbon metabolism
TRIREDRAFT_77373	Carbon metabolism
TRIREDRAFT_77656	Carbon metabolism
TRIREDRAFT_78439	Carbon metabolism
TRIREDRAFT_78864	Carbon metabolism
TRIREDRAFT_79271	Carbon metabolism
TRIREDRAFT_79439	Carbon metabolism
TRIREDRAFT_79677	Carbon metabolism
TRIREDRAFT_80003	Carbon metabolism
TRIREDRAFT_80231	Carbon metabolism
TRIREDRAFT_80621	Carbon metabolism
TRIREDRAFT_80659	Carbon metabolism
TRIREDRAFT_80881	Carbon metabolism
TRIREDRAFT_81339	Carbon metabolism
TRIREDRAFT_81511	Carbon metabolism
TRIREDRAFT_82326	Carbon metabolism
TRIREDRAFT_103451	Citrate cycle (TCA cycle)
TRIREDRAFT_120378	Citrate cycle (TCA cycle)
TRIREDRAFT_121019	Citrate cycle (TCA cycle)
TRIREDRAFT_121824	Citrate cycle (TCA cycle)
TRIREDRAFT_121826	Citrate cycle (TCA cycle)
TRIREDRAFT_122296	Citrate cycle (TCA cycle)
TRIREDRAFT_122987	Citrate cycle (TCA cycle)
TRIREDRAFT_123198	Citrate cycle (TCA cycle)
TRIREDRAFT_123729	Citrate cycle (TCA cycle)
TRIREDRAFT_124115	Citrate cycle (TCA cycle)
TRIREDRAFT_21957	Citrate cycle (TCA cycle)
TRIREDRAFT_2223	Citrate cycle (TCA cycle)
TRIREDRAFT_22707	Citrate cycle (TCA cycle)
TRIREDRAFT_22910	Citrate cycle (TCA cycle)
TRIREDRAFT_2745	Citrate cycle (TCA cycle)
TRIREDRAFT_3653	Citrate cycle (TCA cycle)
TRIREDRAFT_4009	Citrate cycle (TCA cycle)
TRIREDRAFT_44038	Citrate cycle (TCA cycle)
TRIREDRAFT_50531	Citrate cycle (TCA cycle)
TRIREDRAFT_52055	Citrate cycle (TCA cycle)
TRIREDRAFT_60089	Citrate cycle (TCA cycle)
TRIREDRAFT_74983	Citrate cycle (TCA cycle)
TRIREDRAFT_76744	Citrate cycle (TCA cycle)
TRIREDRAFT_77336	Citrate cycle (TCA cycle)
TRIREDRAFT_77373	Citrate cycle (TCA cycle)
TRIREDRAFT_80621	Citrate cycle (TCA cycle)
TRIREDRAFT_80881	Citrate cycle (TCA cycle)
TRIREDRAFT_103451	Propanoate metabolism
TRIREDRAFT_104140	Propanoate metabolism
TRIREDRAFT_110414	Propanoate metabolism
TRIREDRAFT_111085	Propanoate metabolism
TRIREDRAFT_112126	Propanoate metabolism
TRIREDRAFT_120473	Propanoate metabolism
TRIREDRAFT_120765	Propanoate metabolism
TRIREDRAFT_121255	Propanoate metabolism
TRIREDRAFT_121405	Propanoate metabolism
TRIREDRAFT_122745	Propanoate metabolism
TRIREDRAFT_21716	Propanoate metabolism
TRIREDRAFT_2223	Propanoate metabolism
TRIREDRAFT_22910	Propanoate metabolism
TRIREDRAFT_2392	Propanoate metabolism
TRIREDRAFT_54525	Propanoate metabolism
TRIREDRAFT_54870	Propanoate metabolism
TRIREDRAFT_56726	Propanoate metabolism
TRIREDRAFT_63882	Propanoate metabolism
TRIREDRAFT_73774	Propanoate metabolism
TRIREDRAFT_77373	Propanoate metabolism
TRIREDRAFT_80335	Propanoate metabolism
TRIREDRAFT_80881	Propanoate metabolism
TRIREDRAFT_81110	Propanoate metabolism
TRIREDRAFT_103506	Ribosome biogenesis in eukaryotes
TRIREDRAFT_104595	Ribosome biogenesis in eukaryotes
TRIREDRAFT_106680	Ribosome biogenesis in eukaryotes
TRIREDRAFT_106797	Ribosome biogenesis in eukaryotes
TRIREDRAFT_107591	Ribosome biogenesis in eukaryotes
TRIREDRAFT_109876	Ribosome biogenesis in eukaryotes
TRIREDRAFT_110586	Ribosome biogenesis in eukaryotes
TRIREDRAFT_111226	Ribosome biogenesis in eukaryotes
TRIREDRAFT_112556	Ribosome biogenesis in eukaryotes
TRIREDRAFT_119898	Ribosome biogenesis in eukaryotes
TRIREDRAFT_120081	Ribosome biogenesis in eukaryotes
TRIREDRAFT_120864	Ribosome biogenesis in eukaryotes
TRIREDRAFT_121654	Ribosome biogenesis in eukaryotes
TRIREDRAFT_121801	Ribosome biogenesis in eukaryotes
TRIREDRAFT_121955	Ribosome biogenesis in eukaryotes
TRIREDRAFT_122584	Ribosome biogenesis in eukaryotes
TRIREDRAFT_122659	Ribosome biogenesis in eukaryotes
TRIREDRAFT_124117	Ribosome biogenesis in eukaryotes
TRIREDRAFT_124149	Ribosome biogenesis in eukaryotes
TRIREDRAFT_124317	Ribosome biogenesis in eukaryotes
TRIREDRAFT_21278	Ribosome biogenesis in eukaryotes
TRIREDRAFT_22143	Ribosome biogenesis in eukaryotes
TRIREDRAFT_22611	Ribosome biogenesis in eukaryotes
TRIREDRAFT_2716	Ribosome biogenesis in eukaryotes
TRIREDRAFT_31559	Ribosome biogenesis in eukaryotes
TRIREDRAFT_3671	Ribosome biogenesis in eukaryotes
TRIREDRAFT_44449	Ribosome biogenesis in eukaryotes
TRIREDRAFT_45841	Ribosome biogenesis in eukaryotes
TRIREDRAFT_46582	Ribosome biogenesis in eukaryotes
TRIREDRAFT_48301	Ribosome biogenesis in eukaryotes
TRIREDRAFT_49373	Ribosome biogenesis in eukaryotes
TRIREDRAFT_5127	Ribosome biogenesis in eukaryotes
TRIREDRAFT_53848	Ribosome biogenesis in eukaryotes
TRIREDRAFT_54419	Ribosome biogenesis in eukaryotes
TRIREDRAFT_55545	Ribosome biogenesis in eukaryotes
TRIREDRAFT_55766	Ribosome biogenesis in eukaryotes
TRIREDRAFT_55803	Ribosome biogenesis in eukaryotes
TRIREDRAFT_5710	Ribosome biogenesis in eukaryotes
TRIREDRAFT_57494	Ribosome biogenesis in eukaryotes
TRIREDRAFT_57613	Ribosome biogenesis in eukaryotes
TRIREDRAFT_58063	Ribosome biogenesis in eukaryotes
TRIREDRAFT_59232	Ribosome biogenesis in eukaryotes
TRIREDRAFT_59751	Ribosome biogenesis in eukaryotes
TRIREDRAFT_59836	Ribosome biogenesis in eukaryotes
TRIREDRAFT_61279	Ribosome biogenesis in eukaryotes
TRIREDRAFT_62120	Ribosome biogenesis in eukaryotes
TRIREDRAFT_62914	Ribosome biogenesis in eukaryotes
TRIREDRAFT_63774	Ribosome biogenesis in eukaryotes
TRIREDRAFT_64420	Ribosome biogenesis in eukaryotes
TRIREDRAFT_66436	Ribosome biogenesis in eukaryotes
TRIREDRAFT_67079	Ribosome biogenesis in eukaryotes
TRIREDRAFT_67325	Ribosome biogenesis in eukaryotes
TRIREDRAFT_69288	Ribosome biogenesis in eukaryotes
TRIREDRAFT_71791	Ribosome biogenesis in eukaryotes
TRIREDRAFT_74252	Ribosome biogenesis in eukaryotes
TRIREDRAFT_74374	Ribosome biogenesis in eukaryotes
TRIREDRAFT_74480	Ribosome biogenesis in eukaryotes
TRIREDRAFT_75547	Ribosome biogenesis in eukaryotes
TRIREDRAFT_78049	Ribosome biogenesis in eukaryotes
TRIREDRAFT_78377	Ribosome biogenesis in eukaryotes
TRIREDRAFT_78886	Ribosome biogenesis in eukaryotes
TRIREDRAFT_79503	Ribosome biogenesis in eukaryotes
TRIREDRAFT_80499	Ribosome biogenesis in eukaryotes
TRIREDRAFT_81007	Ribosome biogenesis in eukaryotes
TRIREDRAFT_81139	Ribosome biogenesis in eukaryotes
TRIREDRAFT_81328	Ribosome biogenesis in eukaryotes
TRIREDRAFT_81599	Ribosome biogenesis in eukaryotes
TRIREDRAFT_103517	Nicotinate and nicotinamide metabolism
TRIREDRAFT_120404	Nicotinate and nicotinamide metabolism
TRIREDRAFT_122641	Nicotinate and nicotinamide metabolism
TRIREDRAFT_122828	Nicotinate and nicotinamide metabolism
TRIREDRAFT_21663	Nicotinate and nicotinamide metabolism
TRIREDRAFT_22741	Nicotinate and nicotinamide metabolism
TRIREDRAFT_31551	Nicotinate and nicotinamide metabolism
TRIREDRAFT_31869	Nicotinate and nicotinamide metabolism
TRIREDRAFT_3372	Nicotinate and nicotinamide metabolism
TRIREDRAFT_47432	Nicotinate and nicotinamide metabolism
TRIREDRAFT_50268	Nicotinate and nicotinamide metabolism
TRIREDRAFT_54071	Nicotinate and nicotinamide metabolism
TRIREDRAFT_54330	Nicotinate and nicotinamide metabolism
TRIREDRAFT_62871	Nicotinate and nicotinamide metabolism
TRIREDRAFT_65411	Nicotinate and nicotinamide metabolism
TRIREDRAFT_67057	Nicotinate and nicotinamide metabolism
TRIREDRAFT_73511	Nicotinate and nicotinamide metabolism
TRIREDRAFT_75551	Nicotinate and nicotinamide metabolism
TRIREDRAFT_80122	Nicotinate and nicotinamide metabolism
TRIREDRAFT_103563	Biosynthesis of cofactors
TRIREDRAFT_104609	Biosynthesis of cofactors
TRIREDRAFT_104972	Biosynthesis of cofactors
TRIREDRAFT_105504	Biosynthesis of cofactors
TRIREDRAFT_106493	Biosynthesis of cofactors
TRIREDRAFT_108398	Biosynthesis of cofactors
TRIREDRAFT_108459	Biosynthesis of cofactors
TRIREDRAFT_108665	Biosynthesis of cofactors
TRIREDRAFT_109724	Biosynthesis of cofactors
TRIREDRAFT_110678	Biosynthesis of cofactors
TRIREDRAFT_110890	Biosynthesis of cofactors
TRIREDRAFT_110899	Biosynthesis of cofactors
TRIREDRAFT_111351	Biosynthesis of cofactors
TRIREDRAFT_111536	Biosynthesis of cofactors
TRIREDRAFT_111591	Biosynthesis of cofactors
TRIREDRAFT_119954	Biosynthesis of cofactors
TRIREDRAFT_120195	Biosynthesis of cofactors
TRIREDRAFT_120539	Biosynthesis of cofactors
TRIREDRAFT_120712	Biosynthesis of cofactors
TRIREDRAFT_121068	Biosynthesis of cofactors
TRIREDRAFT_121345	Biosynthesis of cofactors
TRIREDRAFT_121420	Biosynthesis of cofactors
TRIREDRAFT_121620	Biosynthesis of cofactors
TRIREDRAFT_121686	Biosynthesis of cofactors
TRIREDRAFT_121856	Biosynthesis of cofactors
TRIREDRAFT_122074	Biosynthesis of cofactors
TRIREDRAFT_122226	Biosynthesis of cofactors
TRIREDRAFT_122551	Biosynthesis of cofactors
TRIREDRAFT_122641	Biosynthesis of cofactors
TRIREDRAFT_122860	Biosynthesis of cofactors
TRIREDRAFT_123274	Biosynthesis of cofactors
TRIREDRAFT_123382	Biosynthesis of cofactors
TRIREDRAFT_123457	Biosynthesis of cofactors
TRIREDRAFT_123550	Biosynthesis of cofactors
TRIREDRAFT_123705	Biosynthesis of cofactors
TRIREDRAFT_123758	Biosynthesis of cofactors
TRIREDRAFT_123805	Biosynthesis of cofactors
TRIREDRAFT_123820	Biosynthesis of cofactors
TRIREDRAFT_124332	Biosynthesis of cofactors
TRIREDRAFT_21435	Biosynthesis of cofactors
TRIREDRAFT_2583	Biosynthesis of cofactors
TRIREDRAFT_28050	Biosynthesis of cofactors
TRIREDRAFT_28159	Biosynthesis of cofactors
TRIREDRAFT_31551	Biosynthesis of cofactors
TRIREDRAFT_31869	Biosynthesis of cofactors
TRIREDRAFT_3350	Biosynthesis of cofactors
TRIREDRAFT_3596	Biosynthesis of cofactors
TRIREDRAFT_40298	Biosynthesis of cofactors
TRIREDRAFT_43664	Biosynthesis of cofactors
TRIREDRAFT_44628	Biosynthesis of cofactors
TRIREDRAFT_45459	Biosynthesis of cofactors
TRIREDRAFT_46238	Biosynthesis of cofactors
TRIREDRAFT_46301	Biosynthesis of cofactors
TRIREDRAFT_4668	Biosynthesis of cofactors
TRIREDRAFT_47221	Biosynthesis of cofactors
TRIREDRAFT_4767	Biosynthesis of cofactors
TRIREDRAFT_4860	Biosynthesis of cofactors
TRIREDRAFT_49112	Biosynthesis of cofactors
TRIREDRAFT_50159	Biosynthesis of cofactors
TRIREDRAFT_54071	Biosynthesis of cofactors
TRIREDRAFT_54181	Biosynthesis of cofactors
TRIREDRAFT_54260	Biosynthesis of cofactors
TRIREDRAFT_54508	Biosynthesis of cofactors
TRIREDRAFT_54550	Biosynthesis of cofactors
TRIREDRAFT_54554	Biosynthesis of cofactors
TRIREDRAFT_54991	Biosynthesis of cofactors
TRIREDRAFT_55353	Biosynthesis of cofactors
TRIREDRAFT_55928	Biosynthesis of cofactors
TRIREDRAFT_56002	Biosynthesis of cofactors
TRIREDRAFT_56267	Biosynthesis of cofactors
TRIREDRAFT_57263	Biosynthesis of cofactors
TRIREDRAFT_57302	Biosynthesis of cofactors
TRIREDRAFT_57430	Biosynthesis of cofactors
TRIREDRAFT_57947	Biosynthesis of cofactors
TRIREDRAFT_58055	Biosynthesis of cofactors
TRIREDRAFT_58073	Biosynthesis of cofactors
TRIREDRAFT_58412	Biosynthesis of cofactors
TRIREDRAFT_5850	Biosynthesis of cofactors
TRIREDRAFT_58613	Biosynthesis of cofactors
TRIREDRAFT_58651	Biosynthesis of cofactors
TRIREDRAFT_58701	Biosynthesis of cofactors
TRIREDRAFT_58837	Biosynthesis of cofactors
TRIREDRAFT_59068	Biosynthesis of cofactors
TRIREDRAFT_59196	Biosynthesis of cofactors
TRIREDRAFT_59771	Biosynthesis of cofactors
TRIREDRAFT_60346	Biosynthesis of cofactors
TRIREDRAFT_60418	Biosynthesis of cofactors
TRIREDRAFT_61153	Biosynthesis of cofactors
TRIREDRAFT_61690	Biosynthesis of cofactors
TRIREDRAFT_61910	Biosynthesis of cofactors
TRIREDRAFT_62034	Biosynthesis of cofactors
TRIREDRAFT_62581	Biosynthesis of cofactors
TRIREDRAFT_63354	Biosynthesis of cofactors
TRIREDRAFT_63378	Biosynthesis of cofactors
TRIREDRAFT_63742	Biosynthesis of cofactors
TRIREDRAFT_64029	Biosynthesis of cofactors
TRIREDRAFT_64330	Biosynthesis of cofactors
TRIREDRAFT_64385	Biosynthesis of cofactors
TRIREDRAFT_65142	Biosynthesis of cofactors
TRIREDRAFT_65179	Biosynthesis of cofactors
TRIREDRAFT_65198	Biosynthesis of cofactors
TRIREDRAFT_65295	Biosynthesis of cofactors
TRIREDRAFT_65411	Biosynthesis of cofactors
TRIREDRAFT_67494	Biosynthesis of cofactors
TRIREDRAFT_68608	Biosynthesis of cofactors
TRIREDRAFT_68966	Biosynthesis of cofactors
TRIREDRAFT_71039	Biosynthesis of cofactors
TRIREDRAFT_72549	Biosynthesis of cofactors
TRIREDRAFT_73511	Biosynthesis of cofactors
TRIREDRAFT_74020	Biosynthesis of cofactors
TRIREDRAFT_74080	Biosynthesis of cofactors
TRIREDRAFT_75226	Biosynthesis of cofactors
TRIREDRAFT_75230	Biosynthesis of cofactors
TRIREDRAFT_75271	Biosynthesis of cofactors
TRIREDRAFT_75294	Biosynthesis of cofactors
TRIREDRAFT_75551	Biosynthesis of cofactors
TRIREDRAFT_75838	Biosynthesis of cofactors
TRIREDRAFT_75845	Biosynthesis of cofactors
TRIREDRAFT_75890	Biosynthesis of cofactors
TRIREDRAFT_75992	Biosynthesis of cofactors
TRIREDRAFT_76551	Biosynthesis of cofactors
TRIREDRAFT_76954	Biosynthesis of cofactors
TRIREDRAFT_77373	Biosynthesis of cofactors
TRIREDRAFT_77770	Biosynthesis of cofactors
TRIREDRAFT_77806	Biosynthesis of cofactors
TRIREDRAFT_78357	Biosynthesis of cofactors
TRIREDRAFT_78561	Biosynthesis of cofactors
TRIREDRAFT_78576	Biosynthesis of cofactors
TRIREDRAFT_78582	Biosynthesis of cofactors
TRIREDRAFT_78683	Biosynthesis of cofactors
TRIREDRAFT_79782	Biosynthesis of cofactors
TRIREDRAFT_80499	Biosynthesis of cofactors
TRIREDRAFT_81260	Biosynthesis of cofactors
TRIREDRAFT_81362	Biosynthesis of cofactors
TRIREDRAFT_81700	Biosynthesis of cofactors
TRIREDRAFT_82172	Biosynthesis of cofactors
TRIREDRAFT_82356	Biosynthesis of cofactors
TRIREDRAFT_103563	Riboflavin metabolism
TRIREDRAFT_108398	Riboflavin metabolism
TRIREDRAFT_110678	Riboflavin metabolism
TRIREDRAFT_111351	Riboflavin metabolism
TRIREDRAFT_123805	Riboflavin metabolism
TRIREDRAFT_22879	Riboflavin metabolism
TRIREDRAFT_23417	Riboflavin metabolism
TRIREDRAFT_63354	Riboflavin metabolism
TRIREDRAFT_64385	Riboflavin metabolism
TRIREDRAFT_72549	Riboflavin metabolism
TRIREDRAFT_103618	SNARE interactions in vesicular transport
TRIREDRAFT_104490	SNARE interactions in vesicular transport
TRIREDRAFT_111788	SNARE interactions in vesicular transport
TRIREDRAFT_120184	SNARE interactions in vesicular transport
TRIREDRAFT_123158	SNARE interactions in vesicular transport
TRIREDRAFT_3340	SNARE interactions in vesicular transport
TRIREDRAFT_45476	SNARE interactions in vesicular transport
TRIREDRAFT_48478	SNARE interactions in vesicular transport
TRIREDRAFT_53535	SNARE interactions in vesicular transport
TRIREDRAFT_53601	SNARE interactions in vesicular transport
TRIREDRAFT_58990	SNARE interactions in vesicular transport
TRIREDRAFT_61465	SNARE interactions in vesicular transport
TRIREDRAFT_63754	SNARE interactions in vesicular transport
TRIREDRAFT_67382	SNARE interactions in vesicular transport
TRIREDRAFT_77038	SNARE interactions in vesicular transport
TRIREDRAFT_78740	SNARE interactions in vesicular transport
TRIREDRAFT_103618	Phagosome
TRIREDRAFT_108710	Phagosome
TRIREDRAFT_120789	Phagosome
TRIREDRAFT_120830	Phagosome
TRIREDRAFT_121367	Phagosome
TRIREDRAFT_121397	Phagosome
TRIREDRAFT_122048	Phagosome
TRIREDRAFT_122546	Phagosome
TRIREDRAFT_122593	Phagosome
TRIREDRAFT_122886	Phagosome
TRIREDRAFT_123015	Phagosome
TRIREDRAFT_21742	Phagosome
TRIREDRAFT_22300	Phagosome
TRIREDRAFT_2476	Phagosome
TRIREDRAFT_2987	Phagosome
TRIREDRAFT_4196	Phagosome
TRIREDRAFT_47055	Phagosome
TRIREDRAFT_4915	Phagosome
TRIREDRAFT_50516	Phagosome
TRIREDRAFT_55204	Phagosome
TRIREDRAFT_55417	Phagosome
TRIREDRAFT_60331	Phagosome
TRIREDRAFT_61584	Phagosome
TRIREDRAFT_65623	Phagosome
TRIREDRAFT_66913	Phagosome
TRIREDRAFT_70750	Phagosome
TRIREDRAFT_73678	Phagosome
TRIREDRAFT_75024	Phagosome
TRIREDRAFT_75707	Phagosome
TRIREDRAFT_76057	Phagosome
TRIREDRAFT_77038	Phagosome
TRIREDRAFT_78274	Phagosome
TRIREDRAFT_78866	Phagosome
TRIREDRAFT_79014	Phagosome
TRIREDRAFT_79262	Phagosome
TRIREDRAFT_81646	Phagosome
TRIREDRAFT_103625	Proteasome
TRIREDRAFT_105189	Proteasome
TRIREDRAFT_119983	Proteasome
TRIREDRAFT_120153	Proteasome
TRIREDRAFT_120650	Proteasome
TRIREDRAFT_121009	Proteasome
TRIREDRAFT_121343	Proteasome
TRIREDRAFT_121981	Proteasome
TRIREDRAFT_124031	Proteasome
TRIREDRAFT_23206	Proteasome
TRIREDRAFT_45595	Proteasome
TRIREDRAFT_48366	Proteasome
TRIREDRAFT_49923	Proteasome
TRIREDRAFT_53554	Proteasome
TRIREDRAFT_54454	Proteasome
TRIREDRAFT_55644	Proteasome
TRIREDRAFT_56215	Proteasome
TRIREDRAFT_58125	Proteasome
TRIREDRAFT_63751	Proteasome
TRIREDRAFT_65591	Proteasome
TRIREDRAFT_66707	Proteasome
TRIREDRAFT_68304	Proteasome
TRIREDRAFT_73564	Proteasome
TRIREDRAFT_73574	Proteasome
TRIREDRAFT_76010	Proteasome
TRIREDRAFT_77330	Proteasome
TRIREDRAFT_77587	Proteasome
TRIREDRAFT_77591	Proteasome
TRIREDRAFT_78423	Proteasome
TRIREDRAFT_78817	Proteasome
TRIREDRAFT_78882	Proteasome
TRIREDRAFT_78925	Proteasome
TRIREDRAFT_79825	Proteasome
TRIREDRAFT_80326	Proteasome
TRIREDRAFT_80843	Proteasome
TRIREDRAFT_81457	Proteasome
TRIREDRAFT_103669	Glycerophospholipid metabolism
TRIREDRAFT_107258	Glycerophospholipid metabolism
TRIREDRAFT_108914	Glycerophospholipid metabolism
TRIREDRAFT_109086	Glycerophospholipid metabolism
TRIREDRAFT_109349	Glycerophospholipid metabolism
TRIREDRAFT_110040	Glycerophospholipid metabolism
TRIREDRAFT_121498	Glycerophospholipid metabolism
TRIREDRAFT_121550	Glycerophospholipid metabolism
TRIREDRAFT_122091	Glycerophospholipid metabolism
TRIREDRAFT_122644	Glycerophospholipid metabolism
TRIREDRAFT_123681	Glycerophospholipid metabolism
TRIREDRAFT_124256	Glycerophospholipid metabolism
TRIREDRAFT_21960	Glycerophospholipid metabolism
TRIREDRAFT_2574	Glycerophospholipid metabolism
TRIREDRAFT_29642	Glycerophospholipid metabolism
TRIREDRAFT_32087	Glycerophospholipid metabolism
TRIREDRAFT_3600	Glycerophospholipid metabolism
TRIREDRAFT_44868	Glycerophospholipid metabolism
TRIREDRAFT_48603	Glycerophospholipid metabolism
TRIREDRAFT_49864	Glycerophospholipid metabolism
TRIREDRAFT_51562	Glycerophospholipid metabolism
TRIREDRAFT_51806	Glycerophospholipid metabolism
TRIREDRAFT_55627	Glycerophospholipid metabolism
TRIREDRAFT_55631	Glycerophospholipid metabolism
TRIREDRAFT_58170	Glycerophospholipid metabolism
TRIREDRAFT_60095	Glycerophospholipid metabolism
TRIREDRAFT_63395	Glycerophospholipid metabolism
TRIREDRAFT_66935	Glycerophospholipid metabolism
TRIREDRAFT_67523	Glycerophospholipid metabolism
TRIREDRAFT_69035	Glycerophospholipid metabolism
TRIREDRAFT_69858	Glycerophospholipid metabolism
TRIREDRAFT_70527	Glycerophospholipid metabolism
TRIREDRAFT_70532	Glycerophospholipid metabolism
TRIREDRAFT_70703	Glycerophospholipid metabolism
TRIREDRAFT_74026	Glycerophospholipid metabolism
TRIREDRAFT_76620	Glycerophospholipid metabolism
TRIREDRAFT_77915	Glycerophospholipid metabolism
TRIREDRAFT_78542	Glycerophospholipid metabolism
TRIREDRAFT_78555	Glycerophospholipid metabolism
TRIREDRAFT_78611	Glycerophospholipid metabolism
TRIREDRAFT_79019	Glycerophospholipid metabolism
TRIREDRAFT_79560	Glycerophospholipid metabolism
TRIREDRAFT_80310	Glycerophospholipid metabolism
TRIREDRAFT_80958	Glycerophospholipid metabolism
TRIREDRAFT_82529	Glycerophospholipid metabolism
TRIREDRAFT_103703	Peroxisome
TRIREDRAFT_106245	Peroxisome
TRIREDRAFT_110406	Peroxisome
TRIREDRAFT_111357	Peroxisome
TRIREDRAFT_112460	Peroxisome
TRIREDRAFT_120371	Peroxisome
TRIREDRAFT_120786	Peroxisome
TRIREDRAFT_121374	Peroxisome
TRIREDRAFT_121814	Peroxisome
TRIREDRAFT_122240	Peroxisome
TRIREDRAFT_122431	Peroxisome
TRIREDRAFT_123029	Peroxisome
TRIREDRAFT_123720	Peroxisome
TRIREDRAFT_21120	Peroxisome
TRIREDRAFT_21193	Peroxisome
TRIREDRAFT_21441	Peroxisome
TRIREDRAFT_22563	Peroxisome
TRIREDRAFT_2521	Peroxisome
TRIREDRAFT_3835	Peroxisome
TRIREDRAFT_39387	Peroxisome
TRIREDRAFT_40250	Peroxisome
TRIREDRAFT_48516	Peroxisome
TRIREDRAFT_49489	Peroxisome
TRIREDRAFT_50039	Peroxisome
TRIREDRAFT_50131	Peroxisome
TRIREDRAFT_52055	Peroxisome
TRIREDRAFT_5270	Peroxisome
TRIREDRAFT_53220	Peroxisome
TRIREDRAFT_53342	Peroxisome
TRIREDRAFT_5403	Peroxisome
TRIREDRAFT_57045	Peroxisome
TRIREDRAFT_57965	Peroxisome
TRIREDRAFT_58472	Peroxisome
TRIREDRAFT_59023	Peroxisome
TRIREDRAFT_59070	Peroxisome
TRIREDRAFT_60608	Peroxisome
TRIREDRAFT_64658	Peroxisome
TRIREDRAFT_66132	Peroxisome
TRIREDRAFT_66345	Peroxisome
TRIREDRAFT_67013	Peroxisome
TRIREDRAFT_67538	Peroxisome
TRIREDRAFT_68956	Peroxisome
TRIREDRAFT_70600	Peroxisome
TRIREDRAFT_73818	Peroxisome
TRIREDRAFT_75368	Peroxisome
TRIREDRAFT_75440	Peroxisome
TRIREDRAFT_75593	Peroxisome
TRIREDRAFT_76114	Peroxisome
TRIREDRAFT_76701	Peroxisome
TRIREDRAFT_77974	Peroxisome
TRIREDRAFT_78773	Peroxisome
TRIREDRAFT_78797	Peroxisome
TRIREDRAFT_79345	Peroxisome
TRIREDRAFT_79694	Peroxisome
TRIREDRAFT_80122	Peroxisome
TRIREDRAFT_103850	N-Glycan biosynthesis
TRIREDRAFT_104121	N-Glycan biosynthesis
TRIREDRAFT_111953	N-Glycan biosynthesis
TRIREDRAFT_119600	N-Glycan biosynthesis
TRIREDRAFT_120807	N-Glycan biosynthesis
TRIREDRAFT_121227	N-Glycan biosynthesis
TRIREDRAFT_121351	N-Glycan biosynthesis
TRIREDRAFT_121920	N-Glycan biosynthesis
TRIREDRAFT_22072	N-Glycan biosynthesis
TRIREDRAFT_22252	N-Glycan biosynthesis
TRIREDRAFT_2662	N-Glycan biosynthesis
TRIREDRAFT_2912	N-Glycan biosynthesis
TRIREDRAFT_33342	N-Glycan biosynthesis
TRIREDRAFT_42193	N-Glycan biosynthesis
TRIREDRAFT_45717	N-Glycan biosynthesis
TRIREDRAFT_45732	N-Glycan biosynthesis
TRIREDRAFT_51153	N-Glycan biosynthesis
TRIREDRAFT_55534	N-Glycan biosynthesis
TRIREDRAFT_56812	N-Glycan biosynthesis
TRIREDRAFT_60743	N-Glycan biosynthesis
TRIREDRAFT_63328	N-Glycan biosynthesis
TRIREDRAFT_63828	N-Glycan biosynthesis
TRIREDRAFT_64600	N-Glycan biosynthesis
TRIREDRAFT_65380	N-Glycan biosynthesis
TRIREDRAFT_66687	N-Glycan biosynthesis
TRIREDRAFT_66814	N-Glycan biosynthesis
TRIREDRAFT_70035	N-Glycan biosynthesis
TRIREDRAFT_72896	N-Glycan biosynthesis
TRIREDRAFT_74168	N-Glycan biosynthesis
